# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/sin_jer.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 922581189 (Default)
# output
#   file = /scratch/juandiaz/sinjer/sin_jer_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,alpha
-352157,0.977529,0.256513,4,15,0,352167,-3.07456,-2.51335,0.0302134,-0.0587187,-0.0165431,-0.0212322,-0.0325981,0.00449322,-0.0552638,0.0624005,0.000651169,0.0200953,-0.00108154,0.0157763,-0.0064616,0.0315248,-0.0358419,-0.000809868,-0.010598,-0.0205781,-0.0306787,1.35274
-352161,0.749433,0.256513,4,15,0,352175,-3.08784,-2.51551,0.0303167,-0.0590298,-0.00604271,-0.0131315,-0.0296003,-0.00117816,-0.052823,0.0592068,-1.4976e-05,0.0144385,0.000651912,0.0125077,-0.00441457,0.0203402,-0.0355945,0.00136985,0.00171148,-0.0211508,-0.0278161,1.35414
-352159,1,0.256513,4,15,0,352168,-3.0837,-2.51298,0.0303871,-0.0602475,-0.026332,-0.0111441,-0.0297202,0.00148408,-0.0560329,0.0638496,-0.00706971,0.0220176,0.00401853,0.0104179,-0.0116089,0.0298326,-0.0357588,-0.00296793,-0.0179003,-0.0226651,-0.023799,1.35509
-352167,0.919063,0.256513,3,7,0,352175,-3.08131,-2.52127,0.0304083,-0.0447748,-0.00812907,-0.00867402,-0.0371149,0.00695793,-0.0541,0.058511,0.00141388,0.0238117,-0.00578597,0.00618407,-0.00664341,0.0333179,-0.0360008,0.00113931,-0.00192281,-0.0234478,-0.022208,1.35538
-352166,0.93137,0.256513,4,15,0,352182,-3.08291,-2.52062,0.030531,-0.0760246,-0.0196557,-0.0162106,-0.0210374,-0.00581646,-0.0549732,0.0671257,-0.0118102,0.0134251,0.011836,0.0165831,-0.0112298,0.0242059,-0.0353956,0.00291588,-0.00969069,-0.0183003,-0.0277467,1.35705
-352161,1,0.256513,4,15,0,352173,-3.08161,-2.51243,0.0303225,-0.0435353,-0.0094711,-0.0108788,-0.034356,0.000559927,-0.0539375,0.0579455,-0.00102081,0.0213037,0.00210715,0.00604333,-0.00816677,0.0286574,-0.0366201,-0.00442968,-0.00683572,-0.0255126,-0.0217978,1.35422
-352163,0.867836,0.256513,4,15,0,352175,-3.07819,-2.51117,0.0303333,-0.045934,-0.0144005,-0.00803624,-0.0420499,0.000385692,-0.0560103,0.0571062,-0.00134794,0.0242,-0.00221366,0.00847941,-0.00856213,0.0320477,-0.0390912,-0.00248702,-0.0101358,-0.022073,-0.0254215,1.35436
-352161,1,0.256513,4,15,0,352172,-3.0801,-2.51566,0.0302225,-0.0552834,-0.0133288,-0.00984108,-0.0301158,-0.00202823,-0.0576556,0.0603226,-0.00626463,0.0294378,0.00171985,0.0060434,-0.0100983,0.0277031,-0.0384279,0.00918209,-0.0107994,-0.0176846,-0.0272248,1.35287
-352163,0.958952,0.256513,4,15,0,352175,-3.084,-2.52106,0.030361,-0.0601433,-0.0238987,-0.0140866,-0.0254368,-0.000613408,-0.0580227,0.049909,0.00211859,0.0203887,0.0081155,0.0152843,-0.00636637,0.0230481,-0.0309319,-0.0093317,-0.00724285,-0.025127,-0.0214527,1.35474
-352162,0.95946,0.256513,4,15,0,352175,-3.06965,-2.50699,0.0299767,-0.0585258,-0.0100139,-0.00974497,-0.0317803,0.000129791,-0.053752,0.0719205,-0.00461999,0.0163321,0.00031677,0.00823926,-0.0126287,0.0294501,-0.040893,0.00844305,-0.00930361,-0.0189506,-0.0294695,1.34954
-352165,0.979329,0.256513,4,15,0,352175,-3.07883,-2.51613,0.0302828,-0.0681024,-0.0233683,-0.0142345,-0.026811,-0.000887538,-0.0589756,0.0571976,-0.0124109,0.0184626,-0.00171676,0.0223902,-0.0108415,0.0240688,-0.0336622,-0.00881876,-0.0107736,-0.01771,-0.0181496,1.35368
-352165,0.963897,0.256513,4,15,0,352176,-3.07234,-2.51026,0.0301323,-0.052084,-0.0105571,-0.00468193,-0.0317193,-0.000502602,-0.0540987,0.0642301,0.00659473,0.0187223,0.00455071,0.00637923,-0.00595333,0.0286714,-0.04097,0.00464111,-0.0017937,-0.0249385,-0.0346495,1.35165
-352162,0.984573,0.256513,4,15,0,352174,-3.08218,-2.52219,0.0304509,-0.0594113,-0.0206773,-0.0143379,-0.0273025,-0.00316232,-0.0480348,0.057105,-0.0140007,0.0150503,0.00106131,0.0117728,-0.0123901,0.0246359,-0.0321094,-0.00727917,-0.0160391,-0.0200399,-0.0213301,1.35596
-352165,0.941257,0.256513,4,15,0,352172,-3.08675,-2.51895,0.0305446,-0.0596258,-0.0134727,-0.0101497,-0.0323215,0.00752772,-0.0620546,0.0665323,0.0103282,0.0192795,-0.00146066,0.0146537,-0.00686496,0.027477,-0.0417655,0.00568953,-0.000399515,-0.0247743,-0.0283911,1.35723
-352162,0.856327,0.256513,3,7,0,352178,-3.09884,-2.51528,0.0304111,-0.0605576,-0.0225893,-0.00787402,-0.0329772,-0.00154189,-0.0554072,0.063518,0.00499976,0.0206447,0.00391431,0.00903431,-0.0128372,0.0263226,-0.0338341,-0.00335605,-0.0108574,-0.0286333,-0.0222593,1.35542
-352161,0.993078,0.256513,4,15,0,352170,-3.07904,-2.50517,0.030179,-0.0595025,-0.00885713,-0.0168873,-0.0242889,0.00310532,-0.055637,0.0585073,-0.0128418,0.0146619,0.00324132,0.0137489,-0.00555587,0.0265985,-0.0385853,0.0023268,-0.00553232,-0.015856,-0.028597,1.35228
-352164,0.970511,0.256513,4,15,0,352171,-3.05648,-2.50749,0.0299964,-0.0566087,-0.0226602,-0.0096701,-0.0309399,-0.00105048,-0.0539669,0.0628394,0.0035473,0.0128929,0.00662711,0.00850901,-0.0181133,0.0283279,-0.036097,-0.00551509,-0.0126976,-0.0241635,-0.0208502,1.34981
-352162,0.9993,0.256513,4,15,0,352173,-3.08144,-2.50646,0.0301153,-0.0536706,-0.0123549,-0.00503889,-0.0345619,-0.00624209,-0.0614747,0.0639133,0.00103408,0.0228457,0.00761473,0.00720273,-0.0110139,0.0251796,-0.0406108,-0.000267483,-0.00501466,-0.0173704,-0.0271409,1.35142
-352161,0.998152,0.256513,4,15,0,352171,-3.06653,-2.50602,0.0299913,-0.0642962,-0.0211322,-0.0209075,-0.0275962,0.0060302,-0.0469837,0.0599103,-0.00977565,0.0161777,-0.00330775,0.0158638,-0.00792521,0.0276443,-0.0316757,-0.00112451,-0.0114289,-0.0274117,-0.0236131,1.34974
-352162,0.941091,0.256513,4,15,0,352170,-3.07212,-2.50034,0.0299687,-0.0542182,-0.0109773,-0.00381758,-0.0305274,-0.0071829,-0.0618106,0.0619095,0.00268402,0.0199917,0.00885718,0.00703989,-0.00888158,0.0270476,-0.0395804,-0.00032124,-0.00485686,-0.0168839,-0.025729,1.34944
-352157,0.983614,0.256513,3,7,0,352168,-3.07037,-2.50639,0.0300521,-0.0548327,-0.0105797,-0.00998003,-0.0355096,0.00143337,-0.051358,0.0583555,0.000102363,0.0234547,0.00986737,0.0133337,-0.0108715,0.0281405,-0.0393142,0.000219284,-0.00695467,-0.0211034,-0.024241,1.35056
-352157,0.847243,0.256513,3,15,0,352173,-3.06971,-2.50609,0.0299917,-0.0562463,-0.0116548,-0.0103233,-0.0339118,0.00252122,-0.0534397,0.0582076,-0.00272976,0.0221985,0.00804235,0.0160257,-0.0116291,0.0304329,-0.0385361,0.00336393,-0.00629838,-0.0240986,-0.0227969,1.34975
-352161,0.846261,0.256513,4,15,0,352170,-3.06725,-2.50512,0.0299049,-0.0556677,-0.0134763,-0.0158269,-0.0361872,-0.00268402,-0.0578304,0.0619596,-0.0022291,0.0239473,0.0124036,0.0153518,-0.00884167,0.0317824,-0.0348074,-0.000731542,-0.00555596,-0.027661,-0.0223041,1.34858
-352158,0.989193,0.256513,4,15,0,352169,-3.07922,-2.51824,0.0303579,-0.0599906,-0.0196502,-0.0136216,-0.0256569,0.000841476,-0.0551873,0.0667313,-0.00586124,0.0100286,-0.0032622,0.0043902,-0.00999572,0.020472,-0.0372435,0.000393716,-0.0115409,-0.0178259,-0.0286209,1.3547
-352165,0.88548,0.256513,4,15,0,352174,-3.08592,-2.51625,0.0304369,-0.0592849,-0.015155,-0.00502393,-0.0378973,-0.00490057,-0.0588363,0.0697008,-0.00516746,0.0154086,0.0131269,0.0120392,-0.0112489,0.035357,-0.0352965,-0.00359324,-0.0130153,-0.0174996,-0.020817,1.35577
-352164,0.997342,0.256513,4,15,0,352171,-3.07834,-2.51833,0.0302747,-0.0588344,-0.0171088,-0.0198239,-0.0211478,0.00322375,-0.0495915,0.0535197,-0.00173951,0.0213962,-0.00561457,0.0101574,-0.0073899,0.0174479,-0.0371987,0.00275727,-0.00334937,-0.0271508,-0.0297927,1.35357
-352161,0.992241,0.256513,4,15,0,352173,-3.08705,-2.51897,0.0305435,-0.057505,-0.0114934,-0.0114768,-0.0241267,0.00479662,-0.0545898,0.0527548,-0.00420823,0.0238146,0.00304115,0.00727508,-0.0117577,0.0338788,-0.034889,-0.00591342,-0.00901618,-0.0265046,-0.0301019,1.35722
-352161,0.729009,0.256513,4,15,0,352178,-3.06611,-2.51504,0.0301564,-0.0610869,-0.0210118,-0.0125333,-0.0344027,-0.00492095,-0.0550662,0.0698227,-0.00247247,0.0125345,0.00286177,0.015508,-0.00477448,0.0205141,-0.0375905,0.00368137,-0.0082803,-0.0179417,-0.0224734,1.35197
-352158,0.9964,0.256513,4,15,0,352169,-3.07235,-2.51041,0.030131,-0.0630012,-0.0098999,-0.00913454,-0.0301721,-0.00186691,-0.0549823,0.0614112,0.00283767,0.0140667,0.00355725,0.0162485,-0.00456904,0.0265954,-0.0402839,0.00579726,-0.00532038,-0.0183595,-0.0223961,1.35163
-352161,0.889085,0.256513,4,15,0,352171,-3.08321,-2.51741,0.0304596,-0.0546794,-0.0187823,-0.0132427,-0.0332923,0.00558934,-0.0502614,0.0607963,-0.0111946,0.0270823,0.00401158,0.00551697,-0.0108611,0.0320961,-0.0344943,-0.00740213,-0.0131541,-0.019984,-0.026582,1.35608
-352161,0.991451,0.256513,4,15,0,352170,-3.08041,-2.51616,0.0304095,-0.0612581,-0.00685762,-0.00993043,-0.0313286,-0.000743171,-0.0506394,0.0566779,-5.43908e-05,0.012992,-0.00201224,0.0139867,-0.00807847,0.0208183,-0.0352213,0.00880497,-0.00363041,-0.0205002,-0.0256788,1.3554
-352160,0.962528,0.256513,4,15,0,352168,-3.08395,-2.51689,0.0304562,-0.0554145,-0.0217385,-0.0144305,-0.0320746,0.00521255,-0.0587428,0.0659746,-0.00851849,0.0265315,0.00623318,0.00470445,-0.0081045,0.0294106,-0.0361807,-0.00972567,-0.00902749,-0.0219737,-0.0259032,1.35603
-352156,0.987405,0.256513,4,15,0,352166,-3.08116,-2.51717,0.030426,-0.067092,-0.0156079,-0.0080408,-0.0305714,0.000770026,-0.0591736,0.0634113,-0.000133108,0.01038,0.00424944,0.0110165,-0.0113618,0.0277419,-0.037822,0.00182492,-0.00603207,-0.0233513,-0.030842,1.35562
-352161,0.853026,0.256513,4,15,0,352170,-3.08152,-2.51466,0.0304518,-0.0659911,-0.0161672,-0.0143542,-0.0316628,0.0079338,-0.058318,0.0500844,-0.00225099,0.0207767,0.00143243,0.00499352,-0.0132789,0.0263868,-0.0351827,0.00450828,-0.0123903,-0.0196422,-0.0251399,1.35597
-352158,0.994052,0.256513,4,15,0,352169,-3.07072,-2.51662,0.0301252,-0.0578143,-0.0121431,-0.00921228,-0.0344829,-0.00543258,-0.0604956,0.0551244,-0.00585882,0.0234739,0.00365287,0.00861638,-0.0103788,0.0272425,-0.0363905,-0.000902364,-0.00498764,-0.0258421,-0.0296064,1.35155
-352158,0.995884,0.256513,4,15,0,352168,-3.08913,-2.5285,0.0307271,-0.0618834,-0.0189191,-0.0123681,-0.0241687,0.00504763,-0.0468261,0.0697236,-0.000200497,0.013728,0.00129129,0.0135405,-0.00798289,0.0256412,-0.0355779,7.18038e-05,-0.00771722,-0.0192036,-0.0246374,1.35971
-352161,0.942474,0.256513,4,15,0,352170,-3.09914,-2.528,0.0306533,-0.0580839,-0.0224826,-0.011117,-0.0240579,0.00589803,-0.0522603,0.0638028,-0.00675208,0.0185622,0.00746564,0.0120336,-0.00396558,0.0243403,-0.0431656,0.00406889,-0.00304479,-0.0217883,-0.0239717,1.35871
-352164,0.963552,0.256513,4,15,0,352175,-3.09453,-2.52656,0.0306978,-0.0617167,-0.016502,-0.0142889,-0.0265059,-0.00180255,-0.047226,0.0683666,-0.0103137,0.0210571,0.0105283,0.0110408,-0.0060212,0.0223915,-0.0458798,0.00325571,-0.00125897,-0.0210409,-0.023142,1.35931
-352165,0.871699,0.256513,4,15,0,352181,-3.06224,-2.50184,0.0297999,-0.0582945,-0.0183671,-0.00858926,-0.0305236,0.00236028,-0.060183,0.053602,-0.00112248,0.0165137,-0.00510826,0.0117403,-0.00390685,0.0324997,-0.0290456,-0.00513944,-0.0143235,-0.0245579,-0.0290397,1.34716
-352162,0.989151,0.256513,4,15,0,352175,-3.08283,-2.5168,0.0302912,-0.0537149,-0.0158866,-0.0151019,-0.0290724,-0.0036014,-0.0553626,0.0663099,-0.00454328,0.0131889,0.0119677,0.0101499,-0.0177314,0.0183765,-0.0408579,-0.000886021,-0.00390426,-0.0194391,-0.0225511,1.3538
-352163,0.933128,0.256513,4,15,0,352175,-3.09698,-2.52802,0.0307937,-0.0650986,-0.0173596,-0.0083465,-0.030087,-0.00225868,-0.0492522,0.0647484,-0.00361604,0.0234887,-0.00371793,0.00687137,-0.00152152,0.0328269,-0.0311374,0.000683715,-0.0116904,-0.0262409,-0.0290161,1.36061
-352164,0.994792,0.256513,4,15,0,352172,-3.0916,-2.52304,0.0306412,-0.0563932,-0.0180856,-0.0153457,-0.0249224,0.00450286,-0.056351,0.0514472,-0.000933249,0.0197963,0.00531774,0.0192863,-0.0177276,0.0189817,-0.0389745,-0.00155279,-0.00685028,-0.0150013,-0.0258079,1.35854
-352165,0.968945,0.256513,4,15,0,352179,-3.05619,-2.5001,0.0297608,-0.0626505,-0.0144535,-0.00955118,-0.0333572,-0.00549156,-0.0523028,0.0718132,-0.00581788,0.0163155,0.00163535,0.00383078,-0.00412961,0.0338231,-0.0343164,0.00237129,-0.00919928,-0.028817,-0.0253647,1.34663
-352160,0.952678,0.256513,4,15,0,352172,-3.09087,-2.5264,0.0307062,-0.0532247,-0.0193681,-0.0192922,-0.0229686,0.00142789,-0.0559064,0.0509714,-0.00191215,0.0164445,0.00320268,0.0188145,-0.0125894,0.0227798,-0.0366336,-0.0019138,-0.00855812,-0.0210645,-0.0254666,1.35943
-352164,0.867747,0.256513,4,15,0,352173,-3.0877,-2.51705,0.0305506,-0.0637087,-0.0150707,-0.003586,-0.0210262,-0.00695878,-0.0580834,0.0765131,0.000705958,0.0215252,0.00123502,0.0130309,-0.00692637,0.0239873,-0.0335798,0.000866901,-0.00442658,-0.0232999,-0.0202991,1.35731
-352164,0.994316,0.256513,4,15,0,352175,-3.08773,-2.5158,0.0302821,-0.068328,-0.012922,-0.00501616,-0.0306896,-0.009207,-0.0602944,0.07177,-0.0107219,0.0185461,0.00261946,0.0112126,-0.00827761,0.0245923,-0.036678,-0.00192323,-0.00751836,-0.0244833,-0.0164568,1.35367
-352163,1,0.256513,4,15,0,352174,-3.07749,-2.51956,0.0304343,-0.0566162,-0.0145899,-0.0089372,-0.0200482,0.000912643,-0.0484971,0.0757551,-0.00877435,0.0177224,-0.00546394,0.0145848,-0.00980505,0.0250485,-0.0381352,-0.000899943,-0.00732283,-0.024691,-0.0313947,1.35573
-352163,0.997731,0.256513,4,15,0,352171,-3.08082,-2.51838,0.0302962,-0.054542,-0.0162385,-0.00202712,-0.0226769,-0.00712665,-0.0517555,0.0706077,-0.0105919,0.0215489,-0.00845295,0.0132049,-0.0127654,0.0257838,-0.0359524,0.00397992,-0.00709729,-0.023336,-0.0294659,1.35386
-352165,0.947032,0.256513,4,15,0,352174,-3.09515,-2.52733,0.0307307,-0.0646816,-0.0159777,-0.023092,-0.0358853,0.00660036,-0.05732,0.052661,0.00345751,0.0147893,0.0143686,0.00999597,-0.00665277,0.027153,-0.0365767,-0.00637868,-0.0109442,-0.0227999,-0.0224145,1.35976
-352158,0.985498,0.256513,4,15,0,352175,-3.07852,-2.51593,0.030252,-0.057119,-0.0152489,-0.00927461,-0.0274269,0.0125851,-0.0559331,0.0656481,-0.0018083,0.0205343,0.00192229,0.0116597,-0.00551785,0.0291652,-0.0399068,-0.00248497,-0.00641006,-0.0212192,-0.0202499,1.35326
-352161,0.99204,0.256513,4,15,0,352167,-3.1001,-2.52917,0.0307134,-0.0592467,-0.0218476,-0.0165356,-0.0312014,-0.00923524,-0.0524431,0.0623063,-0.0121828,0.021319,0.00340819,0.00649834,-0.0132527,0.0229773,-0.0336408,-0.000286487,-0.0113219,-0.0201918,-0.0305282,1.35952
-352161,0.976975,0.256513,4,15,0,352172,-3.0892,-2.52647,0.0306761,-0.0720265,-0.0131865,-0.0161206,-0.029962,-0.00158548,-0.0553652,0.0534626,-0.00306891,0.0233631,0.00343298,0.0170612,-0.013922,0.0273977,-0.0373378,-0.00261833,-0.0117358,-0.0167417,-0.0231316,1.35902
-352164,0.868645,0.256513,4,15,0,352178,-3.08663,-2.51301,0.0304715,-0.0456982,-0.0193801,-0.00950036,-0.0331961,-4.87592e-05,-0.0547516,0.0683682,-0.0101096,0.0105132,0.0114042,0.0103165,-0.00581537,0.0263297,-0.0373141,0.00169531,-0.00574007,-0.0274563,-0.029706,1.35624
-352165,0.901468,0.256513,4,15,0,352178,-3.0814,-2.52275,0.0305937,-0.0494756,-0.0170091,-0.00313255,-0.0233372,0.00178662,-0.0495296,0.0551402,0.00587653,0.00956247,0.00845936,0.00909047,-0.011923,0.0308396,-0.0359986,0.00174919,-0.0108435,-0.0232442,-0.0245162,1.3579
-352161,0.999194,0.256513,4,15,0,352175,-3.08573,-2.51459,0.0304017,-0.0645876,-0.0183013,-0.0194595,-0.0331032,-0.00384423,-0.058976,0.0745714,-0.0100521,0.0275251,0.00303556,0.0110495,-0.00763439,0.0229371,-0.0378751,-0.00137357,-0.00452542,-0.0207401,-0.0255517,1.35529
-352161,0.884834,0.256513,3,15,0,352167,-3.08357,-2.51865,0.0303271,-0.0637672,-0.0167276,-0.0185098,-0.0337649,-0.00341005,-0.0584705,0.0756168,-0.00933514,0.027214,0.00426973,0.012415,-0.00757342,0.0240726,-0.0381721,-0.00233699,-0.00374714,-0.0205331,-0.0264256,1.35428
-352161,0.818559,0.256513,4,15,0,352172,-3.08547,-2.51735,0.0302445,-0.058471,-0.0131364,-0.00856785,-0.0369187,-0.00268929,-0.0549704,0.0613404,-0.00157506,0.0212171,0.000962168,0.0152181,-0.005506,0.0321042,-0.0319163,-0.00315231,-0.00484126,-0.0287453,-0.0303519,1.35316
-352161,0.99428,0.256513,4,15,0,352171,-3.0675,-2.50975,0.0302135,-0.0626306,-0.0123951,-0.00909893,-0.0306649,0.00612175,-0.0543017,0.0609265,-0.00821802,0.0270656,0.000397541,0.00553029,-0.0091793,0.0293075,-0.0371555,0.00257678,0.000100132,-0.0243105,-0.0280864,1.35274
-352161,1,0.256513,4,15,0,352167,-3.07177,-2.51406,0.0301378,-0.0574593,-0.0219573,-0.0160082,-0.0279079,-0.00726932,-0.0549055,0.0641424,0.00201827,0.00810531,0.00549274,0.0164176,-0.00943582,0.023125,-0.0351557,-0.00344392,-0.0164919,-0.0197658,-0.0227777,1.35172
-352164,0.86164,0.256513,4,15,0,352174,-3.07098,-2.514,0.0302807,-0.0553872,-0.0238891,-0.0153816,-0.0294026,-0.0101742,-0.0551367,0.0659148,0.00194117,0.00792908,0.00631965,0.0140992,-0.00877528,0.0240957,-0.0337388,-0.00333074,-0.0177682,-0.021858,-0.0241742,1.35365
-352164,0.904847,0.256513,4,15,0,352175,-3.08433,-2.51184,0.0301602,-0.0524925,-0.0197609,-0.0155089,-0.0259829,-0.00983605,-0.0581442,0.068355,0.0091113,0.0156724,0.00567787,0.0126487,-0.011452,0.0215686,-0.0324333,-0.00478838,-0.00787593,-0.0242867,-0.0234561,1.35202
-352167,0.993825,0.256513,4,15,0,352180,-3.08285,-2.5105,0.0302841,-0.0642808,-0.00517442,-0.0174293,-0.0347717,0.00907173,-0.0459764,0.0507482,-0.0131432,0.021279,-0.00349715,0.0136829,-0.0116673,0.0318431,-0.0398473,0.00209786,-0.00714436,-0.0238866,-0.0235044,1.3537
-352167,0.861951,0.256513,4,15,0,352179,-3.09894,-2.52235,0.0307182,-0.0575116,-0.02616,-0.00687293,-0.0234958,-0.00476162,-0.066047,0.0723489,0.00571731,0.0169058,0.00892505,0.0110108,-0.00724825,0.0214569,-0.0346339,-0.000574761,-0.0118044,-0.0187629,-0.0256426,1.35959
-352165,0.984944,0.256513,4,15,0,352177,-3.07959,-2.51347,0.0301814,-0.0619433,-0.0061612,-0.0180824,-0.0352321,0.0045408,-0.0434235,0.050827,-0.0130824,0.0195331,-0.00404424,0.0118847,-0.0120209,0.0319042,-0.0347609,0.0009041,-0.00689422,-0.0250715,-0.0254476,1.35231
-352168,0.912526,0.256513,4,15,0,352177,-3.09802,-2.52544,0.0305207,-0.0689008,-0.0239943,-0.00588569,-0.0215857,-0.00136639,-0.0605447,0.0692831,0.00825904,0.0110003,0.00903468,0.0101384,-0.0114348,0.0247644,-0.0425857,-0.0012311,-0.00992029,-0.0198167,-0.0260626,1.35691
-352166,0.952545,0.256513,4,15,0,352181,-3.07862,-2.50619,0.0299848,-0.0557029,-0.0212533,-0.00784364,-0.0283768,0.00273886,-0.053465,0.0523496,-0.00130503,0.019227,-0.00387478,0.0126675,-0.00967912,0.0265405,-0.0417361,-0.00312492,-0.0146795,-0.0210559,-0.035898,1.34965
-352160,1,0.256513,4,15,0,352175,-3.07928,-2.52073,0.0304354,-0.0518933,-0.0202549,-0.0105908,-0.0247128,-0.00047029,-0.0465379,0.0587484,-0.00760175,0.0173022,0.00346078,0.012538,-0.0012354,0.026531,-0.0342568,-0.00546788,-0.00751825,-0.021466,-0.0199643,1.35575
-352158,0.897227,0.256513,3,7,0,352167,-3.08296,-2.51741,0.0304217,-0.0549523,-0.0191299,-0.0124783,-0.0302938,-0.00635883,-0.046962,0.0561587,-0.00297421,0.0160283,0.00196728,0.00427094,-0.00573835,0.0242765,-0.0302909,-0.00265289,-0.0102966,-0.0227559,-0.0218162,1.35556
-352160,0.962695,0.256513,4,15,0,352167,-3.07036,-2.51253,0.0301997,-0.06324,-0.00926232,-0.0137495,-0.0264976,0.00836609,-0.0572506,0.0618428,0.00508053,0.0150648,0.000170556,0.0166939,-0.0109068,0.0250312,-0.0363329,-0.00524456,-0.0104833,-0.0251668,-0.0190484,1.35256
-352160,0.806097,0.256513,4,15,0,352180,-3.08665,-2.52413,0.030661,-0.0547203,-0.022364,-0.0153941,-0.0304388,-0.00631822,-0.0548582,0.0626432,-0.0115627,0.0209477,0.00583374,0.00463569,-0.00776403,0.0271353,-0.0355674,0.00392683,-0.00588541,-0.0189681,-0.0316298,1.35881
-352163,0.86621,0.256513,4,15,0,352173,-3.07068,-2.52001,0.0303803,-0.0636933,-0.00866176,-0.00978995,-0.0286356,0.00674087,-0.0546146,0.063093,0.00480594,0.0137074,0.00182878,0.0212051,-0.0113013,0.0254679,-0.0369805,-0.0053825,-0.0105599,-0.0251015,-0.0195643,1.355
-352162,0.990498,0.256513,4,15,0,352174,-3.0623,-2.50839,0.0301065,-0.064854,-0.0231279,-0.00917627,-0.0342777,-0.00589557,-0.0593026,0.0657926,-0.00729034,0.0243397,0.00677556,0.0021086,-0.00899951,0.0255631,-0.0367524,0.00203122,-0.00486303,-0.0236217,-0.0311905,1.3513
-352161,0.997384,0.256513,4,15,0,352169,-3.07014,-2.50952,0.0301359,-0.053864,-0.0100406,-0.0156094,-0.0234588,0.00468838,-0.0495027,0.0525032,0.000437592,0.0136946,-0.000274798,0.0211925,-0.0095835,0.0261512,-0.0351679,-0.00335652,-0.0116071,-0.0205617,-0.0198017,1.35169
-352160,0.999562,0.256513,4,15,0,352168,-3.07191,-2.50974,0.0301801,-0.0633605,-0.0213201,-0.0108592,-0.0342548,-0.00421042,-0.0603548,0.0665814,-0.00968617,0.0243885,-0.00190404,0.00409151,-0.00908624,0.0279786,-0.038117,0.00205175,-0.00396931,-0.0217767,-0.0310633,1.35229
-352173,0.818817,0.256513,3,15,0,352180,-3.07641,-2.51019,0.0301725,-0.0590648,-0.0253399,-0.0197232,-0.0341236,-0.00515893,-0.0689305,0.0718811,-0.00741041,0.0188943,-0.00650985,-0.000213437,-0.0113896,0.0252644,-0.031478,0.00140075,-0.00988037,-0.0333009,-0.0241003,1.35219
-352162,0.990191,0.256513,3,7,0,352182,-3.07472,-2.51117,0.0301603,-0.0525381,-0.0141098,-0.00844777,-0.028951,-0.000897847,-0.0653251,0.0697289,-0.00659705,0.0174499,-0.00373298,0.00607073,-0.0165221,0.027629,-0.0349938,7.5116e-05,-0.0125854,-0.0287477,-0.0252091,1.35202
-352162,0.804817,0.256513,4,15,0,352179,-3.08672,-2.52302,0.0304887,-0.0664941,-0.0188107,-0.0150172,-0.0302847,0.000838388,-0.0438816,0.0529205,-0.000497665,0.0189384,0.0090075,0.0170606,-0.00334358,0.0249114,-0.0385588,0.0028757,-0.00525265,-0.0162665,-0.0234819,1.35647
-352157,0.994445,0.256513,4,15,0,352169,-3.07421,-2.51485,0.0302077,-0.0582129,-0.0215494,-0.0123442,-0.0215276,-3.58238e-05,-0.0557133,0.0658333,-0.0091243,0.01392,0.00617479,0.00892465,-0.00516485,0.0272252,-0.0318593,0.00226331,-0.00527416,-0.0187217,-0.0263985,1.35267
-352158,0.98943,0.256513,4,15,0,352165,-3.07347,-2.50542,0.0300904,-0.0608907,-0.0116298,-0.0117974,-0.0347631,0.00108133,-0.0553303,0.0552346,0.000665298,0.0215837,-0.002877,0.0165069,-0.0136862,0.025179,-0.0402524,-0.00361706,-0.0112273,-0.0257428,-0.0246069,1.35108
-352160,0.807625,0.256513,4,15,0,352165,-3.06582,-2.50975,0.0302168,-0.0571258,-0.0157376,-0.0185911,-0.0292052,-0.00130133,-0.0503821,0.0650188,-0.00885733,0.0166287,0.00221079,0.00899501,-0.0037997,0.0288396,-0.0328964,0.00113406,-0.00344117,-0.0167707,-0.0271152,1.35279
