# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloJerQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_1.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_2.json
# random
#   seed = 922812953 (Default)
# output
#   file = /scratch/juandiaz/jer1/jer1_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
-351862,0.942821,0.0552856,6,63,0,351888,-3.10453,-2.51757,-0.581722,-0.899666,-1.72187,-0.418299,0.211759,0.387221,1.42687,-0.582367,0.144432,0.477879,0.479768,-0.275789,-0.203621,0.877017,-0.208663,0.420568,1.74241,-1.5014,-1.04375,0.616347,0.689835,-0.797733,-0.245597,0.0823803,-0.62635,0.23966,-0.16966,1.20891,0.163498,0.394665,-0.213171,-0.330584,0.0304883,-0.061701,-0.0113921,-0.0207093,-0.0401545,-0.00579842,-0.0483018,0.0622643,-0.00392406,0.0162619,0.00109094,0.0111762,-0.00848493,0.0291868,-0.0318605,0.00125345,-0.00475459,-0.0294561,-0.0283175,3.4414,0.383936,1.35647,-0.120395,-0.186197,-0.356363,-0.0865723,0.0438261,0.0801403,0.295309,-0.120528,0.029892,0.0989029,0.099294,-0.0570779,-0.0421418,0.181509,-0.0431853,0.0870417,0.360613,-0.310734,-0.216017,0.127561,0.14277,-0.165101,-0.0508293,0.0170496,-0.129631,0.0496007,-0.0351133,0.250199,0.033838,0.0816807,-0.0441184,-0.0684185,0.206962
-351857,0.993012,0.0552856,6,63,0,351879,-3.07895,-2.51367,-0.675547,-0.864103,-1.84484,0.0694047,0.0109938,0.454554,1.10273,-0.26806,0.0288428,0.183935,0.26936,-0.348526,-0.343599,0.732975,-0.238264,0.581334,1.70205,-0.345147,-0.923263,0.344053,0.540512,-0.462807,-0.322502,0.0975294,-0.756987,-0.0408982,-0.154032,0.37802,0.34745,0.419694,-0.662793,-0.509277,0.0303158,-0.0636381,-0.0202559,-0.0244153,-0.0341774,0.000238083,-0.0584017,0.067684,-0.00568689,0.0136296,0.00300454,0.0143409,-0.00995349,0.0247705,-0.0385531,0.00391511,-0.00903213,-0.0144533,-0.0239207,0.407765,0.147872,1.35413,-0.156436,-0.200099,-0.427207,0.016072,0.00254582,0.105261,0.255358,-0.0620742,0.00667908,0.0425936,0.0623753,-0.0807077,-0.0795669,0.169734,-0.0551744,0.134619,0.394142,-0.0799252,-0.213799,0.079672,0.125166,-0.107172,-0.0746813,0.0225848,-0.175294,-0.00947074,-0.0356689,0.0875376,0.0804587,0.097188,-0.153482,-0.117933,0.231569
-351859,0.909725,0.0552856,6,63,0,351884,-3.08434,-2.53294,-0.855535,-1.11302,-1.83003,-0.557311,-0.0175295,0.24779,0.996375,-0.942534,-0.199298,0.0584317,0.16239,-0.337219,-0.443766,0.653105,-0.340151,0.257191,1.85552,-1.33685,-0.951637,0.447368,0.426175,-0.585441,-0.328571,-0.0293599,-0.84073,-0.0895432,-0.313662,0.765458,0.342154,0.28412,-0.39136,-0.279754,0.0308752,-0.062937,-0.0204286,-0.0123448,-0.0386409,0.000657232,-0.0494056,0.066292,-0.00199096,0.0194765,0.00157606,0.00579787,-0.00857698,0.0276887,-0.0339993,-0.00526238,-0.00755652,-0.0287804,-0.027347,0.374209,0.137912,1.36172,-0.192879,-0.250929,-0.412576,-0.125645,-0.003952,0.0558638,0.224631,-0.212492,-0.0449313,0.0131733,0.0366105,-0.0760253,-0.100046,0.147241,-0.0766864,0.0579832,0.418323,-0.30139,-0.214545,0.100858,0.0960804,-0.131987,-0.0740756,-0.00661913,-0.189541,-0.0201873,-0.0707144,0.172571,0.0771378,0.0640544,-0.0882313,-0.0630701,0.225448
-351865,0.824839,0.0552856,6,63,0,351893,-3.08177,-2.53076,-0.762023,-1.19689,-2.33601,-0.131845,-0.0977755,0.43587,1.36934,-0.247049,0.145769,0.109675,0.444306,-0.301925,-0.490957,0.868772,-0.335282,0.508167,1.33065,-0.829317,-1.06941,0.263749,0.365732,-0.656256,-0.764067,0.165184,-1.01806,0.15923,-0.379819,0.523746,-0.174364,0.271518,-0.804767,-0.798904,0.0307363,-0.0634727,-0.0166584,-0.0281159,-0.0361421,0.00357489,-0.0562544,0.0650128,-0.00595056,0.00951626,0.00351913,0.0113334,-0.0101274,0.0244215,-0.0384653,0.00410093,-0.00868063,-0.0150327,-0.0218781,1.51638,0.251138,1.35983,-0.155409,-0.244097,-0.476413,-0.026889,-0.0199406,0.0888926,0.279268,-0.0503839,0.0297286,0.0223675,0.0906131,-0.0615755,-0.100127,0.17718,-0.0683785,0.103637,0.271377,-0.169133,-0.218099,0.0537898,0.0745886,-0.133839,-0.155826,0.0336881,-0.207625,0.0324738,-0.0774615,0.106814,-0.0355604,0.0553742,-0.164127,-0.162931,0.203943
-351865,0.997088,0.0552856,6,63,0,351888,-3.09049,-2.52525,-0.731237,-1.13172,-1.61965,-0.487378,-0.233083,0.350688,1.17027,-0.456797,-0.0547125,0.502958,0.156868,-0.67889,-0.527119,0.969253,-0.267583,0.45087,2.10269,-1.54163,-1.05655,0.695593,0.630648,-0.888598,-0.0739082,-0.0950009,-0.708805,-0.101684,-0.17759,1.43352,0.527996,0.667128,-0.415767,-0.352037,0.0305537,-0.0667705,-0.0121666,-0.0108064,-0.0344289,-0.000770786,-0.0555139,0.063129,0.000223519,0.0112169,0.00643233,0.00458305,-0.00588317,0.025246,-0.0348568,-0.00537978,-0.00875867,-0.0246283,-0.0276459,1.23989,0.197868,1.35735,-0.12994,-0.201105,-0.287809,-0.0866065,-0.0414186,0.0623167,0.207955,-0.0811721,-0.00972233,0.0893749,0.0278752,-0.120638,-0.0936683,0.172235,-0.0475491,0.0801189,0.373646,-0.273945,-0.187747,0.123606,0.112065,-0.157903,-0.0131334,-0.0168815,-0.125954,-0.018069,-0.0315575,0.254734,0.0938242,0.118548,-0.0738812,-0.0625565,0.177699
-351868,0.842667,0.0552856,6,63,0,351890,-3.08977,-2.51908,-1.18563,-1.59912,-2.91808,0.17482,0.668815,0.644853,1.91581,-0.640404,0.337376,0.280504,0.483957,-0.218332,-0.441467,1.2663,-0.239854,0.901066,1.91094,-0.949408,-1.19045,0.590296,0.808662,-0.789219,-0.626375,0.335752,-1.28329,0.299952,-0.325098,0.810385,-0.043694,0.508623,-0.896844,-0.694414,0.0304211,-0.0621212,-0.010391,-0.0232132,-0.0338836,0.00501386,-0.0555142,0.0722575,-0.00181677,0.0218082,0.00179271,0.00274104,-0.0121384,0.0287936,-0.0389126,-0.00138287,-0.00681934,-0.019973,-0.0285507,1.75842,0.200907,1.35556,-0.179631,-0.242278,-0.44211,0.0264865,0.10133,0.0976998,0.290259,-0.0970258,0.0511149,0.0424983,0.0733229,-0.0330789,-0.0668854,0.191854,-0.0363396,0.136518,0.289522,-0.143842,-0.180361,0.089434,0.122518,-0.119572,-0.0949003,0.0508688,-0.194428,0.0454449,-0.0492546,0.122779,-0.00661995,0.07706,-0.135878,-0.105209,0.151507
-351881,0.993974,0.0552856,6,63,0,351912,-3.09009,-2.51154,-1.35343,-1.26965,-3.39913,-0.248173,0.502473,0.688867,1.79153,-0.44694,0.227779,0.146835,0.725716,-0.500229,-0.583678,1.36812,-0.340918,0.890575,2.57331,-1.27685,-1.14591,0.120867,1.07971,-0.973601,-0.734618,-0.205457,-1.32159,0.439242,-0.115327,1.50287,-0.433142,0.84669,-0.705449,-0.62128,0.0302684,-0.0647276,-0.0164134,-0.0265539,-0.0381588,-0.0010397,-0.0542411,0.0684012,-0.0068618,0.0285951,-0.00111579,-0.00110756,-0.0148824,0.0283239,-0.0379622,-0.00126027,-0.00891755,-0.0203245,-0.0278151,1.5035,0.168248,1.35349,-0.185709,-0.174214,-0.466408,-0.0340527,0.0689462,0.094522,0.245823,-0.0613263,0.0312544,0.0201478,0.0995782,-0.0686383,-0.0800886,0.187725,-0.0467786,0.122199,0.353093,-0.175202,-0.157234,0.0165846,0.148151,-0.133591,-0.1008,-0.0281915,-0.18134,0.0602701,-0.0158245,0.206214,-0.059433,0.116178,-0.0967973,-0.0852481,0.137214
-351878,0.995897,0.0552856,6,63,0,351913,-3.07203,-2.51605,-1.53702,-2.00012,-3.05509,-0.345299,0.185749,0.707479,2.12572,-0.417496,-0.0970318,0.548659,0.672996,-0.311692,-0.811487,1.20943,-0.560735,0.375442,2.35791,-1.56061,-1.95683,0.735936,0.561876,-0.970907,0.391751,0.548699,-1.62517,0.146072,-0.686192,1.48775,0.196841,0.784791,-1.27416,-0.939374,0.0303956,-0.0665777,-0.0154152,-0.0110722,-0.0350913,-0.00685613,-0.0515133,0.0694101,0.00206952,0.0183799,0.00172096,0.00965862,-0.00593119,0.0267802,-0.0375279,-0.000661619,-0.00739362,-0.0239109,-0.0226675,2.32441,0.183003,1.35521,-0.184494,-0.240081,-0.366712,-0.0414474,0.022296,0.084921,0.255157,-0.0501133,-0.011647,0.0658574,0.0807819,-0.0374134,-0.0974054,0.145172,-0.0673068,0.0450655,0.283028,-0.187325,-0.234885,0.0883368,0.0674438,-0.116541,0.0470232,0.0658621,-0.195074,0.0175335,-0.0823658,0.178579,0.0236275,0.094201,-0.152941,-0.112756,0.120033
-351875,0.987237,0.0552856,6,63,0,351898,-3.07476,-2.52348,-1.28317,-1.79021,-3.06179,-1.01696,0.779078,0.18189,1.48893,-1.00286,0.264851,0.384066,-0.000545447,-1.03317,-0.652648,1.19778,-0.337308,0.844142,2.77561,-1.4861,-1.38855,0.249559,1.0215,-1.3336,-0.976932,-0.243459,-1.27017,-0.237336,-0.388561,0.889148,0.382374,0.674353,-0.749596,-0.200318,0.0306156,-0.0592969,-0.0195733,-0.0233389,-0.0361121,0.00255403,-0.0566174,0.0591092,-0.00412972,0.0197991,0.0104533,0.0106791,-0.011716,0.027815,-0.0346179,-0.00315963,-0.0100121,-0.020574,-0.0284994,0.923274,0.126905,1.35819,-0.169472,-0.236437,-0.404378,-0.134313,0.102895,0.0240227,0.196646,-0.132451,0.0349796,0.0507245,-7.20386e-05,-0.136454,-0.0861968,0.158194,-0.0445491,0.111488,0.366581,-0.196273,-0.183389,0.0329599,0.134912,-0.176132,-0.129026,-0.0321543,-0.167755,-0.0313455,-0.0513183,0.117432,0.0505011,0.0890635,-0.0990011,-0.0264565,0.132073
-351871,0.986936,0.0552856,6,63,0,351898,-3.09165,-2.52195,-0.785129,-1.68265,-1.99652,-0.10109,-0.787323,0.557133,1.67779,-0.535166,-0.243803,0.483853,0.656734,-0.263351,-0.428944,1.12635,-0.263492,0.377102,1.4961,-1.2805,-1.07811,0.786617,0.705554,-0.733244,0.00607331,0.0740708,-1.40636,0.116357,-0.470004,1.21102,0.142442,0.453329,-0.838288,-1.3023,0.0305371,-0.0677858,-0.0171908,-0.0183661,-0.0348966,-0.00171317,-0.0512566,0.0736625,-0.00111065,0.0153384,-0.00303093,0.00882813,-0.00791175,0.0213177,-0.0375094,-0.00296304,-0.00635593,-0.0235185,-0.022481,1.40041,0.17721,1.35713,-0.117572,-0.251975,-0.298976,-0.015138,-0.1179,0.0834297,0.251246,-0.0801403,-0.0365092,0.0724563,0.0983449,-0.0394363,-0.0642336,0.168668,-0.0394575,0.0564705,0.224038,-0.191753,-0.161445,0.117795,0.105656,-0.109802,0.000909468,0.011092,-0.2106,0.0174243,-0.0703823,0.181349,0.0213304,0.0678852,-0.125532,-0.195017,0.149748
-351873,0.985335,0.0552856,6,63,0,351900,-3.08446,-2.52941,-1.09376,-1.19417,-2.48497,-0.476409,-0.108311,0.439154,1.37089,-0.464407,0.0404967,0.300652,0.342305,-0.864804,-0.547669,0.869244,-0.497151,0.930562,2.35715,-1.82446,-1.341,0.872111,0.568929,-1.0961,-0.227579,0.119585,-0.792131,0.00950158,1.93117e-05,0.85499,0.0771337,0.774523,-0.694952,-0.46856,0.0308224,-0.068002,-0.0204716,-0.0240437,-0.0381284,0.00355908,-0.0501004,0.0683967,-0.000242685,0.0155852,0.00959654,0.00494966,-0.000790357,0.0301755,-0.0389221,-0.00537059,-0.0135937,-0.0225793,-0.0222021,2.48367,0.254593,1.36101,-0.176694,-0.192915,-0.40144,-0.0769625,-0.0174973,0.070944,0.221464,-0.0750236,0.00654212,0.0485694,0.0552984,-0.139707,-0.0884743,0.140424,-0.0803133,0.150329,0.380791,-0.294736,-0.216635,0.140887,0.0919087,-0.177073,-0.0367647,0.0193186,-0.127966,0.00153495,3.11975e-06,0.138121,0.0124607,0.125122,-0.112267,-0.0756945,0.161547
-351873,1,0.0552856,6,63,0,351892,-3.10398,-2.53382,-0.951588,-1.719,-2.61495,-0.468783,0.324708,0.541999,1.95653,-0.887838,-0.036423,0.636237,0.491381,-0.0859377,-0.467274,1.27473,-0.324784,0.26987,1.98267,-1.34425,-1.07832,0.388801,0.896772,-0.923299,-0.364386,-0.365031,-1.42202,0.0953889,-0.184042,1.00718,0.0261429,0.45844,-0.713881,-0.672792,0.0309473,-0.0640093,-0.0175242,-0.0174192,-0.0345848,-0.00950599,-0.0511617,0.0638638,-0.00579356,0.0136358,0.00796287,0.0100077,-0.0118054,0.0190749,-0.0313239,-0.000930875,-0.00340762,-0.0268033,-0.0265336,2.06378,0.206628,1.36271,-0.13687,-0.247249,-0.376116,-0.0674264,0.0467038,0.0779573,0.281414,-0.1277,-0.00523883,0.0915119,0.0706768,-0.0123607,-0.0672095,0.183348,-0.0467147,0.0388163,0.285174,-0.193348,-0.155098,0.0559224,0.128985,-0.132801,-0.0524107,-0.0525036,-0.204534,0.0137201,-0.0264713,0.144865,0.00376021,0.0659388,-0.10268,-0.0967697,0.143833
-351880,0.851546,0.0552856,6,63,0,351905,-3.09928,-2.53501,-1.04089,-1.21076,-2.18712,-0.0779236,0.340831,0.408413,1.26893,-1.09621,-0.261631,0.145876,0.588268,-0.838504,-0.564466,0.975777,-0.412425,0.951556,2.12823,-1.90969,-1.33827,0.394432,0.574961,-0.794803,-0.715438,0.460085,-0.728808,0.143664,-0.538749,1.09215,0.358281,0.674253,-0.306708,-1.04287,0.031074,-0.0629696,-0.0262303,-0.0350211,-0.0293833,0.00305656,-0.0566307,0.0716372,-0.00201406,0.0211909,0.000727606,0.00136157,-0.00942782,0.0284734,-0.0377189,0.000674101,-0.0114558,-0.024846,-0.0285456,0.646086,0.122043,1.36443,-0.158042,-0.183835,-0.332079,-0.0118314,0.0517497,0.0620109,0.192667,-0.166442,-0.0397244,0.0221489,0.0893189,-0.127313,-0.085705,0.148156,-0.06262,0.144478,0.323138,-0.289956,-0.203195,0.0598881,0.0872985,-0.120678,-0.108628,0.0698564,-0.110658,0.021813,-0.0818003,0.165826,0.0543992,0.102374,-0.0465686,-0.158342,0.151834
-351882,0.984788,0.0552856,6,63,0,351911,-3.09177,-2.52555,-0.858805,-1.69182,-2.63027,-1.1549,-0.346389,0.664727,2.14543,-0.123021,0.340743,0.449097,0.256248,-0.0878724,-0.695149,1.32434,-0.403702,0.321258,2.17635,-0.731292,-1.32491,0.871859,1.06167,-1.10789,-0.162438,-0.418299,-1.38393,0.0593607,-0.0167732,0.881852,0.153756,0.651687,-1.22659,-0.241519,0.0306501,-0.0649044,-0.00726458,-0.00601712,-0.0405275,-0.0048256,-0.0519915,0.0640356,-0.00355068,0.0176074,0.00817605,0.0199346,-0.0101945,0.0242854,-0.0348504,-0.00212462,-0.00531169,-0.0196274,-0.0227925,1.69422,0.166745,1.35866,-0.110017,-0.21673,-0.336951,-0.147949,-0.0443743,0.085155,0.274841,-0.0157596,0.0436509,0.0575317,0.0328267,-0.0112569,-0.0890523,0.169655,-0.0517164,0.0411548,0.278802,-0.0936824,-0.169728,0.11169,0.136005,-0.141927,-0.0208092,-0.0535862,-0.177289,0.00760441,-0.00214874,0.11297,0.0196969,0.0834845,-0.157132,-0.0309398,0.128105
-351880,0.987592,0.0552856,6,63,0,351907,-3.10775,-2.52607,-0.879725,-1.36303,-1.98889,0.294997,0.44749,0.341106,1.17911,-1.06218,-0.0577887,0.419562,0.694029,-0.664396,-0.471863,1.10351,-0.126441,0.904487,2.27064,-1.46241,-0.886157,0.432375,0.606093,-0.811957,-0.577164,0.58248,-0.475044,0.210515,-0.414625,1.21826,0.489876,0.850938,-0.106199,-0.868934,0.0306313,-0.0635896,-0.0276685,-0.0323776,-0.0309408,0.0051799,-0.0557706,0.0686824,-0.00147125,0.0175769,-0.00347362,-0.000994703,-0.00909094,0.0275545,-0.037474,0.000739998,-0.0112767,-0.0245136,-0.0294018,0.96861,0.164674,1.35841,-0.147197,-0.228065,-0.332783,0.0493593,0.0748745,0.0570743,0.19729,-0.177726,-0.00966927,0.0702016,0.116126,-0.111168,-0.0789526,0.18464,-0.0211563,0.15134,0.379925,-0.244692,-0.148273,0.0723455,0.101412,-0.135858,-0.0965717,0.0974612,-0.0794848,0.0352236,-0.0693755,0.203841,0.0819665,0.14238,-0.0177693,-0.145391,0.167321
-351875,0.996555,0.0552856,6,63,0,351911,-3.09777,-2.52826,-1.21235,-1.08755,-1.35195,-0.357321,-0.285574,0.675441,1.67616,-0.916474,0.0584645,0.611317,0.616184,-0.123115,-0.337213,1.07734,-0.377888,0.476661,1.97851,-1.19935,-1.11414,0.573238,0.850579,-0.822042,-0.147269,-0.40651,-1.41977,0.211481,-0.242221,0.927365,0.595139,0.69033,-0.845874,-0.659109,0.0307509,-0.0673346,-0.0163513,-0.0335608,-0.0318763,0.00301323,-0.0610032,0.0683891,0.00314134,0.017143,0.00809887,0.00418935,-0.00319312,0.0228787,-0.0355333,0.000554924,-0.00940664,-0.0219971,-0.0262211,3.41009,0.290229,1.36003,-0.190539,-0.170926,-0.21248,-0.0561586,-0.0448825,0.106156,0.263434,-0.144038,0.0091886,0.0960781,0.0968429,-0.0193494,-0.0529983,0.16932,-0.059391,0.0749147,0.310954,-0.188497,-0.175105,0.0900933,0.133682,-0.129197,-0.0231456,-0.0638894,-0.22314,0.0332376,-0.0380688,0.14575,0.0935354,0.108496,-0.132942,-0.103589,0.157166
-351867,0.83647,0.0552856,6,63,0,351903,-3.12562,-2.5315,-1.15774,-1.29557,-1.89304,-0.894043,0.327466,0.49796,1.60365,-0.537386,0.476935,0.479486,0.305574,-0.48932,-0.216943,1.22593,-0.0867567,0.815777,2.28233,-1.01748,-1.05622,0.598866,0.937671,-0.260786,-0.471885,0.177442,-0.609748,0.240491,0.104189,1.16171,0.426649,0.795395,-0.518069,-1.13838,0.0308812,-0.0619527,-0.0121129,-0.0189594,-0.0403006,0.00352438,-0.0514297,0.0710117,0.00129457,0.0230846,0.00979415,0.00855559,-0.00856165,0.0270383,-0.0318222,0.000177716,-0.0125807,-0.0187752,-0.0234033,0.538748,0.116926,1.36181,-0.184429,-0.206385,-0.301562,-0.142422,0.0521656,0.0793253,0.255463,-0.0856059,0.0759761,0.0763824,0.0486781,-0.077949,-0.0345592,0.195292,-0.0138204,0.129954,0.363577,-0.162085,-0.168257,0.0953996,0.149372,-0.0415434,-0.0751715,0.0282666,-0.0971332,0.0383103,0.0165974,0.185061,0.0679654,0.126707,-0.0825287,-0.181345,0.159301
-351873,0.840296,0.0552856,6,63,0,351897,-3.0918,-2.5238,-0.493084,-1.5786,-2.65844,0.417719,-0.0775773,0.950421,1.60724,-0.59941,-0.20393,0.434574,0.724283,-0.293625,-0.530851,1.24143,-0.236178,0.40013,2.36294,-1.29562,-1.50897,0.72078,0.788794,-1.21283,-0.243856,-0.0233467,-1.30106,0.0764833,-0.308304,1.12881,0.18335,0.6693,-0.404086,0.0485001,0.03055,-0.0654688,-0.022911,-0.0231598,-0.0314966,-0.00123974,-0.0555032,0.0627204,-0.0076372,0.0125218,-0.00314125,0.0114928,-0.0138054,0.0260142,-0.0417392,0.000489708,-0.00216894,-0.0268405,-0.026297,2.58889,0.212084,1.3573,-0.064994,-0.208078,-0.350412,0.05506,-0.0102255,0.125276,0.211852,-0.0790089,-0.0268803,0.0572816,0.0954685,-0.0387031,-0.0699721,0.163634,-0.0311308,0.0527416,0.311462,-0.170777,-0.198899,0.0950068,0.103972,-0.159865,-0.032143,-0.00307735,-0.171494,0.0100814,-0.0406379,0.14879,0.0241675,0.0882212,-0.053263,0.00639286,0.131811
-351879,0.979906,0.0552856,6,63,0,351902,-3.10014,-2.52104,-0.497393,-1.38552,-2.696,0.29536,-0.252616,0.854113,1.88365,-1.23611,-0.181701,0.384473,0.835912,-0.27016,-0.692838,1.22724,-0.385015,0.348941,2.27461,-0.971645,-1.62111,0.573607,0.83765,-1.02342,-0.281819,-0.0109535,-1.30557,-0.173718,-0.606729,1.15979,0.0207124,0.792371,-0.285217,-0.0696096,0.0308616,-0.0682251,-0.0177967,-0.0251389,-0.0348745,0.00124732,-0.0580984,0.0738371,-0.00202211,0.0165501,0.00257448,0.0110493,-0.0138861,0.0274455,-0.0377138,0.00294823,-0.00361091,-0.0261953,-0.026913,3.68025,0.249695,1.36154,-0.0647397,-0.180337,-0.350906,0.0384435,-0.0328801,0.11117,0.245173,-0.16089,-0.0236499,0.0500423,0.108801,-0.0351635,-0.0901785,0.159735,-0.0501128,0.0454175,0.296059,-0.126468,-0.211,0.0746596,0.109027,-0.133207,-0.036681,-0.00142568,-0.16993,-0.0226108,-0.0789707,0.150956,0.00269588,0.103134,-0.0371233,-0.00906025,0.130158
-351875,0.981402,0.0552856,6,63,0,351905,-3.06525,-2.52162,-1.16636,-1.96112,-2.77285,-0.456746,-0.512525,0.72605,1.81168,-0.881072,0.0516792,0.452911,0.647171,-0.57458,-0.444393,1.11038,-0.447637,0.690459,2.28623,-1.28816,-1.31648,0.561206,0.869537,-1.22901,-0.21945,-0.158912,-1.1577,0.168543,-0.230401,0.643159,0.326408,0.45793,-1.32612,-0.674743,0.0303797,-0.0615258,-0.0216616,-0.0212607,-0.0288883,0.00335719,-0.0518129,0.0654332,0.000593309,0.0138007,0.00619453,0.000183982,-0.00166359,0.0196084,-0.0398291,-0.00683213,-0.0074563,-0.0216698,-0.0302758,2.3281,0.219378,1.35499,-0.167698,-0.281966,-0.398675,-0.0656702,-0.07369,0.10439,0.260481,-0.126679,0.00743035,0.0651187,0.0930492,-0.0826121,-0.063894,0.159648,-0.0643604,0.0992731,0.32871,-0.18521,-0.189282,0.0806893,0.125021,-0.176704,-0.0315522,-0.0228482,-0.166453,0.0242328,-0.0331267,0.0924723,0.0469305,0.0658405,-0.190668,-0.0970134,0.143778
-351880,0.785023,0.0552856,6,63,0,351906,-3.09901,-2.53185,-0.796187,-1.41481,-2.51054,-0.48416,0.489772,0.387852,1.84077,-1.40145,0.252276,0.428222,0.586892,-0.651767,-0.6644,1.18686,-0.348582,0.889461,2.35546,-1.63846,-1.50317,0.828095,0.755965,-0.847777,-0.659861,0.133607,-1.36937,-0.134873,-0.647817,1.60645,-0.0392308,0.915865,-0.183823,-0.91296,0.0306942,-0.0663346,-0.0151182,-0.0194672,-0.0432348,-0.000649337,-0.0594729,0.067533,-0.00417558,0.0173067,0.00314157,0.0165441,-0.0167536,0.032792,-0.0312487,0.00689032,-0.00926017,-0.0228618,-0.0206622,1.22646,0.16668,1.35926,-0.119831,-0.212938,-0.377853,-0.0728693,0.073714,0.0583744,0.277048,-0.210928,0.0379692,0.0644503,0.0883312,-0.0980953,-0.0999966,0.17863,-0.0524639,0.13387,0.354513,-0.246599,-0.226237,0.124634,0.113778,-0.127596,-0.0993136,0.0201087,-0.206099,-0.0202992,-0.0975008,0.241781,-0.0059045,0.137844,-0.0276665,-0.137407,0.150507
-351873,0.982441,0.0552856,6,63,0,351903,-3.07443,-2.5177,-0.931687,-1.75245,-1.99526,-0.560142,-0.396852,0.531138,1.5086,-0.193693,0.0276869,0.297315,0.447818,-0.287525,-0.542594,1.07846,-0.371077,0.506456,2.37718,-1.47497,-1.1978,0.368471,0.727442,-1.15286,-0.211792,0.0142162,-1.0281,0.104892,-0.52718,1.04859,0.767192,0.314081,-1.08187,-0.699432,0.0302083,-0.0683305,-0.0208582,-0.0238184,-0.0344142,-0.000827047,-0.0545399,0.0696911,-0.00505506,0.0178405,-0.00120782,0.00844658,-0.00934823,0.0239359,-0.0398524,-0.00658829,-0.00806815,-0.0282391,-0.0297151,2.36932,0.211068,1.35267,-0.127756,-0.240302,-0.273596,-0.0768085,-0.0544176,0.0728313,0.206864,-0.0265598,0.00379652,0.0407687,0.0614061,-0.0394263,-0.0744022,0.147882,-0.0508833,0.0694468,0.325967,-0.202253,-0.164246,0.0505258,0.0997491,-0.158084,-0.0290416,0.00194937,-0.140976,0.0143831,-0.0722885,0.143785,0.1052,0.0430677,-0.14835,-0.0959083,0.137123
