# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloJerQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_1.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 922812954 (Default)
# output
#   file = /scratch/juandiaz/jer1/jer1_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
-351870,0.999363,0.0598665,6,63,0,351893,-3.1001,-2.52581,-0.909699,-1.24376,-2.7971,-0.428433,0.163313,0.675027,2.00945,-0.704397,0.426978,0.659133,0.684487,-0.557471,-0.417832,1.22698,-0.272916,0.588559,1.76743,-1.18874,-1.23599,0.508728,0.782795,-1.28899,-0.365602,0.144467,-1.36866,0.01819,-0.339009,1.18824,0.646001,0.704021,-0.66012,-0.401636,0.0306013,-0.0695499,-0.015526,-0.0268459,-0.0294115,0.00218505,-0.0616064,0.0617582,0.00224207,0.0142313,0.00736739,0.0105939,-0.0137182,0.022335,-0.0404062,-0.00010855,-0.00188006,-0.0300799,-0.0282083,2.90468,0.247482,1.358,-0.132097,-0.180605,-0.406165,-0.0622124,0.0237145,0.0980201,0.291791,-0.102285,0.0620011,0.0957121,0.0993938,-0.0809499,-0.060673,0.178169,-0.0396298,0.0854641,0.256647,-0.172616,-0.179477,0.0738719,0.113669,-0.187173,-0.0530887,0.0209779,-0.198742,0.00264135,-0.0492271,0.172543,0.0938052,0.10223,-0.0958554,-0.0583212,0.145209
-351867,0.880612,0.0598665,6,63,0,351900,-3.12351,-2.52335,-0.884961,-1.42063,-1.80699,-0.132267,0.150963,0.749453,2.25521,-0.73947,-0.0228427,0.695437,0.398323,-0.378413,-0.366538,1.39604,-0.137901,0.717955,2.31843,-1.28448,-1.01731,0.940263,1.22725,-0.688365,-0.342263,-0.0102056,-0.76628,0.224777,-0.0483181,1.422,0.295558,0.825706,-0.719999,-0.713638,0.0306906,-0.058544,-0.020576,-0.0153939,-0.0449044,-0.00282202,-0.0470593,0.0717243,-0.00910359,0.0193356,0.0048653,0.00518405,-0.00671529,0.0268975,-0.0362979,-0.00184242,-0.0112583,-0.0167516,-0.028714,0.440285,0.0997395,1.35921,-0.133022,-0.213541,-0.271617,-0.0198816,0.0226919,0.112654,0.338991,-0.111153,-0.00343359,0.104534,0.0598736,-0.0568809,-0.0550959,0.209844,-0.0207286,0.107919,0.348494,-0.193076,-0.152916,0.141335,0.184474,-0.103471,-0.0514471,-0.00153405,-0.115183,0.0337871,-0.0072629,0.213747,0.0444265,0.124115,-0.108226,-0.10727,0.150314
-351880,0.94121,0.0598665,6,63,0,351895,-3.09363,-2.51502,-1.02444,-1.59086,-3.10746,-0.313102,0.548683,0.902617,1.70077,-0.601762,0.382273,0.603035,0.951214,-0.235753,-0.621095,1.42571,-0.304638,1.07236,2.7103,-1.21722,-1.49421,1.23248,0.813249,-1.13358,0.275769,0.262515,-1.12289,0.214157,-0.0554783,1.15212,0.368585,0.817442,-0.378459,0.160694,0.0305339,-0.0664269,-0.012317,-0.0279899,-0.0314174,0.00483715,-0.0635235,0.0606775,0.00221531,0.0183496,0.00233888,0.0169038,-0.0101875,0.026459,-0.0379764,0.00230681,-0.00379994,-0.0279857,-0.0209146,0.498527,0.0915126,1.35708,-0.132777,-0.206191,-0.402756,-0.040581,0.0711144,0.116988,0.220436,-0.077994,0.0495462,0.0781591,0.123286,-0.0305558,-0.0804998,0.184785,-0.0394839,0.138988,0.351281,-0.157763,-0.193664,0.159742,0.105405,-0.146923,0.0357422,0.0340244,-0.145537,0.0277568,-0.00719051,0.149325,0.0477722,0.105948,-0.0490518,0.0208274,0.129609
-351875,0.978909,0.0598665,6,63,0,351901,-3.12593,-2.53625,-0.576172,-1.13957,-1.63686,-0.1445,-0.29936,0.536116,1.85613,-0.408162,0.0449539,0.367727,0.375823,-0.468162,-0.0655734,1.21813,-0.192319,0.628021,2.1468,-1.23264,-0.881887,0.200235,0.816695,-0.692749,-0.852855,0.21282,-0.925768,0.24696,-0.280167,1.31465,0.404173,0.855271,-0.668331,-1.10638,0.0308584,-0.0665592,-0.0240946,-0.0119444,-0.0390127,-0.00272727,-0.0440954,0.0745369,-0.00821486,0.0165018,0.00448826,0.00142924,-0.00797361,0.0258975,-0.0392701,-0.00295586,-0.0114935,-0.0153015,-0.0297467,1.58585,0.210553,1.3615,-0.0963346,-0.190533,-0.273679,-0.0241601,-0.0500523,0.0896373,0.310341,-0.0682436,0.00751619,0.0614831,0.0628368,-0.0782756,-0.0109637,0.203669,-0.0321553,0.105004,0.35894,-0.206095,-0.147449,0.0334789,0.13655,-0.115826,-0.142595,0.0355831,-0.154786,0.0412911,-0.0468433,0.219807,0.0675768,0.142999,-0.111743,-0.184984,0.167198
-351874,0.957523,0.0598665,6,63,0,351905,-3.08111,-2.52817,-1.31177,-1.34849,-2.49949,0.0961741,0.458661,0.473626,1.28871,-0.678248,0.320883,0.472805,0.455105,-0.262165,-0.740342,0.825112,-0.484202,0.679155,1.80157,-1.1128,-1.24118,0.810786,0.62201,-0.844129,-0.288081,0.0788466,-0.922752,0.114283,-0.153409,0.573683,0.148175,0.378604,-0.489016,-0.11162,0.030698,-0.0577818,-0.00576632,-0.0227413,-0.0291082,0.00540255,-0.0565451,0.0596187,-0.0114441,0.0235819,0.00323689,0.0146505,-0.00621095,0.0275308,-0.0352324,0.00113857,-0.00159824,-0.0272281,-0.0187595,0.512252,0.121442,1.35931,-0.22258,-0.228811,-0.424111,0.0163187,0.077825,0.0803643,0.218666,-0.115084,0.054447,0.0802248,0.0772215,-0.0444838,-0.12562,0.140004,-0.0821587,0.115238,0.305688,-0.188818,-0.210601,0.137573,0.105542,-0.143231,-0.0488811,0.0133786,-0.156571,0.0193913,-0.0260302,0.0973418,0.0251421,0.064241,-0.0829755,-0.0189395,0.169679
-351872,0.98273,0.0598665,6,63,0,351901,-3.07648,-2.53348,-1.21516,-1.43605,-2.26352,0.303307,0.52057,0.362543,1.4725,-0.702777,0.0086069,0.27345,0.301093,-0.298729,-0.879604,0.890938,-0.385049,0.421134,2.16061,-1.50222,-1.25668,0.882022,0.680508,-0.760257,-0.537299,0.0794482,-1.10401,0.0533801,-0.375106,0.911729,0.450226,0.520602,-0.896351,-0.567464,0.0306286,-0.0573346,-0.00938224,-0.0209078,-0.0290355,-0.000487396,-0.0583052,0.0577968,-0.00818491,0.0238355,0.0038727,0.0123148,-0.00175414,0.0242653,-0.033583,-0.00208022,-0.00490154,-0.0207236,-0.020266,0.673888,0.132071,1.35837,-0.1955,-0.231037,-0.364163,0.0487973,0.0837513,0.0583273,0.236901,-0.113066,0.00138471,0.0439937,0.0484411,-0.0480607,-0.141514,0.143338,-0.0619481,0.0677538,0.347607,-0.241683,-0.20218,0.141903,0.109483,-0.122313,-0.0864428,0.0127819,-0.177618,0.008588,-0.0603485,0.146682,0.0724341,0.0837564,-0.144208,-0.0912958,0.160884
-351873,0.947586,0.0598665,6,63,0,351907,-3.09994,-2.5387,-0.383192,-1.51158,-2.30795,0.126767,-0.42994,0.481252,1.84997,-1.03202,0.305775,0.490209,0.581722,-0.754183,-0.208613,1.24072,-0.39573,0.672372,2.03138,-1.49802,-1.27442,0.245776,0.748013,-1.01384,-0.0131596,-0.339062,-1.15789,0.098741,-0.23201,1.36287,0.292347,0.699557,-0.436144,-0.807348,0.0309759,-0.0678735,-0.0261914,-0.0206707,-0.0372332,0.00154774,-0.0452137,0.0747045,0.00194449,0.0136604,0.00187924,0.00877516,-0.0165209,0.0289843,-0.0390173,0.000559097,-0.0121621,-0.0205603,-0.0288578,1.21037,0.162897,1.3631,-0.0567376,-0.223813,-0.341728,0.0187698,-0.0636594,0.071257,0.273917,-0.152808,0.0452748,0.0725831,0.0861331,-0.111669,-0.0308884,0.183709,-0.058594,0.0995552,0.300778,-0.221805,-0.188699,0.0363911,0.110755,-0.150114,-0.00194849,-0.0502035,-0.171444,0.0146202,-0.0343528,0.201795,0.0432865,0.10358,-0.0645779,-0.119541,0.148066
-351869,0.995203,0.0598665,6,63,0,351890,-3.09882,-2.51771,-1.15532,-1.0318,-2.14476,-0.639334,0.524367,0.380673,1.48419,-0.381028,0.00630307,0.334554,0.418542,-0.057977,-0.501092,1.12086,-0.292824,0.683087,2.19969,-0.794244,-0.980041,0.967728,0.734374,-0.570797,-0.720414,0.573367,-0.793119,0.166507,-0.203203,0.773938,0.294488,0.582346,-0.614763,-0.240866,0.0304039,-0.0616572,-0.0108017,-0.0219366,-0.0334983,0.00138026,-0.0634602,0.0600349,-0.00794494,0.0212261,0.0068727,0.0118378,-0.00372421,0.0210061,-0.0338707,-0.00192003,-0.0056469,-0.0217703,-0.0230611,0.326912,0.0961846,1.35532,-0.194353,-0.173574,-0.360801,-0.107552,0.0882115,0.0640386,0.249677,-0.0640984,0.00106033,0.0562804,0.0704092,-0.00975316,-0.0842962,0.188556,-0.0492603,0.114912,0.370043,-0.133612,-0.164867,0.162796,0.12354,-0.0960223,-0.121192,0.0964545,-0.133422,0.0280106,-0.0341838,0.130196,0.0495402,0.0979651,-0.103418,-0.0405197,0.168225
-351875,0.87587,0.0598665,6,63,0,351898,-3.12323,-2.52899,-0.27127,-1.3311,-1.95519,0.296061,0.119856,0.793521,1.71914,-0.38291,0.569683,0.678536,0.637404,-0.531814,-0.143242,1.33642,0.0476625,0.708013,1.79678,-0.768549,-0.918218,0.204599,0.850796,-0.773115,-0.328603,-0.109099,-0.828262,0.368595,0.0598558,1.23947,0.557534,0.794285,-0.298026,-0.815315,0.0305679,-0.0683076,-0.0249944,-0.0142395,-0.0340567,0.00103446,-0.0483124,0.0745359,0.00182111,0.0193837,0.00525185,0.00774481,-0.018211,0.0290712,-0.0412615,-0.00378806,-0.00954118,-0.0243336,-0.0305955,0.556363,0.11677,1.35755,-0.0424671,-0.208383,-0.306083,0.0463482,0.0187633,0.124225,0.26913,-0.0599442,0.0891835,0.106224,0.0997852,-0.083255,-0.0224245,0.209216,0.00746154,0.110839,0.281285,-0.120316,-0.143746,0.0320298,0.133191,-0.121031,-0.0514426,-0.0170794,-0.129664,0.0577033,0.00937037,0.194038,0.0872816,0.124345,-0.0466558,-0.127637,0.156549
-351872,0.966536,0.0598665,6,63,0,351902,-3.11731,-2.52582,-0.880389,-0.833313,-1.85153,-0.441386,0.159786,0.390183,1.54065,-0.0922854,0.172574,0.393717,0.448936,-0.0597231,-0.349579,1.09646,0.020562,0.757118,2.12109,-1.0061,-0.894356,1.03414,0.756611,-0.431292,-0.347884,0.527356,-0.726541,0.159842,-0.105843,1.02265,0.266247,0.505288,-0.557051,-0.0506024,0.0304421,-0.058533,-0.0192071,-0.0197447,-0.0316089,0.00869746,-0.060028,0.0533661,-0.00612264,0.0142403,0.00395145,0.010527,-0.000456903,0.0233947,-0.0320324,0.00309246,-0.00715817,-0.0211392,-0.0215881,0.7726,0.156406,1.35584,-0.156658,-0.148281,-0.329464,-0.0785408,0.0284325,0.0694298,0.274145,-0.0164214,0.0307081,0.0700586,0.0798844,-0.0106272,-0.0622046,0.195105,0.00365882,0.134723,0.37743,-0.179026,-0.159143,0.184017,0.134632,-0.0767447,-0.0619029,0.0938385,-0.129282,0.0284426,-0.0188339,0.181971,0.0473764,0.0899117,-0.0991224,-0.00900427,0.177941
-351872,0.928591,0.0598665,6,63,0,351896,-3.10963,-2.52397,-0.283785,-1.14483,-1.62516,0.289007,0.206603,0.538921,1.64557,-0.748564,0.272479,0.429833,0.315472,-0.453666,-0.401354,1.15505,-0.011333,0.501179,1.95347,-0.711592,-0.852389,0.204884,0.795225,-0.333384,-0.023501,0.0056516,-0.740278,0.000628438,-0.0375762,0.982552,0.539769,0.793674,-0.220923,-0.538106,0.0304013,-0.0704604,-0.0196951,-0.0213774,-0.0384601,-0.00705958,-0.0501838,0.0809234,0.00139612,0.0202624,0.00541597,0.0100469,-0.0178456,0.0290674,-0.040359,-0.00349437,-0.00912528,-0.0233074,-0.0291508,0.748512,0.155516,1.35529,-0.0510113,-0.205787,-0.292128,0.0519499,0.0371375,0.0968727,0.295796,-0.134557,0.0489789,0.0772638,0.056707,-0.0815479,-0.0721445,0.207624,-0.00203715,0.0900884,0.351142,-0.127911,-0.153219,0.0368286,0.142944,-0.0599268,-0.00422437,0.00101589,-0.133067,0.000112964,-0.00675443,0.176617,0.097025,0.142665,-0.0397115,-0.0967262,0.179753
-351866,0.997175,0.0598665,6,63,0,351891,-3.11463,-2.52876,-0.697823,-1.28675,-2.28569,-0.507512,0.186963,0.664538,1.93986,-0.208416,0.15494,0.520879,0.66546,-0.0752141,-0.399225,1.0595,-0.180783,0.456878,2.32727,-1.16328,-0.958545,0.878874,0.750626,-0.562449,-0.512517,0.127273,-0.845114,0.118849,-0.220859,1.10183,0.360295,0.844669,-0.684162,-0.472089,0.03084,-0.0583072,-0.0161131,-0.0204607,-0.0295075,0.0082378,-0.056503,0.0533626,-0.00605111,0.0139531,0.00202269,0.00666972,-0.00294322,0.0214563,-0.0300626,0.00405565,-0.00715799,-0.0239499,-0.0218395,1.45349,0.196851,1.36125,-0.11394,-0.210099,-0.373205,-0.0828661,0.0305272,0.108505,0.316738,-0.03403,0.0252984,0.0850486,0.108656,-0.0122809,-0.065185,0.172993,-0.029518,0.0745986,0.379995,-0.189939,-0.15651,0.143502,0.122562,-0.0918361,-0.0836833,0.020781,-0.137989,0.0194055,-0.0360616,0.179906,0.0588287,0.137917,-0.111709,-0.0770823,0.163279
-351865,0.900691,0.0598665,6,63,0,351890,-3.11094,-2.52925,-0.884153,-1.17356,-2.16699,0.0129853,0.27391,0.456987,1.34728,-0.639969,0.189963,0.422063,0.305526,-0.649071,-0.326703,1.03138,-0.177289,0.880385,1.77054,-1.10757,-1.13331,0.365656,0.877287,-0.875674,-0.197786,0.27095,-0.887899,0.272709,-0.053599,1.2053,0.297515,0.564058,-0.367699,-0.394211,0.0308977,-0.0658081,-0.0168608,-0.0238503,-0.0454585,-0.00889087,-0.0563035,0.0755922,-0.00362155,0.0191701,0.00541885,0.0100851,-0.0161378,0.0321062,-0.0392452,-0.00502209,-0.0102272,-0.0191917,-0.031516,0.613528,0.144452,1.36203,-0.163055,-0.216427,-0.399636,0.00239474,0.0505144,0.0842774,0.248465,-0.118023,0.0350328,0.0778366,0.0563449,-0.119701,-0.0602504,0.190206,-0.0326955,0.16236,0.326522,-0.204257,-0.209005,0.0674341,0.161789,-0.161491,-0.0364756,0.0499685,-0.163746,0.0502929,-0.00988469,0.222282,0.0548675,0.104023,-0.0678108,-0.0727002,0.184419
-351859,0.999393,0.0598665,6,63,0,351883,-3.10964,-2.5197,-0.529773,-0.813875,-2.00482,-0.538831,0.268687,0.558278,1.27489,-0.179379,0.235521,0.473149,0.394535,-0.214294,-0.185424,0.985705,-0.156411,0.686525,1.58282,-0.664814,-0.664699,0.668947,0.846466,-0.497639,-0.332925,0.0778827,-0.657247,0.224488,-0.104289,0.994011,0.146378,0.724389,-0.238604,-0.639244,0.0304719,-0.0629805,-0.019888,-0.0181744,-0.0262934,0.011494,-0.0513295,0.0592846,-0.00251475,0.0151332,0.00184644,0.0106721,-0.00502719,0.0208606,-0.0335152,0.00191272,-0.00564255,-0.0254893,-0.022272,1.95941,0.29341,1.35624,-0.111046,-0.170596,-0.42023,-0.112944,0.0563194,0.117021,0.267229,-0.0375996,0.0493675,0.0991766,0.0826985,-0.0449181,-0.0388668,0.206614,-0.0327854,0.143903,0.331774,-0.139352,-0.139328,0.140218,0.177428,-0.10431,-0.0697845,0.016325,-0.137766,0.0470549,-0.02186,0.208355,0.0306822,0.151839,-0.0500137,-0.133992,0.20961
-351870,0.992614,0.0598665,6,63,0,351892,-3.1171,-2.53241,-0.541013,-1.07214,-1.50456,0.084905,0.172036,0.552664,1.0609,-0.73682,0.190107,0.555922,0.620616,-0.270293,-0.358199,1.03644,-0.192458,0.680235,2.3962,-0.953289,-0.865483,0.51889,0.728776,-0.477696,-0.0653753,0.386782,-0.596623,0.245745,-0.013077,1.01464,0.642957,0.812349,-0.549865,-0.0395498,0.03075,-0.0633389,-0.0152062,-0.0235817,-0.0457884,-0.00636433,-0.0567403,0.0775737,0.00296033,0.0221778,0.0126943,0.0125008,-0.0155352,0.0312641,-0.0403784,-0.00243343,-0.0119498,-0.0190527,-0.0286918,0.778083,0.165146,1.36002,-0.101289,-0.200727,-0.281686,0.015896,0.0322088,0.10347,0.198622,-0.137948,0.035592,0.10408,0.116193,-0.0506045,-0.0670624,0.194044,-0.0360322,0.127354,0.448619,-0.178476,-0.162037,0.0971472,0.136442,-0.0894349,-0.0122396,0.0724138,-0.111701,0.0460086,-0.00244829,0.189962,0.120375,0.152089,-0.102946,-0.00740455,0.187221
-351870,0.937046,0.0598665,6,63,0,351900,-3.14056,-2.52938,-0.56074,-0.851876,-2.06331,-0.157135,0.264871,0.666106,1.53027,-0.466267,0.307541,0.468413,0.507334,0.0268667,-0.117239,0.993538,-0.00258814,0.999572,1.50607,-0.753412,-0.833277,0.965878,0.808352,-0.481298,-0.118889,0.410853,-0.571125,0.399821,0.0940251,0.378734,0.323151,0.376951,-0.409233,-0.411946,0.030787,-0.0614052,-0.0142909,-0.0221796,-0.046354,0.000184375,-0.0537335,0.0730976,0.00157753,0.0187795,0.0130389,0.0156534,-0.0131816,0.0318735,-0.0328805,-0.00576478,-0.00725571,-0.0142232,-0.0243873,0.71633,0.17938,1.36052,-0.118845,-0.180549,-0.437303,-0.0333036,0.0561373,0.141176,0.324328,-0.0988217,0.065181,0.0992766,0.107526,0.00569418,-0.0248478,0.210573,-0.000548537,0.211852,0.3192,-0.15968,-0.176607,0.20471,0.171324,-0.102008,-0.0251976,0.0870772,-0.121045,0.084739,0.0199279,0.0802697,0.0684893,0.079892,-0.0867338,-0.0873089,0.211942
-351875,0.997331,0.0598665,5,63,0,351909,-3.1273,-2.52348,-0.609161,-1.13378,-1.38682,-0.349501,-0.163945,0.633309,1.70316,-0.169966,0.715596,0.744279,0.73986,-0.353202,-0.218169,1.25451,0.0510737,0.521463,2.59589,-1.54553,-0.683936,0.571734,0.954341,-0.534911,-0.238931,0.306517,-0.733344,0.308403,-0.0600026,1.52248,0.757868,1.18152,-0.245369,0.0221849,0.0305319,-0.05996,-0.0110858,-0.0176521,-0.0357844,0.0119399,-0.0481361,0.0650536,-0.00161596,0.0128044,-0.00629996,0.00786429,-0.00729555,0.0237456,-0.0437851,0.000299506,-0.0142674,-0.0227519,-0.0281829,3.35413,0.293318,1.35706,-0.0975621,-0.181584,-0.222111,-0.0559755,-0.0262571,0.10143,0.272775,-0.0272215,0.114608,0.119202,0.118495,-0.0565682,-0.0349416,0.20092,0.00817988,0.0835166,0.415752,-0.24753,-0.109538,0.0915678,0.152845,-0.0856703,-0.0382668,0.0490912,-0.117451,0.0493932,-0.0096099,0.243837,0.121379,0.189229,-0.0392979,0.00355309,0.160158
-351864,0.832598,0.0598665,6,63,0,351890,-3.13151,-2.51946,-0.539731,-0.8955,-1.99819,-0.0784775,0.59636,0.906506,1.83657,-0.239393,0.668026,0.541871,0.510616,-0.00590129,-0.0536753,1.32315,-0.113761,1.20914,1.94004,-0.855473,-0.931517,1.07605,0.995285,-0.596521,-0.126618,0.359552,-0.619589,0.408925,-0.12702,1.07593,0.32424,0.567675,-0.55516,-0.501045,0.030472,-0.0652874,-0.0177119,-0.0176847,-0.03706,-0.00274556,-0.0503888,0.0642246,0.00450798,0.0136442,0.00256168,0.00586287,-0.0121264,0.0270156,-0.0315668,-0.00486322,-0.00362235,-0.0173616,-0.0246907,2.1028,0.255241,1.35625,-0.0950011,-0.157622,-0.351712,-0.0138133,0.104969,0.159559,0.323265,-0.0421369,0.117583,0.0953777,0.0898764,-0.00103872,-0.00944769,0.232894,-0.0200236,0.212827,0.341478,-0.150577,-0.163961,0.189402,0.175186,-0.104997,-0.0222867,0.0632867,-0.109057,0.0719771,-0.0223574,0.189381,0.0570714,0.0999197,-0.0977168,-0.0881917,0.176016
-351866,0.998173,0.0598665,6,63,0,351894,-3.1125,-2.53071,-0.652689,-1.08687,-2.01395,-0.104641,0.0660863,0.504794,1.85711,-0.257715,-0.20257,0.734043,0.839773,-0.396468,-0.510208,1.24312,-0.199679,0.454652,2.01591,-1.00957,-0.952356,0.524879,0.944462,-0.542702,-0.149946,0.212997,-0.883282,0.205786,0.0948639,1.34983,0.653267,1.04331,-0.210629,-0.151185,0.0306662,-0.0633186,-0.0193279,-0.0249589,-0.0354967,0.00105674,-0.0561194,0.0710181,-0.00755135,0.0215283,0.00456681,0.0127614,-0.00602271,0.0234281,-0.0416539,0.00348346,-0.0121207,-0.0262125,-0.0267639,1.48387,0.183646,1.35888,-0.0983986,-0.163856,-0.303621,-0.0157756,0.0099631,0.0761023,0.279975,-0.0388528,-0.0305392,0.110664,0.126603,-0.0597711,-0.0769184,0.187411,-0.0301033,0.0685428,0.303916,-0.152202,-0.143576,0.0791302,0.142386,-0.0818172,-0.0226057,0.0321113,-0.133163,0.0310241,0.0143016,0.203499,0.0984858,0.157289,-0.0317542,-0.0227925,0.150759
-351868,0.987778,0.0598665,5,63,0,351889,-3.11831,-2.52904,-0.566676,-1.15516,-2.37565,0.135601,0.00697026,0.736917,1.73685,0.0557245,-0.316755,0.585866,0.730483,-0.344726,-0.122198,1.04728,-0.0935623,0.742283,2.48052,-1.3545,-1.01557,0.564802,0.788167,-0.716902,-0.0876853,0.162516,-0.970845,0.250442,-0.329377,1.49341,0.567641,0.662247,-0.709955,0.127783,0.0308752,-0.0635721,-0.0187799,-0.0288359,-0.0274909,0.00401941,-0.0597842,0.0706737,-0.00950877,0.0229588,0.00627903,0.00954613,-0.0107563,0.0228343,-0.0372854,-3.53311e-05,-0.00992932,-0.0259998,-0.0287771,1.0221,0.171422,1.36172,-0.0960847,-0.195868,-0.402811,0.0229922,0.00118187,0.12495,0.294498,0.00944856,-0.0537084,0.0993386,0.12386,-0.0584511,-0.0207196,0.177574,-0.0158643,0.12586,0.420593,-0.229667,-0.172199,0.095767,0.13364,-0.121557,-0.0148678,0.027556,-0.164615,0.0424645,-0.0558487,0.25322,0.0962483,0.11229,-0.120379,0.0216666,0.169558
-351866,0.998109,0.0598665,6,63,0,351892,-3.1354,-2.52728,-0.618005,-1.21853,-2.23664,0.305753,0.00780773,0.695086,1.71084,0.18313,-0.183297,0.551993,0.676672,-0.306118,-0.16198,1.09971,-0.134458,0.854624,2.37747,-1.40938,-1.10826,0.617812,1.04925,-0.624639,-0.0934632,0.104276,-0.956189,0.299933,-0.165333,1.41907,0.528916,0.759216,-0.68298,0.0448152,0.0308817,-0.0651352,-0.0176972,-0.0277071,-0.0307392,0.00540553,-0.0612811,0.0728231,-0.00601261,0.0211817,0.00794734,0.0143641,-0.012996,0.0215931,-0.0353825,-0.00240178,-0.00999516,-0.025442,-0.0280246,1.1667,0.185441,1.36181,-0.106101,-0.2092,-0.383992,0.0524924,0.00134045,0.119334,0.293722,0.0314402,-0.0314689,0.0947674,0.116173,-0.052555,-0.0278091,0.188801,-0.0230841,0.146724,0.408171,-0.241965,-0.190269,0.106067,0.180137,-0.10724,-0.016046,0.0179023,-0.164161,0.0514933,-0.0283847,0.243629,0.0908056,0.130344,-0.117256,0.00769398,0.171682
-351880,0.965091,0.0598665,6,63,0,351896,-3.12228,-2.53628,-1.13081,-1.1104,-2.08401,0.573099,0.532686,0.618895,1.43377,-0.110757,-0.0719704,0.44178,0.629197,-0.336585,-0.0569448,1.51719,-0.234947,0.618819,2.01762,-1.44501,-1.11011,0.527833,1.00426,-0.737809,0.118887,0.165229,-0.913792,0.258357,0.0465962,1.10745,0.550147,0.902023,-0.625049,0.126351,0.0307672,-0.0594081,-0.01851,-0.0220951,-0.025539,0.00250666,-0.0578888,0.0673297,-0.0106466,0.0252603,0.0129012,0.0101969,-0.00875285,0.0257568,-0.0331658,-0.00512302,-0.00937683,-0.0292602,-0.0267531,1.90973,0.214084,1.36025,-0.175182,-0.172019,-0.322846,0.0887824,0.0825218,0.0958769,0.222114,-0.017158,-0.0111494,0.0684388,0.0974728,-0.0521425,-0.00882167,0.235038,-0.036397,0.095865,0.312563,-0.223855,-0.171974,0.0817699,0.155576,-0.114299,0.0184175,0.0255966,-0.141561,0.0400237,0.00721851,0.171562,0.0852267,0.139738,-0.0968303,0.0195739,0.154916
-351882,0.990315,0.0598665,6,63,0,351924,-3.10557,-2.53078,-0.513606,-1.73865,-2.5917,-1.16186,-0.494948,0.773153,1.37282,-0.943631,0.431334,0.69816,0.571021,-0.552084,-0.723374,1.63004,-0.378289,0.833818,2.40252,-1.09297,-1.25392,0.901328,0.852389,-0.780723,-0.556391,0.228712,-1.25649,0.22604,-0.38004,1.33441,0.199746,0.778175,-0.531169,-1.26867,0.0308722,-0.072289,-0.0186874,-0.0201473,-0.0458319,8.20385e-05,-0.0504518,0.0670043,0.00410698,0.00951348,-0.00366854,0.00976119,-0.00548269,0.0265656,-0.0394129,0.00259407,-0.00754448,-0.0129834,-0.0212472,0.694891,0.110616,1.36168,-0.068154,-0.230714,-0.34391,-0.154175,-0.065678,0.102595,0.182168,-0.125217,0.0572367,0.0926436,0.0757727,-0.0732599,-0.0959895,0.216302,-0.0501978,0.110645,0.318807,-0.145033,-0.166391,0.119603,0.113109,-0.1036,-0.0738314,0.0303493,-0.166732,0.0299948,-0.0504301,0.177073,0.0265056,0.103261,-0.0704845,-0.168349,0.132697
