# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJer2QR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_2.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_3.json
# random
#   seed = 1974191585 (Default)
# output
#   file = /scratch/juandiaz/jer2/jer2_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,mu_l2_raw.1,mu_l2_raw.2,mu_l2_raw.3,mu_l2_raw.4,mu_l2_raw.5,mu_l2_raw.6,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau.1,tau.2,stdnormal.1,stdnormal.2,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,mu_l2.1,mu_l2.2,mu_l2.3,mu_l2.4,mu_l2.5,mu_l2.6,sigma.1,sigma.2
-210443,0.99709,0.0353094,6,63,0,210469,-3.31387,-2.54343,-0.615495,-0.919275,-0.760451,1.39344,-0.157889,0.715795,1.20077,-0.0429693,0.574852,0.625891,0.710901,0.420786,0.591581,0.90898,-0.259428,0.688296,2.39734,-0.360172,-0.478879,0.00481669,0.851948,-0.954873,-0.275815,0.849681,-0.866389,0.439918,0.711224,1.63044,0.910396,1.42878,0.253678,0.282991,-1.38043,0.620147,0.486116,-1.95672,-0.012839,0.25268,0.0337456,-0.0650793,-0.0223141,-0.0226649,-0.034988,-0.00598957,-0.0207693,0.0137967,0.0379745,0.000860806,0.0284211,-0.00913629,0.0318896,-0.0258793,-0.00583459,-0.00476351,0.750142,0.257485,0.168788,0.0988369,1.40138,-0.119948,-0.179149,-0.148198,0.271555,-0.0307696,0.139495,0.234007,-0.00837391,0.112028,0.121974,0.138541,0.0820032,0.115288,0.177143,-0.0505576,0.134136,0.467197,-0.0701908,-0.0933245,0.000938682,0.166029,-0.186087,-0.0537511,0.165587,-0.168843,0.0857317,0.138604,0.317743,0.177419,0.278442,0.049437,0.0551496,-0.268879,0.120792,0.0946854,-0.381129,-0.00250077,0.0492169,0.194881,0.19478
-210439,0.99654,0.0353094,7,127,0,210466,-3.2138,-2.5827,-0.830791,-0.518942,-1.60403,0.9975,-0.761772,0.478361,1.21747,-0.159125,0.432702,0.679664,0.28842,-0.609568,0.339304,0.734091,-0.340475,0.503869,1.51133,-1.17057,-0.805848,0.0262745,0.713306,-0.958856,-0.328016,1.11802,-0.692736,0.55559,0.864845,0.790688,1.21134,1.06619,-0.402285,0.700606,-1.52498,0.00617452,-0.0510913,-1.74943,-0.532843,-0.208633,0.035038,-0.0756569,-0.0236096,-0.0176438,-0.0271107,-0.0019501,-0.0432279,0.0122404,0.0179984,0.00866802,0.00327292,-0.00359269,0.0386599,-0.0301764,-0.00302532,-0.00855105,1.1926,0.231185,0.202587,0.145718,1.41961,-0.154119,-0.0962682,-0.297561,0.185045,-0.141315,0.0887401,0.225852,-0.029519,0.0802699,0.126084,0.0535044,-0.11308,0.0629439,0.13618,-0.0631611,0.093472,0.280364,-0.217151,-0.149492,0.00487414,0.132324,-0.177876,-0.0608498,0.207402,-0.128509,0.103067,0.160436,0.146679,0.224713,0.197788,-0.0746274,0.129968,-0.462165,0.00187127,-0.0154839,-0.530188,-0.161485,-0.063229,0.185509,0.303064
-210437,0.978702,0.0353094,7,127,0,210468,-3.33387,-2.564,-1.05232,-0.958051,-1.17378,1.44197,-0.54372,0.717225,0.627462,-0.0273154,0.0883877,0.45677,0.597386,0.210342,-0.0524486,0.696552,-0.604849,0.518743,2.52811,-0.5355,-1.13882,-0.224066,0.635784,-1.60408,-0.41064,1.08667,-1.57486,0.343741,0.620233,1.17238,0.882847,1.23991,0.128461,0.0425459,-1.06516,0.643443,0.516296,-1.48425,-0.101391,0.396315,0.0345448,-0.0606036,-0.019194,-0.0260855,-0.0357383,-0.00760243,-0.0231968,0.0123133,0.0345158,0.00182917,0.0269481,-0.00869279,0.0287295,-0.0251791,-0.00757249,-0.003814,1.38888,1.09856,0.211806,0.277467,1.41262,-0.189127,-0.172185,-0.210957,0.259156,-0.0977196,0.128903,0.11277,-0.00490923,0.0158854,0.0820925,0.107365,0.0378035,-0.00942628,0.125187,-0.108706,0.0932305,0.454362,-0.0962423,-0.204673,-0.04027,0.114266,-0.288291,-0.0738018,0.195301,-0.28304,0.0617785,0.111471,0.210705,0.158669,0.222841,0.0230875,0.00764652,-0.281977,0.170337,0.136678,-0.392923,-0.0268409,0.104916,0.179724,0.264728
-210437,0.98823,0.0353094,7,127,0,210465,-3.28438,-2.5502,-1.52503,-1.22999,-0.428032,1.06373,-0.116731,0.653609,0.696799,-0.15079,0.0122577,0.356589,0.462849,-0.174019,-0.21605,0.663144,-0.538407,0.542198,2.14046,-1.60442,-1.26579,-0.138745,0.58598,-1.55101,-0.291407,1.10112,-1.50547,0.30528,0.595395,0.883755,0.779004,0.81709,-0.464268,0.157092,-0.804572,0.445393,0.19529,-0.974828,-0.0182218,0.176017,0.0342126,-0.0696137,-0.0301145,-0.0133715,-0.0359932,0.00304038,-0.0411566,0.0245853,0.0262243,-0.000444403,0.0246721,-0.00862922,0.0267213,-0.0288573,-0.0109476,-0.00130413,1.36184,2.06402,0.197415,0.507715,1.40794,-0.257985,-0.208074,-0.0724089,0.179948,-0.019747,0.110569,0.117875,-0.0255087,0.0020736,0.060323,0.0782988,-0.0294383,-0.0365485,0.112182,-0.0910808,0.091722,0.362095,-0.271414,-0.21413,-0.0234711,0.0991285,-0.26238,-0.0492964,0.186273,-0.254676,0.0516433,0.100721,0.149502,0.131782,0.138225,-0.0785389,0.0265748,-0.284334,0.157401,0.0690149,-0.344501,-0.00643952,0.0622039,0.169167,0.353397
-210443,0.595721,0.0353094,7,127,0,210475,-3.30281,-2.57037,-1.57531,-0.811204,-0.812106,1.7456,-0.704793,0.214856,0.828467,-0.271409,0.251047,0.621233,0.573035,-0.202735,0.12495,0.69249,-0.528426,1.04372,2.31525,-1.40599,-1.31573,-0.514652,0.656145,-1.55988,-0.0432903,1.32087,-1.42379,0.407288,1.03491,1.21082,0.871572,0.895582,-0.299594,0.362772,-0.694679,0.367071,0.112502,-1.11714,-0.275123,0.156031,0.0344197,-0.0714791,-0.0332406,-0.0124451,-0.02882,0.00982948,-0.0419487,0.0161959,0.019188,-0.000499312,0.0180819,-0.00356191,0.0315684,-0.0340181,0.000691408,-0.00598514,2.23427,1.30369,0.235452,0.394924,1.41086,-0.248142,-0.12778,-0.127922,0.274965,-0.111018,0.033844,0.130499,-0.0427521,0.0395448,0.0978562,0.0902641,-0.0319346,0.019682,0.109081,-0.0832372,0.164406,0.364696,-0.221471,-0.207253,-0.0810677,0.103355,-0.245712,-0.00681906,0.208063,-0.224275,0.0641557,0.163018,0.190727,0.137289,0.141071,-0.0471919,0.0571436,-0.240276,0.126963,0.0389122,-0.386397,-0.0951599,0.053968,0.157519,0.345881
-210443,0.965763,0.0353094,6,127,0,210474,-3.3473,-2.56118,-1.5576,-1.29796,-1.65815,1.88388,-1.11748,0.685755,1.12403,0.027137,0.506367,0.766534,0.0330169,-0.1528,0.406344,0.865533,-0.652442,0.640675,1.88375,-1.33804,-1.25746,-0.312305,0.638492,-1.46779,-0.418618,1.12812,-1.24508,0.544421,0.877717,0.492306,1.25716,1.59854,-0.094777,0.180136,-0.773592,0.572294,0.287877,-1.44993,0.253844,0.380006,0.0345911,-0.0710459,-0.0282215,-0.0209925,-0.0269675,0.00174439,-0.0392597,0.0063865,0.0328636,0.00913208,0.0149167,-0.00133197,0.0308115,-0.0347124,-0.0127709,-0.00537102,1.54285,2.40236,0.163297,0.435673,1.41328,-0.204773,-0.170639,-0.217992,0.247668,-0.146912,0.090154,0.147772,0.00356761,0.0665705,0.100774,0.00434062,-0.0200881,0.0534207,0.113789,-0.0857745,0.0842274,0.247651,-0.175908,-0.165314,-0.0410577,0.0839404,-0.192965,-0.0550343,0.14831,-0.163686,0.0715732,0.115391,0.0647219,0.165275,0.210155,-0.01246,0.0236819,-0.217447,0.160864,0.0809185,-0.407556,0.0713524,0.106815,0.131467,0.281087
-210441,0.997908,0.0353094,6,127,0,210465,-3.36308,-2.54932,-0.870139,-1.15998,-1.20745,0.908193,-0.775613,0.507376,0.94545,-0.336377,0.765677,1.04195,0.324646,-0.304862,-0.0557702,0.776661,-0.389203,0.580208,2.00989,-1.01941,-1.46645,-0.107855,0.667216,-1.65949,-0.424839,1.11907,-1.7506,0.0341142,0.881612,0.868079,1.32595,1.04521,-0.291508,0.401273,-0.354766,0.554252,0.351103,-1.16795,0.269631,0.350897,0.0338967,-0.0670168,-0.0164985,-0.0182103,-0.0329857,-0.00812041,-0.0194938,0.00779854,0.023978,0.00289839,0.0157119,-0.00856481,0.0318523,-0.0269181,0.000106975,-0.00998773,0.569359,1.18846,0.103993,0.430551,1.4035,-0.119923,-0.159868,-0.166411,0.125167,-0.106895,0.0699266,0.130302,-0.0463595,0.105526,0.143602,0.0447427,-0.0420161,-0.00768625,0.107039,-0.05364,0.0799644,0.277003,-0.140495,-0.202106,-0.0148646,0.0919557,-0.22871,-0.0585514,0.15423,-0.241268,0.00470163,0.121504,0.119639,0.182743,0.144051,-0.0401756,0.0553035,-0.140111,0.218896,0.138665,-0.46127,0.106488,0.138583,0.13782,0.39494
-210440,0.480444,0.0353094,7,127,0,210471,-3.39792,-2.56817,-0.872392,-1.25198,-1.59557,1.63045,-1.09067,0.548627,0.844464,0.361196,0.412804,-0.137639,0.425002,-0.543987,0.175079,0.678219,-0.735517,0.668608,2.04295,-1.1958,-1.15989,-0.322771,0.448183,-1.64329,-0.80494,1.08184,-1.16143,0.541579,0.561411,1.26497,0.981993,1.10118,-0.306577,0.279061,-0.82965,1.33623,0.958585,-1.95153,0.731829,0.980247,0.0344678,-0.0761282,-0.031066,-0.0214404,-0.0232252,-0.00598811,-0.0290659,0.0188034,0.028537,0.00668922,0.0183546,0.000670625,0.0411502,-0.028514,-0.00869797,-0.00938921,0.723373,1.04736,0.135443,0.200171,1.41154,-0.138927,-0.199375,-0.254093,0.259647,-0.173687,0.0873679,0.134479,0.0575199,0.0657384,-0.0219188,0.0676809,-0.0866291,0.0278811,0.108005,-0.11713,0.106475,0.325337,-0.190429,-0.18471,-0.0514008,0.0713723,-0.261692,-0.128185,0.172282,-0.184956,0.0862456,0.0894038,0.201444,0.156381,0.175361,-0.0488218,0.0444401,-0.162274,0.261357,0.187493,-0.381706,0.143141,0.19173,0.159248,0.195593
-210440,0.939079,0.0353094,7,127,0,210468,-3.32309,-2.54904,-1.32363,-1.02386,-1.34277,0.725236,-0.729739,0.4247,0.631954,-0.321148,-0.226284,0.731189,0.262003,-0.45682,-0.246433,0.458092,-0.58495,-0.0126328,1.74405,-1.4497,-1.26139,-0.497422,0.452841,-1.39052,-0.583438,0.77554,-1.46683,0.00765967,0.427698,0.505862,0.781224,0.683391,-0.365945,0.0869169,-0.799083,0.965535,0.594793,-0.722797,0.353498,0.646458,0.0339293,-0.0657519,-0.0068228,-0.00643237,-0.0329755,-0.00505181,-0.0316003,0.00237201,0.0205952,0.00056429,0.00817759,-0.00697241,0.0266652,-0.0290883,0.00166964,-0.0047291,3.54212,0.58237,0.373464,0.175503,1.40396,-0.262654,-0.20317,-0.266452,0.143912,-0.144805,0.084275,0.125401,-0.0637269,-0.0449025,0.145093,0.0519905,-0.0906489,-0.0489008,0.0909012,-0.116074,-0.00250678,0.346079,-0.287671,-0.250303,-0.0987057,0.0898591,-0.275926,-0.115774,0.153894,-0.29107,0.00151994,0.08487,0.10038,0.155022,0.135608,-0.0726161,0.0172473,-0.183771,0.222051,0.136789,-0.166227,0.0812965,0.148671,0.198434,0.229977
-210430,0.910436,0.0353094,7,255,0,210459,-3.33535,-2.5493,-0.819623,-1.06905,-1.26525,0.744369,-0.713133,0.027676,0.334592,-0.444956,0.334867,-0.23711,0.022764,-0.470592,-0.0920475,0.231205,-0.68018,0.336839,1.13444,-1.19748,-0.994825,-0.30345,0.0854576,-1.38493,-0.977974,0.547098,-1.00172,0.0970084,0.186931,0.670806,0.413608,0.495972,-0.501363,0.0434526,-0.214846,1.54619,0.914305,-1.14118,0.371976,0.998177,0.03397,-0.0728979,-0.0233841,-0.0201006,-0.0340963,-0.00968991,-0.0331789,0.00851195,0.0290099,0.001035,0.0167392,-0.00270204,0.0363747,-0.0290352,0.00259716,-0.0085282,2.02687,1.69756,0.335896,0.220759,1.40453,-0.193377,-0.252225,-0.298515,0.175622,-0.168253,0.00652973,0.0789417,-0.10498,0.0790067,-0.0559425,0.00537081,-0.111029,-0.0217172,0.0545493,-0.160478,0.079472,0.267653,-0.282528,-0.234713,-0.0715943,0.0201624,-0.326753,-0.230738,0.129079,-0.236339,0.0228876,0.0441035,0.158266,0.0975844,0.117017,-0.118289,0.010252,-0.0364027,0.26198,0.154916,-0.193357,0.0630261,0.169127,0.235934,0.169436
-210436,0.787444,0.0353094,6,127,0,210462,-3.43348,-2.55766,-0.761158,-1.08603,-1.10469,1.26256,-0.89615,0.168475,0.481567,-0.58278,0.369934,-0.132502,0.0649912,-0.301601,-0.197436,0.105021,-0.767148,0.3708,1.49109,-0.829303,-0.932072,-0.699696,0.0240377,-1.31216,-0.945708,0.540946,-1.2298,0.304983,0.470961,0.813594,0.614324,0.462305,-0.592744,0.131213,-0.387357,1.43355,1.2126,-1.07742,0.540071,1.09252,0.0340914,-0.0745809,-0.0256066,-0.0187109,-0.0353744,-0.00108309,-0.0357338,0.00555804,0.0315035,-0.00244677,0.0182269,0.000571889,0.0323486,-0.0265123,-0.00405363,-0.000677246,1.10237,1.23738,0.214243,0.271871,1.40623,-0.155317,-0.221609,-0.225416,0.257629,-0.182863,0.0343779,0.0982655,-0.118919,0.0754864,-0.0270375,0.0132617,-0.0615428,-0.0402875,0.02143,-0.15654,0.0756632,0.304262,-0.169222,-0.190193,-0.142776,0.00490498,-0.267751,-0.192975,0.110382,-0.250946,0.0622329,0.0961013,0.166017,0.125355,0.0943351,-0.120952,0.0267745,-0.0946725,0.350368,0.296366,-0.263329,0.131997,0.267018,0.204054,0.244406
-210443,0.657745,0.0353094,6,63,0,210471,-3.39277,-2.55353,-0.88582,-1.07321,-1.53782,1.5167,-1.29527,0.244486,0.469591,-0.360143,0.420827,-0.238934,-0.163423,-0.0803621,-0.198035,0.240915,-0.746324,0.229903,1.65354,-1.00044,-0.798365,-0.807101,-0.0210017,-1.35301,-0.821637,0.497531,-1.28734,0.218777,0.198831,0.655204,0.656478,0.41168,-0.786622,-0.240059,-0.055756,1.46431,1.19097,-0.87728,0.794698,1.14047,0.0342525,-0.072395,-0.0207298,-0.017669,-0.0344721,-0.00312876,-0.0361626,0.00694867,0.0341941,-0.00139994,0.0177297,-0.00167034,0.027,-0.0222047,-0.00321171,-0.00108709,1.83014,1.35593,0.279175,0.227444,1.4085,-0.182802,-0.221471,-0.317352,0.312994,-0.267298,0.0504533,0.0969069,-0.0743206,0.0868437,-0.0493074,-0.0337247,-0.0165839,-0.0408675,0.0497163,-0.154015,0.0474438,0.341232,-0.206456,-0.164754,-0.166557,-0.00433401,-0.279214,-0.169557,0.102673,-0.265661,0.0451477,0.0410316,0.135211,0.135474,0.0849562,-0.162331,-0.0495396,-0.0108905,0.286016,0.232625,-0.171354,0.155224,0.222762,0.206364,0.195324
-210444,0.979405,0.0353094,7,127,0,210475,-3.37866,-2.5647,-1.42338,-1.32116,-1.46657,0.313749,-0.312522,0.416995,0.82795,-0.404543,-0.310289,0.5682,0.65498,-0.986309,0.0272107,0.454543,-0.625448,0.209927,1.53861,-1.41025,-1.65682,0.180193,0.583419,-1.57463,-0.551741,1.17226,-1.16503,0.00556041,0.660422,0.821155,0.892634,0.761029,-0.0638918,0.277643,-0.569126,0.998336,0.764568,-1.33643,0.468793,0.749017,0.0345064,-0.0709857,-0.021162,-0.0155283,-0.0295555,-0.00867285,-0.0274488,0.0287134,0.0252763,0.0146028,0.0188423,-0.00903122,0.0431655,-0.0354439,-0.00501891,-0.0132762,1.15654,1.1997,0.177736,0.252796,1.41208,-0.235243,-0.218349,-0.242381,0.0518535,-0.0516507,0.068917,0.136836,-0.0668591,-0.0512816,0.0939068,0.108249,-0.163008,0.00449713,0.0751226,-0.103368,0.0346948,0.254287,-0.233074,-0.273824,0.0297807,0.0964221,-0.260241,-0.0911867,0.19374,-0.192545,0.000918973,0.109148,0.135713,0.147526,0.125776,-0.0105594,0.0458862,-0.131354,0.230415,0.176461,-0.308448,0.108197,0.172872,0.165271,0.230799
-210450,0.916231,0.0353094,7,127,0,210475,-3.43936,-2.56745,-1.12691,-0.983519,-2.2314,-0.0507098,-0.283593,0.618037,0.616704,-0.273921,-0.379039,0.374121,0.358268,-0.392555,-0.0920279,0.884024,-0.664224,0.343293,1.24639,-1.12612,-1.25971,0.0702751,0.439993,-2.00528,-0.793207,1.19924,-1.39622,-0.0265347,0.672465,1.19598,0.761146,0.797316,0.0122336,-0.227772,-0.473043,1.05543,0.869535,-0.474366,0.315262,0.789215,0.0345059,-0.0682008,-0.0209291,-0.0186508,-0.0241369,0.00705008,-0.0333831,0.0253518,0.0164358,0.0126723,0.0140532,-0.00784355,0.0385213,-0.0423407,-0.00951432,-0.00297187,1.1956,2.0036,0.183003,0.39042,1.41207,-0.188606,-0.164607,-0.373459,-0.00848706,-0.0474637,0.103438,0.103215,-0.0458449,-0.063438,0.0626148,0.0599616,-0.0657001,-0.0154023,0.147955,-0.111168,0.0574554,0.208603,-0.188474,-0.210832,0.0117616,0.0736396,-0.335614,-0.132755,0.200712,-0.233679,-0.00444099,0.112547,0.200166,0.127389,0.133443,0.00204747,-0.0381212,-0.130475,0.291109,0.239835,-0.13084,0.0869557,0.217682,0.167365,0.27582
-210451,0.930894,0.0353094,7,127,0,210492,-3.40016,-2.5468,-0.984463,-1.38356,-0.688084,1.90119,-0.851985,0.31168,0.984633,-0.895568,-0.161092,0.39158,0.345968,-0.618819,0.0568941,0.663427,-0.758888,0.51932,2.47053,-1.02846,-1.15946,-0.460021,0.59447,-1.11535,-0.338767,0.77043,-1.248,0.663596,0.669753,0.477818,1.16389,1.03591,-1.08009,0.534914,-0.691392,1.22996,0.906453,-1.08882,0.528623,0.833942,0.0338555,-0.0673123,-0.0314679,-0.0119148,-0.0515859,-0.00964985,-0.0321019,-0.000659234,0.0298349,-0.000667781,0.0213108,-0.00436168,0.0292188,-0.0171191,-0.00369547,-0.0110187,0.647073,1.26582,0.121477,0.254713,1.40292,-0.148667,-0.208936,-0.10391,0.287105,-0.128661,0.0470679,0.148693,-0.135243,-0.0243271,0.0591339,0.0522458,-0.09345,0.00859178,0.100186,-0.114602,0.0784243,0.373084,-0.155312,-0.175095,-0.0694694,0.089773,-0.168433,-0.0511584,0.116345,-0.188465,0.100212,0.101142,0.0721569,0.175763,0.156437,-0.163108,0.0807793,-0.156527,0.278456,0.205216,-0.246503,0.119677,0.1888,0.151014,0.226394
-210449,0.989889,0.0353094,7,127,0,210477,-3.4318,-2.57383,-1.02495,-0.778512,-2.26237,0.591839,-0.607849,0.882857,1.31359,0.536319,0.720267,0.576716,0.642598,0.0541651,0.402178,0.802009,-0.486116,0.292986,1.54003,-1.03408,-0.992305,-0.0127659,0.873731,-1.61408,-0.539912,1.29874,-0.781735,0.201257,0.896009,1.34436,0.975695,1.28858,0.637249,0.0913181,-0.866401,1.00894,0.707118,-1.30219,0.106576,0.608609,0.034647,-0.0747661,-0.0148247,-0.026677,-0.0128101,0.00153858,-0.031439,0.0253786,0.0259722,0.00853821,0.0128575,-0.00980815,0.039887,-0.0357264,-0.00598566,-0.00352759,2.83779,1.1795,0.293197,0.265151,1.41407,-0.178391,-0.135499,-0.393762,0.103008,-0.105795,0.153659,0.228628,0.0933451,0.125361,0.100376,0.111843,0.00942733,0.0699983,0.139588,-0.0846076,0.0509937,0.26804,-0.179979,-0.172709,-0.00222188,0.152071,-0.280927,-0.0939706,0.226043,-0.136059,0.0350284,0.155949,0.233983,0.169818,0.224274,0.110912,0.0158937,-0.211526,0.246326,0.172638,-0.317922,0.0260197,0.148588,0.174048,0.244143
-210454,0.745148,0.0353094,7,127,0,210486,-3.52219,-2.55061,-0.840651,-1.24423,-1.31434,2.19913,-1.53477,0.807372,1.49982,-0.467538,1.1777,0.353862,0.12183,-0.425065,0.288966,1.12969,-0.705913,0.707762,1.95481,-0.673086,-1.0905,0.120746,1.03326,-1.8156,-0.805815,1.58284,-1.17644,0.0719883,1.05817,0.834546,1.18129,1.42196,-0.281192,0.719476,-0.364131,1.19825,0.967262,-0.68943,0.609208,1.08742,0.0339885,-0.0643052,-0.0130194,-0.0212406,-0.0346247,0.0065051,-0.0196725,0.0142669,0.0180984,-0.00392275,0.0164496,-0.00592837,0.0426872,-0.0256136,0.000861897,0.00446523,0.363731,1.43738,0.0809717,0.351636,1.40479,-0.112865,-0.167049,-0.176462,0.295252,-0.206057,0.108397,0.201364,-0.0627711,0.158116,0.0475092,0.0163568,-0.0570687,0.0387962,0.15167,-0.0947751,0.0950233,0.262451,-0.0903677,-0.14641,0.0162113,0.138725,-0.243761,-0.108188,0.21251,-0.157948,0.00966507,0.142069,0.112045,0.158599,0.190911,-0.0377526,0.096596,-0.106799,0.351444,0.283695,-0.202208,0.178679,0.318936,0.134259,0.293297
-210449,0.646565,0.0353094,7,127,0,210480,-3.43623,-2.56815,-1.30401,-0.957129,-1.79277,0.870564,-0.158914,0.754633,0.740452,-0.28118,-0.403734,0.866862,0.915808,-0.152536,0.134609,0.558841,-0.233869,0.490929,2.54746,-1.21655,-1.25941,-0.245737,0.554246,-1.2511,-0.0857205,0.97965,-1.38225,0.907485,0.731369,1.31129,1.27443,1.01886,-0.176422,0.22172,-0.417759,0.994916,0.60165,-1.06797,0.175419,0.699996,0.0344964,-0.0796657,-0.0316885,-0.0190788,-0.0276516,-0.0149101,-0.0449128,0.00695276,0.0365051,0.0119861,0.0162408,-0.0076756,0.028025,-0.0307852,-0.0105754,-0.0178286,2.31931,0.802704,0.229757,0.237321,1.41194,-0.19673,-0.144397,-0.270466,0.131337,-0.0239745,0.113848,0.111708,-0.0424202,-0.0609092,0.130779,0.138163,-0.0230124,0.0203078,0.0843095,-0.0352826,0.074064,0.384322,-0.183535,-0.190001,-0.0370731,0.0836162,-0.188748,-0.0129322,0.147795,-0.208533,0.136908,0.110338,0.197828,0.192266,0.15371,-0.0266159,0.0334498,-0.110658,0.263539,0.159368,-0.282891,0.0464659,0.185419,0.150865,0.264886
-210438,0.572568,0.0353094,7,127,0,210481,-3.5172,-2.56085,-1.58003,-0.920765,-1.05673,1.05125,-0.55728,0.616367,0.850863,0.119246,0.0487611,0.749322,0.777735,-0.300671,0.224717,0.765693,-0.550581,0.188653,1.99167,-1.31902,-1.25599,-0.230832,0.530286,-1.20933,-0.0248852,1.2025,-0.862027,0.614519,0.88622,1.66694,1.39462,1.1385,-0.163391,0.497946,-0.111986,0.996939,0.707317,-0.50069,0.481624,0.782117,0.034479,-0.0800984,-0.0224159,-0.0148554,-0.034373,-0.0105837,-0.0324773,0.00118841,0.0261806,0.0159566,0.000578025,-0.00982209,0.03527,-0.0311405,-0.00446589,-0.0108259,2.67966,1.92712,0.283082,0.46555,1.41169,-0.273236,-0.159228,-0.18274,0.181793,-0.0963707,0.106589,0.14714,0.0206212,0.00843227,0.129581,0.134494,-0.0519951,0.0388604,0.132412,-0.0952122,0.0326238,0.34442,-0.228099,-0.217199,-0.0399179,0.0917026,-0.209129,-0.0043034,0.207949,-0.149071,0.106269,0.153254,0.288264,0.241172,0.196882,-0.0282552,0.08611,-0.0375555,0.334334,0.237206,-0.167911,0.161518,0.262291,0.17293,0.33536
-210439,0.994546,0.0353094,7,127,0,210462,-3.36256,-2.56397,-0.259885,-1.29585,-1.66763,1.43761,-1.30957,0.604661,0.583985,-0.282354,0.797627,0.280385,0.119606,-0.514706,0.234994,0.321155,-0.892481,0.50095,1.91889,-0.880139,-1.71241,-0.500881,0.462381,-1.4885,-0.735004,0.757398,-1.31935,0.155563,-0.104785,0.346275,0.892673,0.881873,-0.644351,-0.129328,-0.38776,0.577852,0.419716,-0.779339,0.108326,0.409959,0.0343532,-0.0645062,-0.0229053,-0.0244106,-0.0292444,0.00127424,-0.0346874,0.0229666,0.0302581,0.00539829,0.0258395,-0.00404539,0.0349118,-0.0249621,-0.00724698,-0.00131162,0.551231,0.5848,0.117306,0.312237,1.40992,-0.0410613,-0.204742,-0.263483,0.227139,-0.20691,0.0955353,0.0922685,-0.0446113,0.126023,0.0443003,0.0188975,-0.0813225,0.0371286,0.0507418,-0.14101,0.0791491,0.303182,-0.13906,-0.270557,-0.0791382,0.0730553,-0.23518,-0.116129,0.119667,-0.208454,0.0245787,-0.0165558,0.0547107,0.141041,0.139334,-0.101806,-0.0204335,-0.158323,0.235938,0.171371,-0.318205,0.0442296,0.167387,0.157998,0.408301
