# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJer2QR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_2.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 1973870967 (Default)
# output
#   file = /scratch/juandiaz/jer2/jer2_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,mu_l2_raw.1,mu_l2_raw.2,mu_l2_raw.3,mu_l2_raw.4,mu_l2_raw.5,mu_l2_raw.6,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau.1,tau.2,stdnormal.1,stdnormal.2,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,mu_l2.1,mu_l2.2,mu_l2.3,mu_l2.4,mu_l2.5,mu_l2.6,sigma.1,sigma.2
-210434,0.992908,0.0295611,7,127,0,210469,-3.23909,-2.56313,-0.996078,-1.26651,-2.1598,0.828405,-0.389451,0.46929,0.956954,-0.146527,0.42558,0.364606,0.420711,-0.3295,-0.0903589,0.711205,-0.645422,0.495492,1.56385,-0.595703,-1.42681,-0.230071,0.594155,-1.83775,-0.741121,0.573129,-1.21179,0.276147,0.753448,0.560247,0.867712,0.918467,-0.404176,0.447499,-0.591336,0.266062,0.0208179,-1.12162,-0.499868,0.0993491,0.0343666,-0.0802811,-0.0196419,-0.0321235,-0.0362401,-0.00789784,-0.0356679,0.00737051,0.0205661,-0.00232864,0.0190231,-0.00830207,0.035455,-0.0334481,-0.00353324,-0.00402406,1.29693,0.830999,0.193034,0.33515,1.41011,-0.168838,-0.214677,-0.366091,0.140417,-0.066013,0.0795459,0.162206,-0.0248366,0.0721369,0.0618016,0.0713115,-0.0558511,-0.0153161,0.120551,-0.109401,0.0839871,0.265077,-0.100973,-0.241848,-0.0389977,0.100711,-0.311503,-0.125622,0.0971469,-0.205402,0.0468077,0.127711,0.0949633,0.147079,0.155683,-0.0685088,0.0758523,-0.217407,0.0978189,0.00765378,-0.412367,-0.183778,0.0365261,0.169503,0.367654
-210440,0.924249,0.0295611,7,127,0,210464,-3.28717,-2.56592,-1.34319,-1.41338,-1.20664,1.42327,-1.34596,0.74097,0.573013,-0.551039,0.0263948,0.529196,0.195227,-0.660078,-0.0387472,0.628875,-0.683877,0.232899,2.16694,-1.86431,-1.17601,-0.395195,0.422549,-1.3887,-0.359707,1.69165,-1.61735,0.425831,0.457528,1.16778,1.07103,0.915908,-0.364491,-0.0803638,-1.56007,0.974521,0.470092,-2.81566,-0.544128,0.563326,0.0345808,-0.0618768,-0.027621,-0.00605675,-0.0313501,-0.00106853,-0.0259562,0.0171489,0.0363053,0.0130643,0.015128,-0.00816093,0.0346504,-0.0245042,-0.00591878,-0.00948207,1.48758,1.04489,0.188691,0.153895,1.41313,-0.207802,-0.218661,-0.186676,0.22019,-0.20823,0.114634,0.0886493,-0.0852498,0.00408348,0.0818705,0.0302031,-0.102119,-0.00599448,0.0972916,-0.105801,0.0360312,0.335241,-0.288423,-0.181937,-0.0611395,0.0653715,-0.214842,-0.0556493,0.26171,-0.250216,0.0658793,0.0707829,0.180665,0.165696,0.141698,-0.0563894,-0.0124329,-0.234872,0.146717,0.0707737,-0.423905,-0.08192,0.0848103,0.154707,0.150553
-210443,0.972648,0.0295611,7,127,0,210470,-3.29016,-2.56919,-1.04439,-1.40038,-2.0051,1.88918,-1.18957,0.718012,1.14967,-0.359493,0.230531,0.793932,0.342653,-0.700196,-0.0901626,0.671906,-0.82127,-0.0595499,2.5276,-1.39478,-1.33595,-0.717544,0.221979,-1.50881,-0.739391,1.356,-1.652,0.158245,0.495388,1.26378,1.28511,1.06699,-0.209993,-0.262173,-1.51957,0.889809,0.589115,-2.52672,-0.444491,0.472238,0.0346752,-0.0689198,-0.0256203,-0.00407648,-0.0224159,-0.0081601,-0.0333471,0.0189117,0.029742,0.0133935,0.0100351,-0.00337779,0.0341712,-0.0305457,-0.00706595,-0.0120248,1.72483,0.669682,0.178119,0.120826,1.41447,-0.141644,-0.189926,-0.271939,0.256219,-0.161334,0.0973797,0.155923,-0.048756,0.0312656,0.107676,0.0464719,-0.0949634,-0.0122282,0.0911267,-0.111384,-0.00807641,0.342803,-0.189166,-0.181187,-0.0973162,0.0301057,-0.204631,-0.100279,0.183906,-0.224051,0.0214618,0.0671866,0.171399,0.174292,0.144709,-0.0284802,-0.035557,-0.224361,0.131378,0.0869813,-0.373063,-0.065628,0.0697248,0.135624,0.147647
-210438,0.961816,0.0295611,7,127,0,210463,-3.16788,-2.54879,-1.22568,-0.948965,-1.33378,0.140774,-0.704167,-0.0753523,0.145768,-0.481008,-0.0203277,-0.112486,0.00936506,-0.427131,-0.0775902,0.326453,-0.565947,0.464033,1.03013,-1.01395,-0.976473,-0.0869639,0.464364,-1.22446,-0.755462,0.313365,-1.27074,0.0927012,0.305008,0.289313,0.453208,0.76974,-0.608669,0.285917,-0.918057,0.280215,-0.0896114,-1.35214,-0.453762,0.00365187,0.0339024,-0.0758656,-0.0207784,-0.0353788,-0.0412237,-0.00033009,-0.0300032,0.00616577,0.0269651,-0.00449038,0.0230068,-0.0129506,0.0357644,-0.024515,-0.00146081,-0.00171747,1.2662,1.31419,0.255853,0.380596,1.40358,-0.278687,-0.21577,-0.303267,0.0320083,-0.160109,-0.0171331,0.0331439,-0.109369,-0.00462199,-0.0255764,0.00212937,-0.0971184,-0.017642,0.0742268,-0.128682,0.105509,0.234223,-0.230546,-0.222024,-0.0197733,0.105584,-0.27841,-0.171772,0.071251,-0.288934,0.0210778,0.0693508,0.0657822,0.103048,0.175019,-0.138395,0.06501,-0.304793,0.0930308,-0.0297508,-0.448907,-0.150648,0.00121241,0.227374,0.331998
-210436,0.999895,0.0295611,7,127,0,210452,-3.14345,-2.55793,-0.681874,-0.951717,-1.3452,1.42262,-0.754676,0.403594,0.768973,-0.306988,0.0961604,0.385363,0.235371,-0.426185,-0.147434,0.346562,-0.538158,-0.174342,1.56237,-0.946325,-0.938872,-0.552802,0.0148935,-1.25776,-0.327662,0.877896,-0.799906,0.105708,0.326346,0.746338,0.557462,0.413083,-0.136038,-0.239407,-1.46793,0.0520568,-0.0857892,-2.16965,-0.590179,-0.151694,0.0342745,-0.0718231,-0.0293631,-0.0086543,-0.0199359,-0.0079523,-0.039226,0.0211882,0.0282865,0.0103556,0.0152388,-0.000720983,0.0346837,-0.0276594,-0.00813282,-0.0140741,2.76199,0.618294,0.395762,0.194348,1.40881,-0.162378,-0.226637,-0.320339,0.338776,-0.179715,0.0961099,0.183119,-0.0731046,0.0228992,0.0917684,0.05605,-0.101489,-0.0351092,0.0825285,-0.128154,-0.041517,0.372056,-0.225353,-0.223578,-0.131641,0.00354665,-0.299517,-0.0780278,0.209058,-0.190486,0.0251727,0.0777144,0.177729,0.132751,0.0983695,-0.0323954,-0.0570111,-0.362818,0.0128665,-0.0212039,-0.536256,-0.14587,-0.0374931,0.238135,0.247163
-210443,0.981577,0.0295611,7,127,0,210475,-3.2969,-2.54826,-1.60116,-0.885416,-1.5537,0.811071,-0.819463,0.528017,0.484844,-0.150283,0.339249,0.253885,0.273578,-0.410658,0.0590071,0.673445,-0.704263,0.867839,1.80207,-1.24916,-1.53518,0.0643484,0.974498,-1.71168,-0.870649,0.771292,-1.81045,0.406941,0.774411,0.494889,1.08127,0.900028,-0.581916,0.598668,-0.495293,0.420944,0.345167,-0.949651,0.0921245,0.205587,0.0339814,-0.0704974,-0.0090275,-0.0264928,-0.0384185,-0.00930413,-0.0297763,0.00940004,0.0293702,-0.000695756,0.0163894,-0.0113829,0.031933,-0.031091,0.000914698,0.00184897,0.216115,0.633707,0.0706186,0.320883,1.40469,-0.243226,-0.134501,-0.236018,0.123207,-0.124482,0.0802094,0.0736511,-0.022829,0.0515342,0.0385668,0.0415584,-0.0623818,0.00896358,0.102301,-0.106982,0.131831,0.273747,-0.189756,-0.233205,0.00977495,0.148033,-0.260016,-0.132257,0.117164,-0.27502,0.0618172,0.117638,0.0751769,0.164252,0.13672,-0.088397,0.0909417,-0.199648,0.169678,0.139134,-0.382795,0.0371345,0.0828702,0.151907,0.40309
-210447,0.959285,0.0295611,7,127,0,210483,-3.30923,-2.55152,-1.26452,-1.14179,-2.02122,1.03177,-1.00207,0.695574,0.556033,-0.358647,0.222838,0.245312,0.195868,-0.165428,-0.0167664,0.272481,-0.675885,0.765759,1.74288,-0.626489,-1.47089,-0.0209163,0.901932,-1.44608,-0.847778,0.76956,-1.91648,0.425744,0.405711,0.295668,1.05391,0.937422,-0.875251,0.485424,-0.616722,0.639305,0.261865,-1.2088,0.0395935,0.452446,0.0341804,-0.0726231,-0.00949325,-0.0233352,-0.031537,-0.00589577,-0.0378964,0.00276021,0.0347748,0.00432805,0.0236241,-0.0139358,0.0312633,-0.0323849,0.0010015,-0.000885317,0.202159,0.935544,0.0723491,0.281441,1.40748,-0.203475,-0.183727,-0.325237,0.166023,-0.161245,0.111926,0.089472,-0.0577103,0.0358571,0.0394735,0.0315173,-0.0266193,-0.0026979,0.0438454,-0.108758,0.123219,0.280449,-0.100809,-0.236683,-0.00336568,0.145131,-0.232691,-0.136417,0.123831,-0.308384,0.0685071,0.0652835,0.0475764,0.169586,0.150842,-0.140838,0.0781103,-0.17945,0.186021,0.0761958,-0.351729,0.0115207,0.13165,0.160911,0.290974
-210451,0.760686,0.0295611,7,127,0,210477,-3.27816,-2.55995,-1.32245,-1.34042,-2.12237,0.795853,-0.661521,0.308286,1.06288,0.0802723,0.298482,0.463093,0.528868,-0.700527,0.0504042,1.05866,-0.615667,-0.258364,2.31347,-1.64275,-1.20546,-0.647782,0.23995,-1.77858,-0.0743172,1.56058,-1.20215,-0.0167835,0.413237,1.7084,0.97544,1.04948,-0.208783,0.4137,-0.947475,0.520068,0.431662,-1.65749,-0.0364604,0.269268,0.0343855,-0.0656188,-0.028724,-0.0234526,-0.0303276,-0.00786783,-0.0259958,0.0164958,0.0313924,0.00460016,0.0185437,-0.00478891,0.0414764,-0.0231237,-0.0156786,-0.00402325,0.757077,4.02459,0.123806,0.52872,1.41037,-0.18817,-0.190727,-0.30199,0.113241,-0.094127,0.0438656,0.151236,0.0114218,0.0424706,0.0658929,0.0752519,-0.0996771,0.00717196,0.150636,-0.0876025,-0.0367623,0.329181,-0.233745,-0.171523,-0.0921721,0.0341422,-0.253072,-0.0105745,0.222054,-0.171052,-0.00238811,0.058799,0.243086,0.138794,0.149329,-0.0297075,0.0588649,-0.249708,0.137065,0.113765,-0.436834,-0.00960918,0.070966,0.142289,0.263551
-210445,0.973255,0.0295611,7,127,0,210484,-3.42099,-2.56355,-0.986026,-1.28327,-1.04507,1.57222,-1.00798,0.816612,0.629327,-0.465636,0.206647,0.397845,0.20813,-0.179421,-0.182725,0.252195,-0.608388,0.858908,1.6323,-0.997886,-1.30558,0.0177832,0.698863,-1.32363,-1.04199,0.476774,-1.37281,0.574811,0.675082,0.238094,0.944012,1.14874,-0.357866,0.139949,-0.774697,1.08573,0.72693,-0.807609,0.225236,0.790433,0.034412,-0.0764845,-0.0173826,-0.0166547,-0.0381205,0.000214114,-0.0369218,0.0124893,0.027864,0.00756682,0.0127145,-0.0101621,0.0298593,-0.0329197,0.00768058,-0.00973945,1.0356,0.527932,0.169099,0.198534,1.41075,-0.163845,-0.213238,-0.173656,0.261251,-0.167494,0.135694,0.104574,-0.0773735,0.0343379,0.0661088,0.0345844,-0.0298139,-0.0303629,0.0419066,-0.101094,0.142722,0.271235,-0.165816,-0.216945,0.002955,0.116128,-0.219944,-0.173144,0.0792244,-0.228116,0.0955149,0.112177,0.0395634,0.156864,0.190883,-0.0594657,0.023255,-0.211679,0.296667,0.198627,-0.220672,0.0615436,0.215979,0.166167,0.273241
-210451,0.999832,0.0295611,7,127,0,210476,-3.42455,-2.55301,-0.976456,-1.21371,-1.31669,1.17778,-1.25219,0.0293496,0.719001,0.455916,0.0254708,0.62751,0.0938777,-0.67978,-0.143485,0.832597,-0.656058,0.164815,2.0026,-0.762972,-1.00778,-0.07108,0.273026,-1.97771,-1.26704,1.17032,-1.28324,0.256286,0.0789079,1.14796,1.0691,0.621556,-0.238356,0.589626,-0.276685,1.19689,0.863485,-1.11954,0.527874,0.945408,0.0339978,-0.0533536,-0.0191295,-0.0131559,-0.0345101,-0.00717673,-0.0335083,0.00954328,0.0121032,0.0184053,0.0121163,-0.00444972,0.0305786,-0.0270904,-0.011151,-0.0103937,1.36704,0.765674,0.182028,0.227192,1.40492,-0.15202,-0.188956,-0.20499,0.183363,-0.194947,0.0045693,0.111938,0.0709793,0.00396543,0.097694,0.0146154,-0.105832,-0.0223384,0.129623,-0.102139,0.0256592,0.311775,-0.118784,-0.156897,-0.0110661,0.0425061,-0.3079,-0.197259,0.182201,-0.199782,0.0398999,0.0122848,0.17872,0.166443,0.0967671,-0.0371085,0.091796,-0.0718383,0.31076,0.224195,-0.290676,0.137057,0.245465,0.155685,0.259639
-210452,0.801264,0.0295611,7,127,0,210483,-3.60491,-2.56497,-1.60009,-1.37899,-2.62553,1.27588,-0.324274,0.891885,0.83189,-1.2645,0.13216,0.158163,0.270066,-0.312663,-0.0122451,0.36747,-0.861125,0.408202,2.08026,-1.57435,-1.84288,-0.712513,0.586667,-1.40261,-0.608664,0.688154,-1.86269,0.322056,1.1556,0.0539712,0.703526,1.2394,-0.859104,-0.316969,0.122112,0.999107,0.861986,-0.0905462,0.569422,0.842925,0.0343566,-0.0851333,-0.0215703,-0.0225722,-0.0256581,0.00117319,-0.0224111,0.0153098,0.0347147,-0.013208,0.0113072,-0.00968417,0.0385612,-0.0298786,0.00240481,-0.00352386,0.416545,3.68126,0.0951155,0.911706,1.40997,-0.235811,-0.203227,-0.386934,0.188031,-0.0477894,0.131441,0.122599,-0.186354,0.019477,0.023309,0.0398007,-0.0460783,-0.0018046,0.0541554,-0.126907,0.0601583,0.306575,-0.232018,-0.271592,-0.105006,0.0864593,-0.206708,-0.0897012,0.101416,-0.274512,0.0474626,0.170305,0.00795394,0.103681,0.182654,-0.126609,-0.0467129,0.058025,0.474754,0.409597,-0.0430256,0.270577,0.40054,0.147374,0.475178
-210453,0.51799,0.0295611,7,127,0,210484,-3.70864,-2.55526,-1.5042,-1.56514,-2.07851,0.466599,-1.14728,0.337049,0.59989,-0.37348,0.0698873,0.532944,0.128822,-0.355909,-0.323205,0.936215,-0.85549,0.501338,1.23896,-2.15109,-1.76838,0.651884,0.383543,-1.90207,-0.911627,0.951824,-2.0045,0.334697,1.23507,1.04663,0.514091,0.8344,-1.34167,-0.483043,0.282966,0.919838,0.730372,0.0508582,0.631111,0.805748,0.0342729,-0.0648284,-0.0181162,-0.0220621,-0.03845,-0.0074444,-0.0454635,0.00819807,0.0291152,-0.0028017,0.0228089,-0.00392889,0.0301453,-0.0240199,-0.00964589,-0.0145981,0.685126,1.05332,0.112567,0.667383,1.40879,-0.204564,-0.212851,-0.282667,0.0634553,-0.156024,0.0458371,0.0815823,-0.0507915,0.00950435,0.0724779,0.0175192,-0.048402,-0.0439544,0.127321,-0.116343,0.0681796,0.168493,-0.292538,-0.240492,0.0886532,0.0521601,-0.258672,-0.123977,0.129444,-0.272603,0.0455172,0.167963,0.142337,0.069914,0.113475,-0.182461,-0.0656917,0.184004,0.598143,0.474939,0.0330716,0.410393,0.523954,0.135995,0.65027
-210450,0.938739,0.0295611,7,127,0,210488,-3.45011,-2.55255,-1.70903,-1.94101,-2.02972,1.25537,-0.820419,0.84452,0.521549,0.188723,0.00410061,0.643584,0.00169731,-0.952082,-0.344316,0.328243,-1.10538,0.409806,2.72264,-0.95136,-1.68146,-0.499849,0.36468,-2.1721,-0.844714,1.28826,-1.56025,0.0827904,0.181752,0.798739,1.10921,1.09948,-1.29329,0.437091,0.0952176,0.805079,0.675561,-0.429816,0.422486,0.632141,0.0340688,-0.0693361,-0.0152462,-0.0103753,-0.0311483,0.00472562,-0.0166349,0.0113183,0.0161742,0.00128241,0.00412028,-0.0120218,0.0404804,-0.0286048,-0.00309034,-0.00246298,3.52924,2.67733,0.241312,0.711107,1.40591,-0.219527,-0.249324,-0.260719,0.161254,-0.105384,0.108479,0.0669935,0.0242417,0.000526728,0.0826691,0.000218021,-0.122296,-0.0442278,0.0421631,-0.141987,0.05264,0.349726,-0.122203,-0.215986,-0.0642061,0.0468436,-0.279008,-0.108504,0.165478,-0.200416,0.0106345,0.0233462,0.102599,0.142479,0.141229,-0.166124,0.0561448,0.0413811,0.349883,0.293595,-0.186796,0.18361,0.274725,0.128451,0.434595
-210449,0.930306,0.0295611,7,127,0,210476,-3.39396,-2.55383,-1.37849,-0.955437,-1.50519,1.28081,-1.46097,0.203993,0.857406,-1.30194,0.279783,0.0912964,0.607382,-0.456952,0.0488389,0.917141,-0.713786,0.604775,1.49555,-1.89952,-1.54432,-0.264005,0.620634,-1.82865,-0.870535,0.832062,-2.14056,0.40713,1.26855,0.903149,0.86818,0.883772,0.18148,-0.0297129,-0.289194,0.626659,0.527476,-0.650801,0.0878316,0.463069,0.0341948,-0.0729947,-0.0302505,-0.0282054,-0.0301372,-0.00876725,-0.0443895,0.0122681,0.0384072,0.00594438,0.0286257,-0.00353823,0.02979,-0.0277563,-0.00520282,-0.00927325,0.262421,0.560073,0.069222,0.316872,1.40769,-0.186272,-0.129106,-0.203393,0.173073,-0.197418,0.0275651,0.11586,-0.175928,0.0378065,0.0123367,0.0820743,-0.061747,0.0065995,0.123931,-0.0964524,0.0817221,0.20209,-0.256678,-0.208681,-0.0356745,0.0838649,-0.247102,-0.117634,0.112435,-0.28925,0.0550146,0.171416,0.122041,0.117315,0.119422,0.0245231,-0.00401504,-0.122448,0.265334,0.223339,-0.275556,0.0371889,0.196069,0.135128,0.423411
-210446,0.997801,0.0295611,7,127,0,210475,-3.4526,-2.55839,-1.72809,-1.64385,-2.52296,1.27578,-0.9979,0.670867,0.895177,-1.39147,-0.295723,0.48788,0.269709,-0.645436,-0.142856,0.708806,-0.923282,0.346232,2.18938,-1.47479,-1.36163,0.252791,0.753887,-1.59495,-0.955361,0.866013,-1.80984,0.502173,1.31208,1.55492,1.23626,1.04948,-0.883505,-0.120599,-0.0371927,0.672358,0.563941,-0.49149,0.220431,0.498408,0.0340782,-0.0656893,-0.0341315,-0.0239203,-0.028312,0.00638857,-0.0315221,0.00607905,0.0308343,0.00678067,0.0141681,-0.00786824,0.0364249,-0.0250674,-0.0136393,-0.00157646,0.296867,0.176857,0.0704982,0.20526,1.40605,-0.223595,-0.212695,-0.326443,0.165071,-0.129117,0.0868026,0.115826,-0.180041,-0.0382633,0.0631262,0.0348973,-0.0835122,-0.0184839,0.0917115,-0.119462,0.0447985,0.283281,-0.190822,-0.176179,0.0327084,0.0975445,-0.206368,-0.123613,0.112052,-0.234173,0.0649755,0.169768,0.201189,0.159959,0.135791,-0.114316,-0.0156041,-0.0181531,0.328166,0.275249,-0.239887,0.107588,0.243264,0.129389,0.488082
-210452,0.943108,0.0295611,7,127,0,210479,-3.33993,-2.57082,-0.744212,-1.38431,-1.29411,2.19604,-0.806511,0.456605,1.15311,0.23808,0.878787,0.221831,0.0484898,-0.365867,-0.0877466,0.645103,-0.799001,0.872128,2.06142,-1.35725,-1.88469,-1.27335,0.296904,-2.48057,-0.673819,0.75351,-1.69244,0.352696,0.093537,0.160347,0.835919,1.06946,-0.309458,-0.5278,-0.557487,0.618558,0.382712,-0.874615,0.0209292,0.419222,0.0344939,-0.0794078,-0.0154829,-0.0163753,-0.0348569,-0.009551,-0.0344717,0.0117631,0.0213475,0.00999732,0.0190672,-0.00618913,0.0314032,-0.0310948,0.00409919,-0.0117232,5.56789,0.942433,0.345192,0.337449,1.4119,-0.108871,-0.202511,-0.189316,0.321259,-0.117985,0.0667968,0.168689,0.0348288,0.128558,0.0324516,0.00709358,-0.0535227,-0.0128365,0.0943722,-0.116886,0.127584,0.301565,-0.198552,-0.275711,-0.186278,0.0434342,-0.362883,-0.098573,0.110231,-0.247587,0.051596,0.0136835,0.0234572,0.122287,0.156452,-0.0452707,-0.077212,-0.193784,0.215012,0.133032,-0.304019,0.00727504,0.145723,0.14629,0.347603
-210451,0.916876,0.0295611,7,127,0,210487,-3.54451,-2.54956,-2.01496,-1.74988,-2.41057,0.290985,-2.01564,0.364539,0.292341,-0.54625,-0.619535,0.316863,0.0548929,-1.17677,-0.339384,0.318839,-1.02213,-0.289181,1.78141,-1.37033,-1.37084,0.248799,0.49768,-1.475,-1.27973,1.10738,-1.859,0.0253108,0.230159,0.966274,0.762035,0.663941,-0.829534,0.722775,0.0759025,1.13121,0.976189,-0.016704,0.579207,0.959918,0.0341074,-0.061856,-0.0284837,-0.020788,-0.0270302,-0.000939013,-0.0276352,0.0100494,0.0295978,0.0031029,0.0114863,-0.00787689,0.0400299,-0.0242232,-0.0127669,-0.00195418,0.117667,0.653369,0.0525758,0.32876,1.40646,-0.308834,-0.268205,-0.369469,0.0445994,-0.308939,0.0558731,0.0448073,-0.0837241,-0.0949564,0.0485658,0.00841347,-0.180365,-0.0520176,0.0488686,-0.156662,-0.0443229,0.273037,-0.210032,-0.21011,0.0381335,0.0762797,-0.226074,-0.196144,0.169729,-0.284929,0.0038794,0.0352766,0.148101,0.116797,0.101763,-0.127143,0.11078,0.0308713,0.460091,0.397039,-0.0067939,0.235577,0.390421,0.153271,0.406724
-210443,0.696122,0.0295611,7,127,0,210474,-3.4521,-2.56384,-0.936408,-1.3624,-1.84924,1.31062,-0.252005,0.154241,0.732144,-0.809145,0.581068,-0.0692895,-0.0131522,-0.377144,-0.280798,0.41044,-0.802368,0.388444,1.29932,-1.21704,-1.56336,-1.30951,0.00736272,-2.1504,-0.508422,0.39366,-1.39256,0.027277,0.322547,0.264129,0.616326,0.621266,-0.25312,-0.613905,-0.42325,1.12553,0.875164,-0.691401,0.64006,0.88561,0.0345473,-0.0800056,-0.022477,-0.0166557,-0.035626,-0.00829866,-0.0322766,0.0140668,0.0230693,0.0106284,0.0216056,-0.00581865,0.0296506,-0.032261,0.00293388,-0.0104751,1.05133,2.90251,0.167508,0.508101,1.41266,-0.152979,-0.222571,-0.302105,0.214113,-0.0411694,0.025198,0.119609,-0.132188,0.0949278,-0.0113197,-0.00214864,-0.0616132,-0.0458733,0.0670526,-0.131081,0.0634592,0.212267,-0.198825,-0.255403,-0.213932,0.00120283,-0.351307,-0.0830596,0.0643113,-0.2275,0.00445617,0.0526937,0.0431502,0.100688,0.101495,-0.0413516,-0.100292,-0.126229,0.335677,0.261008,-0.206202,0.19089,0.264123,0.163368,0.298238
-210444,0.94964,0.0295611,7,127,0,210465,-3.44253,-2.56141,-1.44907,-1.01789,-1.91704,0.615422,-1.6418,0.543316,0.477443,-0.188398,-0.530261,0.502423,0.298987,-0.771417,-0.127703,0.556004,-0.622328,-0.0374723,2.20627,-1.29273,-1.25195,0.421694,0.612818,-1.19144,-0.921779,1.15731,-1.49071,0.26474,0.584719,1.16942,0.845167,0.855538,-0.547946,0.541199,-0.622057,1.85374,1.40581,-1.30703,0.999471,1.32224,0.0344425,-0.064104,-0.0211548,-0.0233759,-0.0311202,-0.00349331,-0.0335681,0.0136066,0.0384131,0.0022953,0.0105617,-0.00818226,0.0394729,-0.0244908,-0.0119193,-0.00301646,2.02685,0.729481,0.255532,0.145913,1.41118,-0.26009,-0.182698,-0.344085,0.110461,-0.294684,0.0975186,0.0856951,-0.0338151,-0.0951754,0.0901788,0.0536644,-0.13846,-0.0229212,0.0997958,-0.1117,-0.00672582,0.395999,-0.232029,-0.224709,0.0756889,0.109993,-0.213849,-0.165448,0.207723,-0.267563,0.0475175,0.10495,0.209896,0.151697,0.153559,-0.0983496,0.0971386,-0.106271,0.316689,0.240167,-0.223291,0.170748,0.225889,0.179488,0.170839
-210443,0.99998,0.0295611,7,127,0,210481,-3.32275,-2.56408,-0.794678,-1.30741,-1.24579,1.79135,-0.00593759,0.358374,1.24074,-0.452205,0.957231,0.298147,0.272867,-0.00238487,0.193878,0.729585,-0.428884,0.840122,1.52816,-0.877921,-1.29428,-0.888725,0.431765,-1.58813,-0.360117,0.757871,-1.31226,0.498228,0.708039,0.602506,1.19409,1.07506,-0.123692,-0.134794,-0.908492,0.857013,0.350246,-1.46955,-0.127757,0.459594,0.0344627,-0.0774563,-0.0255788,-0.0178304,-0.0315824,-0.00211523,-0.0314615,0.0113507,0.0171335,0.00506885,0.0224766,-0.00606573,0.03106,-0.0336638,0.00218963,-0.00882916,1.06966,2.5592,0.159169,0.309307,1.41146,-0.1223,-0.20121,-0.191726,0.275686,-0.000913788,0.0551534,0.190948,-0.0695939,0.147317,0.0458845,0.041994,-0.000367029,0.0298377,0.112282,-0.0660047,0.129294,0.235182,-0.135111,-0.199189,-0.136774,0.0664481,-0.244411,-0.0554216,0.116635,-0.201955,0.0766767,0.108966,0.092725,0.18377,0.16545,-0.0190361,-0.0207446,-0.175654,0.165701,0.067719,-0.284133,-0.0247014,0.088861,0.153899,0.193347
