# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloJer2QR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_2.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 1029709716 (Default)
# output
#   file = /scratch/juandiaz/jer2/jer2_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,mu_l2_raw.1,mu_l2_raw.2,mu_l2_raw.3,mu_l2_raw.4,mu_l2_raw.5,mu_l2_raw.6,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau.1,tau.2,stdnormal.1,stdnormal.2,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,mu_l2.1,mu_l2.2,mu_l2.3,mu_l2.4,mu_l2.5,mu_l2.6,sigma.1,sigma.2
-351559,0.981653,0.0233882,7,127,0,351589,-3.24493,-2.52282,-1.74103,-1.54955,-2.53049,-1.52205,-0.287329,0.879949,1.44296,-0.930446,-0.552927,0.277867,0.0179103,-0.279989,-0.337633,1.31285,-0.5775,0.460927,2.42708,-1.58933,-1.76333,0.60584,1.17142,-1.83358,-0.369723,0.176128,-1.73949,0.437398,-0.210749,0.719238,0.304334,0.294094,-0.861441,-0.956551,-0.668721,0.732525,0.397837,-1.58906,0.0033141,0.383704,0.0307557,-0.0667652,-0.0199279,-0.0202773,-0.025039,0.00129382,-0.0447468,0.0772913,-0.0074688,0.0234125,0.00553262,0.0127164,0.000318366,0.0290431,-0.0390458,0.00061696,-0.00713022,-0.0206432,-0.0189475,1.53465,2.33556,0.152608,0.495455,1.3601,-0.214475,-0.190888,-0.311729,-0.1875,-0.0353958,0.1084,0.177756,-0.114621,-0.0681145,0.0342302,0.00220635,-0.0344915,-0.0415926,0.161728,-0.0711416,0.0567811,0.298989,-0.195787,-0.217223,0.0746327,0.144306,-0.225877,-0.0455458,0.021697,-0.214286,0.0538826,-0.025962,0.0886022,0.0374906,0.0362291,-0.10612,-0.117836,-0.216797,0.237482,0.128978,-0.515169,0.00107442,0.124396,0.123189,0.324197
-351558,0.987254,0.0233882,7,127,0,351590,-3.28955,-2.53709,-1.10335,-1.85092,-3.20757,0.193441,-0.679597,0.499055,1.64404,-0.632426,0.205188,0.671724,0.959599,-0.626576,-0.658472,1.23696,-0.426032,0.962104,1.76547,-1.69261,-1.28511,0.490013,1.3613,-0.789042,-0.774803,0.0645119,-0.920539,-0.342293,-0.0714875,1.43025,0.0386959,1.10102,-0.758721,-1.08368,-1.26765,1.33381,0.867007,-1.96231,-0.0960525,0.710075,0.0308808,-0.0594241,-0.0110887,-0.0233964,-0.0374472,0.0121763,-0.0527135,0.0580494,-0.00316182,0.00789762,3.14735e-05,0.00362742,-0.018004,0.0224918,-0.0306111,-0.00141017,-0.0101432,-0.0217574,-0.0324619,1.83777,0.49672,0.17439,0.139985,1.3618,-0.141935,-0.238102,-0.412621,0.0248842,-0.0874233,0.0641984,0.21149,-0.0813553,0.0263953,0.0864105,0.123443,-0.0806028,-0.0847058,0.159123,-0.0548048,0.123765,0.22711,-0.217738,-0.165317,0.0630353,0.175117,-0.101502,-0.0996707,0.00829881,-0.118418,-0.0440326,-0.00919615,0.183988,0.00497784,0.141635,-0.0976019,-0.139404,-0.251783,0.264924,0.172206,-0.389757,-0.0190781,0.141036,0.12864,0.198621
-351553,0.815081,0.0233882,7,127,0,351585,-3.29211,-2.54633,-1.38231,-1.84357,-2.10928,-0.641168,-0.365678,0.387143,1.40504,-1.47195,-0.599676,0.362142,0.134885,-0.465364,-0.45215,0.991151,-0.52816,0.628236,2.69888,-1.99231,-1.66053,0.599421,1.09965,-1.49522,-0.856487,0.155908,-1.72064,0.275391,-0.240638,0.83281,0.30686,0.430502,-0.682072,-1.07796,-1.08359,1.17661,0.9709,-1.7375,0.132502,0.625771,0.0311321,-0.0623115,-0.015374,-0.0216507,-0.0298855,-0.000623794,-0.0423823,0.0733384,-0.00602037,0.0229014,0.00822427,0.00601895,-0.000528073,0.0244795,-0.0402987,0.000481944,-0.00728903,-0.0202992,-0.017821,1.34765,1.71015,0.150235,0.295933,1.36523,-0.178891,-0.238585,-0.272971,-0.0829766,-0.0473241,0.050102,0.181833,-0.190492,-0.077607,0.0468665,0.0174561,-0.060225,-0.0585149,0.12827,-0.0683517,0.0813031,0.349275,-0.257834,-0.214897,0.077574,0.142311,-0.193503,-0.110842,0.0201768,-0.222676,0.0356396,-0.0311421,0.107778,0.0397122,0.0557133,-0.0882702,-0.139503,-0.245211,0.266262,0.21971,-0.393188,0.0299846,0.141609,0.129415,0.226295
-351554,0.990927,0.0233882,7,127,0,351580,-3.35084,-2.54367,-1.40029,-1.74166,-2.56795,-1.0159,-0.841954,0.163089,0.935632,-1.48655,-0.729473,0.372456,0.391761,-0.419095,-0.813444,1.06314,-0.482519,0.721612,2.16503,-1.79999,-1.41649,0.710398,0.893889,-1.36162,-0.958445,0.312111,-1.68273,0.434646,-0.360763,1.38247,0.0419294,0.611601,-0.636189,-0.920271,-0.43289,1.38606,1.10004,-1.84695,0.474175,0.786088,0.0314916,-0.0627109,-0.0143109,-0.0207566,-0.0328636,0.000695997,-0.0522717,0.0689259,0.000502483,0.0239453,0.00595032,0.00716901,-0.00453413,0.0201453,-0.0346808,-0.000594443,-0.00575498,-0.021815,-0.0256285,1.66082,1.53034,0.167641,0.280653,1.37014,-0.182153,-0.22656,-0.334047,-0.132152,-0.109524,0.0212151,0.12171,-0.193375,-0.094892,0.0484501,0.0509614,-0.0545171,-0.105815,0.138296,-0.0627675,0.0938694,0.281633,-0.234148,-0.184262,0.0924107,0.11628,-0.177123,-0.124677,0.0406003,-0.218894,0.0565401,-0.0469291,0.179836,0.0054543,0.0795588,-0.0827573,-0.119712,-0.0982095,0.314454,0.249564,-0.419016,0.107576,0.178339,0.130083,0.226869
-351556,0.996867,0.0233882,7,127,0,351585,-3.353,-2.54917,-1.36405,-1.73271,-2.95937,-0.918017,-0.277867,0.874788,1.34666,-1.81055,-0.643279,0.469734,0.327567,-0.50157,-0.596913,1.12573,-0.614167,0.896915,2.11182,-1.90903,-1.76247,0.840263,1.30654,-1.84062,-0.630056,-0.153519,-1.38565,0.0908357,-0.354868,0.790011,-0.40193,0.922343,-0.288788,-0.435779,-0.937383,1.50235,1.21386,-1.54616,0.361265,0.929448,0.0311163,-0.0739337,-0.00883746,-0.0314481,-0.0310539,0.00745993,-0.0525608,0.0565505,-0.00653233,0.00980818,0.00284945,0.00996006,-0.00919582,0.0270311,-0.0363568,0.000307979,-0.00811655,-0.021196,-0.0282884,1.86655,2.365,0.168581,0.33821,1.36501,-0.168314,-0.213805,-0.365166,-0.113277,-0.0342868,0.107943,0.166169,-0.22341,-0.0793761,0.0579618,0.0404194,-0.0618902,-0.0736549,0.138907,-0.0757839,0.110673,0.260584,-0.235561,-0.217476,0.103683,0.161218,-0.22712,-0.0777445,-0.0189432,-0.170979,0.0112085,-0.0437883,0.0974818,-0.0495953,0.113811,-0.0356344,-0.053772,-0.206152,0.330402,0.266955,-0.340037,0.0794504,0.204407,0.123393,0.219923
-351546,0.875024,0.0233882,7,127,0,351580,-3.26404,-2.53127,-1.38334,-2.30957,-2.74496,-1.50434,-0.115374,0.601975,1.7854,-0.72474,0.361984,0.396928,0.692073,-0.202744,-0.438091,1.41093,-0.426764,0.934833,2.29396,-1.87087,-1.66998,0.526547,1.35405,-1.57375,-0.586347,0.275459,-1.85909,-0.0962139,0.239888,0.970096,0.0117856,0.675528,-0.924132,-1.01603,-1.02264,1.05879,0.745176,-1.89006,-0.00662572,0.509669,0.0306764,-0.0611707,-0.0169665,-0.0210823,-0.037051,0.00627567,-0.0502473,0.0763626,-0.000506317,0.0096948,0.00463565,0.00479074,-0.0101363,0.0296114,-0.038655,0.000483785,-0.00440177,-0.0221404,-0.0249087,0.888168,1.66088,0.114783,0.309879,1.35902,-0.168484,-0.281293,-0.334321,-0.18322,-0.0140519,0.0733173,0.217452,-0.0882696,0.0440878,0.0483438,0.0842908,-0.0246931,-0.0533571,0.171844,-0.0519776,0.113858,0.279392,-0.227862,-0.203395,0.0641307,0.164916,-0.191675,-0.071414,0.0335495,-0.226428,-0.0117183,0.0292171,0.118153,0.00143542,0.0822758,-0.112554,-0.123747,-0.245893,0.254584,0.179177,-0.454461,-0.00159315,0.122549,0.121795,0.240449
-351543,0.8293,0.0233882,7,127,0,351574,-3.13159,-2.53927,-1.40307,-1.24634,-3.25804,-0.099369,0.00107651,0.890102,1.4243,-0.650751,-0.599071,0.743608,0.362107,-0.595027,-0.644468,1.36627,-0.524942,0.725906,2.21064,-1.3138,-1.3692,0.826501,1.18181,-1.33837,-0.815276,0.317795,-0.906967,-0.0353052,-0.290761,1.64384,0.39808,0.83774,-0.675971,-0.627492,-0.843359,0.23913,0.0109169,-1.42864,-0.172551,-0.0616289,0.0309513,-0.0660875,-0.0115065,-0.025135,-0.0318522,0.0117511,-0.0498723,0.0633791,-0.00629921,0.0199795,-0.000560528,0.0138716,-0.00934522,0.0228734,-0.0334638,-0.000721529,-0.0121316,-0.0213351,-0.0267073,1.21823,0.679882,0.136961,0.386838,1.36276,-0.174104,-0.154656,-0.404285,-0.0123305,0.000133583,0.110451,0.17674,-0.0807507,-0.0743377,0.0922732,0.0449333,-0.073836,-0.079971,0.169539,-0.0651392,0.0900766,0.274315,-0.163028,-0.169901,0.102559,0.146649,-0.166076,-0.101166,0.0394347,-0.112544,-0.00438096,-0.0360801,0.203981,0.0493971,0.103954,-0.0838802,-0.0778645,-0.395662,0.112188,0.00512168,-0.670245,-0.0809526,-0.0289132,0.124088,0.46915
-351541,0.946667,0.0233882,7,127,0,351565,-3.23087,-2.53147,-1.32536,-1.55814,-2.02453,0.313616,-0.431512,0.872232,1.48502,-0.974551,-0.335859,0.674755,0.386829,-0.60805,-0.442692,1.16857,-0.293912,0.998631,2.22997,-1.20022,-1.22678,0.200385,1.49271,-1.72992,-0.771038,0.11234,-1.30045,0.0368277,-0.275922,1.38112,0.162252,0.781315,-0.734141,-0.511278,-0.823183,0.587408,0.328285,-1.67564,0.0077303,0.224914,0.0310089,-0.0581343,-0.0185271,-0.0254075,-0.0314588,0.00376119,-0.0590552,0.069952,-0.0097635,0.0107824,0.00282604,0.00226143,-0.00905975,0.0264562,-0.0382924,-0.0026466,-0.00631071,-0.0229347,-0.0266472,1.20772,0.881511,0.153712,0.296981,1.36355,-0.185377,-0.217937,-0.28317,0.0438655,-0.0603555,0.121999,0.207709,-0.13631,-0.0469765,0.0943778,0.0541057,-0.0850478,-0.0619193,0.163447,-0.0411095,0.139678,0.311905,-0.167875,-0.171589,0.0280278,0.208785,-0.241963,-0.107845,0.015713,-0.181894,0.00515109,-0.0385932,0.193178,0.0226942,0.109282,-0.102684,-0.0715124,-0.260382,0.185804,0.10384,-0.530026,0.00244519,0.0711431,0.13987,0.316312
-351545,0.896536,0.0233882,7,127,0,351580,-3.29482,-2.51931,-1.87756,-1.6561,-3.70607,-0.846553,0.198026,0.639872,1.7276,-0.886907,0.341256,0.456274,0.827076,-0.1247,-0.386372,1.27848,-0.465516,0.859934,1.95046,-1.30545,-1.34942,0.607627,1.07831,-0.791855,-0.602368,0.482191,-1.00104,0.0339519,0.171554,1.18507,-0.248514,0.890124,-0.530467,-0.841505,-0.542078,0.735178,0.493601,-1.25104,0.0758777,0.365486,0.0306237,-0.0688327,-0.012144,-0.0251518,-0.0411167,0.0138075,-0.0403891,0.0709989,-0.00957825,0.0232599,0.007253,0.0115554,-0.00961742,0.0236173,-0.0314447,-0.00163923,-0.00691321,-0.0221997,-0.0259982,1.19114,1.662,0.136015,0.484055,1.3583,-0.233992,-0.206392,-0.46187,-0.105502,0.0246791,0.0797443,0.215303,-0.110531,0.0425292,0.0568633,0.103075,-0.0155408,-0.0481518,0.159331,-0.0580151,0.10717,0.243077,-0.162692,-0.168172,0.0757258,0.134385,-0.0986852,-0.0750703,0.0600932,-0.124754,0.00423126,0.0213799,0.14769,-0.0309711,0.110932,-0.0661096,-0.104873,-0.203536,0.27604,0.185334,-0.469731,0.0284901,0.13723,0.124625,0.375473
-351544,0.835872,0.0233882,7,127,0,351576,-3.30075,-2.53569,-1.50604,-1.37667,-2.58792,-0.201185,0.93531,0.986393,1.18761,-0.336959,-0.256642,0.829293,0.886381,-0.166729,-0.521465,1.26892,-0.146883,0.733256,2.40313,-1.26589,-1.18614,0.774107,1.50278,-1.09829,-0.157596,0.234262,-1.38854,0.175504,-0.223076,0.968782,0.309925,0.975998,-1.03703,-0.628913,-0.673034,0.699469,0.407818,-1.27076,0.0185591,0.349694,0.0310292,-0.0492405,-0.0125148,-0.0235547,-0.0350477,0.0062171,-0.0472379,0.0640188,-0.003251,0.0204166,0.0036136,0.0121706,-0.00866012,0.0237517,-0.0329262,-0.00496195,-0.0100064,-0.0221519,-0.0235486,0.882468,2.13652,0.134581,0.517138,1.36382,-0.21576,-0.197226,-0.370753,-0.0288224,0.133996,0.141314,0.170141,-0.0482738,-0.0367674,0.118807,0.126986,-0.0238862,-0.0747067,0.181789,-0.021043,0.105049,0.344281,-0.181356,-0.16993,0.110901,0.215293,-0.157344,-0.0225777,0.0335611,-0.198927,0.0251433,-0.0319585,0.138791,0.0444009,0.139825,-0.148568,-0.0901001,-0.238117,0.247469,0.144284,-0.449591,0.00656615,0.12372,0.143263,0.353796
-351552,0.85024,0.0233882,7,127,0,351585,-3.29267,-2.53193,-1.42898,-1.45349,-3.18306,0.112576,-0.246959,0.617702,1.88695,-0.654855,0.451882,0.465131,0.483987,-0.187023,-0.34015,1.34044,-0.42613,0.941016,2.32019,-1.19478,-1.29885,0.83208,0.9707,-0.444792,-0.49404,0.54024,-1.09141,0.478878,-0.0679215,1.05169,0.46697,0.779569,-0.336927,-0.329231,-0.779564,0.729571,0.499871,-1.54964,0.0596937,0.395057,0.0309199,-0.0581594,-0.0237621,-0.0149796,-0.026557,-0.000345632,-0.0495035,0.067677,-0.00256116,0.0220375,0.0113202,-0.00547475,-0.00995645,0.0231284,-0.0389885,0.00209398,-0.00474149,-0.0278684,-0.0265423,0.591154,1.51517,0.0979336,0.405084,1.36233,-0.182015,-0.185137,-0.40544,0.0143393,-0.0314562,0.0786793,0.240349,-0.0834117,0.0575582,0.0592457,0.0616474,-0.0238219,-0.0433263,0.170737,-0.054278,0.119861,0.295533,-0.152185,-0.16544,0.105986,0.123642,-0.056655,-0.062928,0.0688127,-0.139017,0.0609967,-0.00865145,0.133958,0.05948,0.099297,-0.0429158,-0.0419356,-0.256547,0.240095,0.164502,-0.50997,0.0196446,0.130009,0.127374,0.32909
-351544,0.99678,0.0233882,7,127,0,351582,-3.31871,-2.53812,-0.802121,-1.75567,-2.21971,-0.323682,-0.471487,0.725842,1.74466,-0.88669,0.647157,0.697844,1.19979,-0.357897,-0.374212,1.26965,-0.234683,0.872076,2.53433,-1.39801,-1.5222,0.0318298,1.44035,-1.21752,-0.207586,0.423825,-1.00753,0.0455892,-0.145792,1.00539,0.583414,1.08374,-0.897319,-0.425076,-0.713648,0.880352,0.612479,-1.37153,0.132837,0.45715,0.0310207,-0.0639073,-0.0147066,-0.0213505,-0.0297733,0.00476647,-0.0484891,0.0639704,-0.011735,0.0203444,0.00121085,0.0199098,-0.00495295,0.0255839,-0.0325352,-0.000908521,-0.0092862,-0.0227115,-0.0309495,0.93642,0.20439,0.12221,0.138385,1.36371,-0.101301,-0.221725,-0.280329,-0.0408781,-0.0595446,0.0916673,0.220335,-0.111981,0.0817301,0.0881315,0.151523,-0.0451992,-0.0472596,0.160345,-0.0296384,0.110135,0.320064,-0.176556,-0.192241,0.00401981,0.181903,-0.153762,-0.0262162,0.0535253,-0.127241,0.0057575,-0.0184122,0.126971,0.0736799,0.136867,-0.113323,-0.0536833,-0.218445,0.269473,0.187478,-0.419822,0.040661,0.139932,0.126291,0.306097
-351556,0.839243,0.0233882,7,255,0,351583,-3.32591,-2.53999,-1.25915,-1.69728,-2.63364,0.322428,0.148056,0.745469,2.0984,-0.272415,0.0187108,0.600041,0.889859,-0.507544,-0.36145,1.54421,-0.430487,1.16567,2.20559,-1.72895,-2.02991,0.999857,1.07566,-1.41628,-0.506455,-0.0884702,-1.40261,-0.0939419,0.290507,0.82599,0.48005,1.34658,-0.809769,-0.672412,-0.529336,0.653055,0.493731,-1.04542,0.195748,0.406488,0.0310709,-0.0561839,-0.00665638,-0.0254503,-0.0367227,0.0144616,-0.0530585,0.0684285,-0.0117772,0.0220547,-0.000296829,0.0105573,-0.00823901,0.022793,-0.0354947,0.00479542,-0.0100227,-0.024172,-0.0228675,0.805373,0.0566638,0.101367,0.0989815,1.36439,-0.142225,-0.191713,-0.297478,0.0364193,0.0167234,0.0842031,0.237021,-0.0307701,0.00211345,0.0677765,0.100512,-0.0573287,-0.0408269,0.174423,-0.0486248,0.131666,0.249128,-0.19529,-0.229285,0.112937,0.121499,-0.159973,-0.0572057,-0.00999299,-0.158429,-0.010611,0.0328137,0.0932982,0.0542231,0.152101,-0.091466,-0.075951,-0.220106,0.271551,0.205301,-0.4347,0.0813952,0.169024,0.112953,0.415816
-351551,0.878781,0.0233882,7,127,0,351583,-3.30444,-2.53966,-1.364,-1.74134,-2.81739,0.46976,-0.216072,0.698982,1.94403,-0.541012,0.085713,0.711745,0.530219,-0.546413,-0.251973,1.41148,-0.317887,1.11487,2.25434,-1.77384,-1.88719,0.97776,1.29843,-1.4593,-0.383124,-0.136829,-1.33378,-0.191772,0.259518,0.987367,0.570778,1.18369,-0.904949,-0.741269,-0.453655,0.778583,0.448666,-1.25118,-0.0615578,0.357186,0.0311815,-0.0622042,-0.00703863,-0.0280416,-0.0370734,0.0124329,-0.050899,0.0673724,-0.011555,0.0198385,0.00154474,0.0122436,-0.00862068,0.0249885,-0.0369234,0.00458501,-0.0116959,-0.0231293,-0.022894,0.564155,0.0659179,0.0883293,0.0886308,1.3659,-0.160406,-0.20478,-0.331324,0.0552435,-0.02541,0.0821999,0.228618,-0.0636227,0.0100798,0.0837009,0.0623535,-0.064258,-0.0296319,0.165989,-0.0373834,0.131108,0.26511,-0.208602,-0.221933,0.114984,0.152695,-0.171613,-0.0450552,-0.016091,-0.156852,-0.0225523,0.0305192,0.116114,0.0671232,0.139202,-0.106422,-0.0871729,-0.156606,0.268775,0.154884,-0.43192,-0.0212504,0.123304,0.1176,0.34521
-351553,0.997566,0.0233882,8,255,0,351579,-3.24288,-2.53288,-1.0396,-1.91052,-3.03961,-1.11489,0.0699658,1.09384,1.63624,-0.757026,-0.814226,0.658909,0.690574,-0.423601,-0.563666,1.54109,-0.542326,0.934614,2.89804,-1.46743,-1.82064,0.335209,1.75289,-1.63138,-0.606397,0.456969,-1.52486,0.589054,0.115014,0.852071,0.612329,0.809469,-0.900756,-1.93853,-0.998292,0.900615,0.635926,-2.02738,-0.0668661,0.374194,0.0309966,-0.0692541,-0.0186693,-0.0241881,-0.0284444,0.0102001,-0.041289,0.0684029,-0.000388271,0.0148662,0.00423041,0.00913951,-0.00761845,0.0284807,-0.0382075,-0.00432357,-0.0030452,-0.0246307,-0.0280983,1.05996,0.181795,0.112162,0.0997378,1.36338,-0.113258,-0.208139,-0.331147,-0.12146,0.00762233,0.119167,0.178258,-0.0824732,-0.0887048,0.071784,0.0752337,-0.0461487,-0.0614078,0.167892,-0.059083,0.10182,0.315723,-0.159867,-0.198348,0.036519,0.190966,-0.177729,-0.0660632,0.0497839,-0.166124,0.0641738,0.01253,0.0928277,0.0667094,0.0881866,-0.0981316,-0.211191,-0.233521,0.210673,0.148756,-0.474247,-0.0156414,0.0875318,0.108944,0.233921
-351554,0.997219,0.0233882,7,255,0,351573,-3.22022,-2.53397,-0.97632,-2.1715,-2.80376,-1.08287,0.065964,0.862872,1.64747,-0.557588,-0.83649,0.715339,0.704341,-0.298893,-0.64938,1.52263,-0.61033,1.09644,2.72532,-1.50698,-1.73659,0.22089,1.73185,-1.48364,-0.654266,0.360581,-1.37517,0.55311,0.043762,0.899935,0.558914,0.713272,-0.952497,-1.88871,-1.02635,0.681715,0.333521,-1.73289,0.0533319,0.217494,0.030863,-0.0711049,-0.0159867,-0.0228384,-0.0278476,0.00882554,-0.047208,0.0705976,0.00236682,0.0165278,0.00087889,0.00814158,-0.00983068,0.0274727,-0.0364164,-0.00537446,-0.00275273,-0.0262324,-0.0291528,1.25249,0.182128,0.121552,0.125723,1.36156,-0.106039,-0.235849,-0.30452,-0.117611,0.00716442,0.0937174,0.178934,-0.0605602,-0.0908521,0.0776937,0.0764992,-0.0324631,-0.0705298,0.165375,-0.0662886,0.119086,0.296,-0.163675,-0.188613,0.0239911,0.188099,-0.16114,-0.0710605,0.0391631,-0.149358,0.0600738,0.00475303,0.0977428,0.0607042,0.0774692,-0.103452,-0.205135,-0.302357,0.20083,0.0982536,-0.510501,0.0157113,0.0640725,0.108611,0.294595
-351552,0.997466,0.0233882,8,255,0,351580,-3.28916,-2.52868,-2.25417,-1.52563,-3.02865,-0.642389,-0.521714,0.561512,1.75232,-1.65394,-0.0404151,0.434084,0.388127,-0.828122,-0.583103,1.32579,-0.498732,0.58208,1.91876,-1.71557,-1.49785,0.952743,0.989339,-1.36217,-0.923455,0.105152,-1.58731,-0.358612,-0.0627183,1.25005,-0.188146,0.970145,-0.745392,-0.340013,-1.36022,1.39816,1.15394,-1.96746,0.0991967,0.737783,0.0309054,-0.0548524,-0.0146746,-0.0215801,-0.0337991,0.00382117,-0.050516,0.0645017,-0.0139073,0.0150494,0.00605624,0.00907806,-0.00845433,0.0244979,-0.0381055,0.00631116,-0.0130708,-0.0193592,-0.0215351,2.26033,3.21798,0.188689,0.351546,1.36214,-0.282909,-0.191473,-0.38011,-0.0806228,-0.0654776,0.0704725,0.219925,-0.207577,-0.00507228,0.0544796,0.0487117,-0.103933,-0.0731822,0.166392,-0.0625933,0.0730538,0.240813,-0.215313,-0.187988,0.119574,0.124167,-0.170958,-0.115898,0.013197,-0.199215,-0.0450075,-0.00787145,0.156887,-0.0236132,0.121758,-0.0935502,-0.0426733,-0.266563,0.273998,0.226137,-0.385564,0.0194396,0.144583,0.125505,0.19597
-351560,0.850509,0.0233882,7,127,0,351588,-3.2466,-2.53125,-2.02656,-1.82136,-2.88162,-0.93786,-1.13691,0.747132,1.72446,-1.42815,-0.220667,0.604033,0.757425,-1.08692,-0.486822,1.21482,-0.649955,0.875791,1.37802,-1.84768,-1.53328,0.458854,1.5414,-1.23181,-0.575485,-0.0108759,-1.21808,-0.156279,-0.0444703,1.42296,0.132375,0.59587,-0.901842,-0.465417,-1.03825,1.17627,0.709565,-2.59468,0.278979,0.536171,0.0308104,-0.054778,-0.0137175,-0.0168424,-0.0328078,-0.00450075,-0.0553212,0.059331,-0.00482912,0.0224157,0.00344257,0.0115356,-0.00544732,0.0250959,-0.0381869,0.00543766,-0.0121542,-0.0177132,-0.0273757,3.28305,2.74959,0.216217,0.32894,1.36084,-0.24183,-0.217344,-0.343865,-0.111915,-0.135668,0.0891557,0.205781,-0.170422,-0.0263323,0.0720796,0.090384,-0.129703,-0.0580927,0.144965,-0.0775595,0.104509,0.164439,-0.220485,-0.182967,0.0547553,0.183936,-0.146993,-0.068673,-0.00129783,-0.145354,-0.0186489,-0.00530666,0.169803,0.0157964,0.0711055,-0.107617,-0.0555385,-0.205961,0.23334,0.140759,-0.514715,0.055342,0.106362,0.119331,0.198373
-351550,0.994233,0.0233882,7,127,0,351590,-3.2198,-2.52963,-1.15378,-1.68169,-2.93858,-1.20856,-0.76736,0.322637,1.60796,-0.807151,-0.29056,0.196948,0.576318,-0.924442,-0.179867,1.03133,-0.380122,0.835339,1.9465,-1.4686,-1.5301,0.930957,1.0429,-1.2362,-0.680841,0.396885,-1.3732,-0.0440709,0.262365,1.36094,0.122728,0.749503,-0.473589,-1.1214,-1.59356,1.00932,0.590705,-2.35935,-0.420395,0.39196,0.0307853,-0.0563715,-0.0137385,-0.0262383,-0.0343594,0.00148503,-0.0524459,0.0684306,-0.0117074,0.0163688,-0.00230617,0.00351108,-0.00212844,0.0234441,-0.0358989,0.00224647,-0.00979264,-0.0197294,-0.0266215,2.62944,2.376,0.225935,0.313567,1.3605,-0.160758,-0.234314,-0.40944,-0.168392,-0.106918,0.0449538,0.22404,-0.112462,-0.0404844,0.0274412,0.0802998,-0.128805,-0.0250613,0.143698,-0.0529633,0.11639,0.271211,-0.204624,-0.213192,0.129712,0.14531,-0.172243,-0.0948632,0.055299,-0.191331,-0.0061405,0.0365559,0.189623,0.0171,0.10443,-0.0659862,-0.156247,-0.324173,0.205323,0.120165,-0.479953,-0.0855195,0.0797349,0.139332,0.203426
