# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJerQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_1.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_2.json
# random
#   seed = 1973870797 (Default)
# output
#   file = /scratch/juandiaz/jer1/jer1_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
-210528,0.999909,0.0805087,6,63,0,210554,-3.14867,-2.56954,-1.37684,-1.59531,-1.85686,0.870363,-1.7066,0.437413,0.879037,-0.508219,0.0117757,-0.00265048,-0.404343,-1.4454,-0.476732,0.107794,-0.828385,0.134348,2.10447,-0.809273,-1.27929,-0.594371,-0.318566,-1.67569,-0.785811,0.509594,-1.54055,0.149988,0.49377,0.821657,0.571207,0.550695,-0.540784,0.282418,0.034702,-0.0743421,-0.0243656,-0.0204461,-0.0302564,-0.0120526,-0.0358128,0.0176525,0.0262186,0.00520659,0.0167439,-0.00973908,0.0309673,-0.0279461,0.000862385,-0.00123259,0.923389,0.16672,1.41485,-0.238879,-0.276783,-0.322161,0.151006,-0.296092,0.0758902,0.152511,-0.088175,0.00204307,-0.000459854,-0.0701528,-0.250775,-0.0827121,0.018702,-0.143723,0.0233091,0.365121,-0.140407,-0.221955,-0.103122,-0.0552705,-0.290729,-0.136337,0.0884135,-0.267283,0.0260226,0.0856681,0.142556,0.0991033,0.0955445,-0.093825,0.048999,0.173498
-210522,0.998108,0.0805087,6,63,0,210544,-3.15747,-2.53887,-1.06797,-1.03263,-1.28246,0.927484,-0.555851,0.556079,1.08984,-0.277975,-0.128509,0.355313,0.74325,-0.595665,-0.192101,0.556555,-0.672507,0.683181,2.07771,-1.82096,-0.764578,-0.289029,0.244377,-1.17587,-0.434384,1.07552,-1.0203,0.351867,0.433956,1.18179,0.740058,0.880299,-0.0839422,0.405399,0.0336507,-0.0609789,-0.030555,-0.0243763,-0.0404815,-0.00345896,-0.0326761,0.0109707,0.0322076,0.0094599,0.0109869,-0.00909786,0.0362254,-0.0262721,-0.00663369,-0.00903105,1.33905,0.207609,1.40005,-0.191605,-0.185265,-0.230087,0.1664,-0.0997254,0.0997663,0.195529,-0.0498715,-0.0230559,0.0637468,0.133347,-0.106868,-0.0344648,0.0998518,-0.120655,0.12257,0.372763,-0.3267,-0.137173,-0.0518548,0.0438438,-0.210963,-0.0779329,0.19296,-0.183051,0.0631286,0.0778561,0.212026,0.132774,0.157935,-0.0150601,0.0727327,0.17941
-210527,0.992385,0.0805087,6,63,0,210543,-3.19921,-2.55221,-0.175544,-1.10209,-1.51895,0.960775,-1.17205,0.404698,0.840436,-0.0822632,0.665876,0.309856,-0.205474,-0.225586,0.381919,0.532905,-0.462213,0.0906052,1.70015,-0.491939,-1.32116,-0.486897,0.157547,-1.45091,-0.231631,0.970076,-1.43516,0.403796,0.791235,0.257587,1.01455,0.896593,-0.202861,0.39173,0.0341652,-0.0839497,-0.0180964,-0.0109964,-0.0285698,0.000748992,-0.0342333,0.0121543,0.0302268,0.0138725,0.0136483,-0.00577085,0.0328568,-0.0359024,-0.00124528,-0.00693482,0.507951,0.127575,1.40727,-0.0314225,-0.197274,-0.271894,0.17198,-0.209798,0.0724414,0.150439,-0.0147252,0.119193,0.0554646,-0.0367801,-0.0403802,0.0683639,0.0953905,-0.0827366,0.0162184,0.304328,-0.0880577,-0.236489,-0.0871552,0.0282011,-0.259714,-0.0414621,0.173645,-0.256896,0.0722799,0.141632,0.0461084,0.181606,0.160491,-0.0363123,0.0701201,0.179001
-210519,0.990716,0.0805087,5,31,0,210540,-3.17172,-2.55942,-0.667234,-1.01817,-0.946757,1.16351,-1.00491,0.514129,0.792,-0.303082,0.550166,0.210369,0.141549,-0.0702038,0.188935,0.571292,-0.679678,0.279162,1.83477,-0.771507,-1.2673,-0.324672,0.128042,-1.51666,-0.0873191,1.26277,-1.48487,0.520605,0.734171,0.690523,0.961165,1.03538,-0.0660502,0.606286,0.0341119,-0.0740018,-0.0193166,-0.0173694,-0.0321584,-0.00384319,-0.0351843,0.0133792,0.0276068,0.0119329,0.0145061,-0.00787723,0.0310302,-0.0327576,0.000539937,-0.00657897,0.669298,0.141316,1.40652,-0.115255,-0.175874,-0.163539,0.20098,-0.173584,0.0888086,0.136807,-0.0523532,0.0950335,0.0363383,0.0244507,-0.0121267,0.0326358,0.0986826,-0.117405,0.0482212,0.31693,-0.133267,-0.218909,-0.0560824,0.0221175,-0.261981,-0.0150831,0.218125,-0.25649,0.0899272,0.126818,0.119278,0.166028,0.178847,-0.0114092,0.104727,0.172736
-210526,0.837597,0.0805087,6,95,0,210550,-3.26526,-2.5567,-0.165199,-0.571805,-1.28588,1.66151,-0.700789,0.643908,1.24656,0.725267,0.679233,0.773682,0.586689,0.0663089,0.542468,0.937675,-0.296857,0.71227,1.85126,-0.498752,-0.762911,0.502512,0.785858,-1.02342,-0.0960767,1.26097,-1.01691,0.668091,0.929207,0.871929,1.30752,1.4844,-0.375202,0.370584,0.0343173,-0.0699181,-0.0256148,-0.0247153,-0.0359169,-0.00504144,-0.0392531,0.0153835,0.0283717,-0.00293797,0.0105829,-0.000282646,0.0454191,-0.0179694,-0.00409833,-0.0095617,0.679377,0.15216,1.40941,-0.0304968,-0.105559,-0.237382,0.306726,-0.12937,0.11887,0.230123,0.133889,0.125391,0.142827,0.108307,0.012241,0.100143,0.173101,-0.0548016,0.131489,0.341753,-0.0920727,-0.140838,0.0927668,0.145074,-0.18893,-0.0177364,0.232782,-0.187728,0.123334,0.171537,0.160964,0.241376,0.274029,-0.0692647,0.0684121,0.184606
-210527,0.970771,0.0805087,5,31,0,210552,-3.24379,-2.55324,-0.308611,-0.41681,-0.379639,1.69815,-0.715583,0.651632,0.974592,0.292666,0.494485,0.524002,0.407591,-0.265604,0.46754,1.10396,-0.0745911,0.897788,2.06645,-0.262152,-0.683484,-0.0199766,0.525363,-0.986799,0.0141708,1.0076,-0.997562,0.550041,1.02494,1.28952,1.41199,1.35013,-0.116,1.01006,0.0339633,-0.0737243,-0.0272997,-0.0247316,-0.0329106,-0.00593509,-0.0422384,0.0164243,0.038154,-0.00587608,0.00449851,-0.0032745,0.0323202,-0.0251036,-0.00361115,-0.00933752,1.44783,0.216137,1.40443,-0.0554348,-0.0748702,-0.0681933,0.305034,-0.128538,0.11705,0.175063,0.0525706,0.0888227,0.0941247,0.0732142,-0.0477096,0.0839826,0.198301,-0.0133985,0.161267,0.371189,-0.0470895,-0.122772,-0.00358832,0.0943691,-0.177255,0.00254544,0.180992,-0.179189,0.098802,0.184106,0.231631,0.25363,0.242519,-0.0208367,0.181434,0.179627
-210537,0.91359,0.0805087,5,31,0,210560,-3.26075,-2.54187,-0.645676,-0.599208,-1.15402,1.32201,-0.215619,0.941348,1.25526,-0.457599,0.571325,1.01724,0.71056,0.165455,0.788613,0.782214,-0.118838,0.454733,2.05261,-0.436398,-0.374766,0.624814,0.630369,-0.796289,0.416723,1.82341,-0.753057,1.17782,0.99325,1.59776,1.06828,1.10027,-0.0453954,1.19302,0.0339041,-0.063331,-0.0291354,-0.0210304,-0.0256719,0.00266539,-0.0326884,0.0240701,0.0468005,0.00488234,0.0096621,-0.0115262,0.0363227,-0.0255401,-0.00851471,-0.00683515,1.79845,0.247735,1.4036,-0.119276,-0.110692,-0.213182,0.244216,-0.0398315,0.173896,0.231885,-0.0845325,0.105541,0.187915,0.131262,0.0305647,0.145681,0.144499,-0.021953,0.0840031,0.37918,-0.080616,-0.0692307,0.115422,0.116448,-0.147099,0.0769814,0.33684,-0.139113,0.217579,0.183484,0.295156,0.197344,0.203254,-0.00838591,0.220388,0.184731
-210534,0.753967,0.0805087,5,31,0,210564,-3.28729,-2.53498,-0.0730585,-0.403641,-1.22018,1.7166,-0.458534,0.871207,1.46642,0.422903,1.31572,0.74626,0.871294,0.248755,0.46207,1.19533,0.317658,1.17408,2.4463,-0.752439,-0.453334,0.23368,0.82503,-0.51658,0.128465,1.0603,-0.403883,0.547623,0.898556,0.633107,1.56161,1.5521,0.681226,0.425027,0.0335996,-0.0720356,-0.0158038,-0.019765,-0.0369965,-0.00285327,-0.0462133,0.0176,0.0242304,0.00219987,0.0106633,-0.000211028,0.0379718,-0.024768,-0.00282903,-0.013327,1.24077,0.225679,1.39933,-0.0148019,-0.0817788,-0.247212,0.347788,-0.0929003,0.176509,0.297102,0.0856813,0.266568,0.151194,0.176527,0.0503985,0.0936167,0.242177,0.0643584,0.237872,0.495628,-0.152446,-0.0918468,0.0473443,0.167153,-0.104661,0.0260275,0.214821,-0.0818277,0.11095,0.18205,0.128269,0.316386,0.31446,0.138018,0.0861116,0.202603
-210523,0.581245,0.0805087,6,127,0,210561,-3.22607,-2.54455,-0.578333,-0.971538,-0.94644,1.17413,-0.262806,0.768254,1.11728,-0.16195,0.485889,0.78384,0.497177,-0.154652,0.416838,0.693692,-0.398507,0.474563,1.98387,-0.446811,-0.834617,0.244563,0.396765,-1.25797,0.0269365,1.46028,-1.23149,0.946813,1.16442,1.0695,1.01014,0.91951,-0.0913326,0.626904,0.03384,-0.0731043,-0.0292937,-0.0233748,-0.0283071,-0.0119093,-0.0257692,0.0125216,0.0304776,0.0144106,0.0103767,-0.0106852,0.0350994,-0.0252729,-0.00198712,0.000594033,2.08762,0.250012,1.4027,-0.100072,-0.16811,-0.163768,0.203167,-0.0454748,0.132935,0.193328,-0.028023,0.0840761,0.135632,0.0860292,-0.0267603,0.0721277,0.120033,-0.0689559,0.0821162,0.34328,-0.0773141,-0.144418,0.0423181,0.0686545,-0.217673,0.00466097,0.25268,-0.213091,0.163832,0.201486,0.185061,0.17479,0.159108,-0.0158038,0.108477,0.173035
-210529,0.981781,0.0805087,5,31,0,210550,-3.23745,-2.55948,-0.342975,-0.587356,-0.965463,1.25456,-0.275961,0.571189,1.54872,0.497745,0.236519,0.705924,0.642229,-0.280823,0.42651,0.82322,-0.276651,0.858815,1.49046,-0.5618,-0.928606,-0.0917082,0.373692,-0.942063,-0.774277,1.78118,-1.21389,0.59124,1.00656,0.826151,1.51423,1.13001,0.115175,0.288995,0.0341248,-0.080732,-0.0214549,-0.0142589,-0.0328195,-0.00929621,-0.0337764,0.0179306,0.0274598,-0.00351651,0.0239607,-0.00501775,0.0300998,-0.0283728,-0.00928241,-0.00426071,4.69771,0.392863,1.4067,-0.0621671,-0.106463,-0.174998,0.2274,-0.0500203,0.103533,0.280719,0.0902205,0.042871,0.127955,0.116409,-0.0509015,0.0773086,0.149216,-0.0501454,0.155667,0.270159,-0.101831,-0.168318,-0.0166229,0.0677347,-0.170757,-0.140344,0.322853,-0.220028,0.107167,0.182448,0.149747,0.274466,0.204824,0.0208763,0.0523828,0.181258
-210525,0.993985,0.0805087,5,31,0,210555,-3.2555,-2.5483,-0.116669,-0.634853,-1.3577,1.30868,-0.888916,0.855045,0.910284,0.398638,0.680957,0.761338,0.399492,-0.176701,0.233815,0.927913,-0.0938402,0.598235,2.65409,-0.91205,-0.452069,0.30044,0.553114,-0.736822,0.0963677,1.41314,-0.733794,0.717601,1.08667,0.807148,1.38455,1.09828,0.31607,0.630082,0.034139,-0.0637389,-0.0212699,-0.00685379,-0.0335752,0.00507161,-0.0321045,0.017294,0.0341807,0.00439645,0.00976225,-0.0133607,0.0327795,-0.0278741,0.000931198,-0.0140384,1.16835,0.200997,1.4069,-0.0216949,-0.118053,-0.252468,0.243354,-0.165297,0.158998,0.16927,0.0741279,0.126626,0.141573,0.0742867,-0.032858,0.0434785,0.172548,-0.0174499,0.111244,0.493536,-0.169598,-0.0840635,0.0558676,0.102853,-0.137014,0.0179199,0.262777,-0.136451,0.13344,0.202069,0.150092,0.25746,0.204229,0.0587741,0.117166,0.185953
-210521,0.999297,0.0805087,5,31,0,210543,-3.22089,-2.56129,-0.935463,-0.791187,-0.498681,1.20262,-0.792642,0.743051,1.45594,0.046156,0.83334,0.490648,0.886972,-0.0967901,0.537702,0.721557,-0.392113,0.702658,1.40497,-1.00775,-0.929994,-0.0274618,0.570948,-1.24795,-0.131061,1.00163,-1.02075,0.685462,0.726669,0.80549,1.02413,1.24803,-0.247144,0.336809,0.0341947,-0.0856131,-0.0292134,-0.0194942,-0.0350169,-0.0114211,-0.0278436,0.00490127,0.0256589,0.00795341,0.0166786,-0.00640609,0.0336891,-0.0304346,-0.00562252,-0.00193434,0.632253,0.143397,1.40769,-0.168702,-0.142683,-0.0899324,0.216882,-0.142945,0.134002,0.262564,0.00832379,0.150285,0.0884836,0.159957,-0.0174552,0.0969694,0.130126,-0.0707138,0.126718,0.253373,-0.181739,-0.167715,-0.00495247,0.102965,-0.225057,-0.0236356,0.180634,-0.184082,0.123616,0.131048,0.145262,0.184693,0.22507,-0.0445701,0.0607403,0.18034
-210529,0.994366,0.0805087,5,31,0,210545,-3.23334,-2.55845,-0.300605,-0.935346,-1.04093,1.41956,-0.306276,0.163903,1.22288,-0.598941,0.60426,0.475631,0.277216,-0.139074,0.31795,0.88421,-0.270245,0.453958,1.78129,-1.1143,-0.346321,-0.384479,0.370628,-1.25639,-0.165296,1.58269,-1.19451,0.476389,0.732799,1.38718,1.23475,1.21938,-0.22514,0.3173,0.0344451,-0.0797067,-0.0187216,-0.0213292,-0.038943,-0.0198786,-0.0395257,0.00731381,0.025165,0.0115349,0.00598245,-0.00697861,0.0312774,-0.0290805,-0.00699447,-0.000289748,0.444185,0.113271,1.41121,-0.0510899,-0.158968,-0.176914,0.241264,-0.0520536,0.0278565,0.207838,-0.101794,0.102698,0.0808367,0.0471147,-0.0236365,0.0540377,0.150277,-0.04593,0.0771533,0.302743,-0.189383,-0.0588596,-0.0653448,0.0629907,-0.213531,-0.0280931,0.268989,-0.203015,0.0809656,0.124544,0.235761,0.209853,0.207242,-0.0382641,0.0539273,0.169957
-210530,0.989788,0.0805087,5,63,0,210556,-3.19312,-2.55046,-0.912933,-0.720313,-2.13829,1.58777,-0.401284,0.795131,0.938949,-0.116406,0.249601,0.424122,0.340238,-0.187368,0.12954,0.675541,-0.395728,0.750126,2.24941,-1.1738,-1.33081,0.167747,0.529917,-1.24594,-0.604075,1.23514,-0.839723,0.583856,1.1633,1.3295,0.718694,1.10071,0.310442,0.297619,0.0338516,-0.0750384,-0.0341601,-0.021886,-0.0298981,-0.0151362,-0.0422613,0.0143009,0.0272787,0.00130894,-0.00318562,-0.0132073,0.0318302,-0.0304248,-0.00795247,-0.0110834,2.28037,0.246239,1.40286,-0.148865,-0.117456,-0.348675,0.258907,-0.0654344,0.129656,0.153108,-0.0189815,0.0407006,0.0691584,0.0554801,-0.0305527,0.0211231,0.110155,-0.0645285,0.122318,0.366795,-0.191403,-0.217006,0.0273532,0.0864096,-0.203167,-0.098502,0.201405,-0.136927,0.095205,0.18969,0.216792,0.117192,0.179485,0.0506215,0.0485306,0.163063
-210534,0.850419,0.0805087,6,63,0,210566,-3.19148,-2.55641,-1.12319,-1.38226,-0.883801,1.00606,-1.3707,0.362834,1.40575,-0.335452,0.727837,0.72091,0.575392,-0.473186,0.189158,0.924199,-0.739309,0.132251,1.9963,-1.16944,-1.39173,-0.686336,-0.199859,-1.80086,-0.213259,1.10262,-1.78992,0.522503,0.120215,0.75464,1.49409,1.0674,-0.749849,0.440697,0.0343123,-0.0700902,-0.015099,-0.0173049,-0.0377987,0.00449942,-0.0265705,0.0168629,0.0250823,0.00874981,0.0304642,-0.0031331,0.0404158,-0.0311638,-7.99831e-05,-0.00510538,0.595976,0.0957499,1.40934,-0.139309,-0.17144,-0.109617,0.124781,-0.170006,0.045002,0.174355,-0.0416058,0.0902731,0.0894139,0.0713654,-0.058689,0.0234612,0.114628,-0.0916959,0.016403,0.2476,-0.145045,-0.172615,-0.0851257,-0.0247884,-0.223359,-0.0264503,0.136757,-0.222003,0.0648057,0.0149102,0.0935975,0.18531,0.132389,-0.0930033,0.0546594,0.124029
-210535,0.986523,0.0805087,6,63,0,210559,-3.16142,-2.55252,-1.45086,-1.21107,-1.38527,0.82191,-0.408005,0.291422,1.15682,-0.916941,0.97357,0.503215,0.449845,-0.328983,-0.015533,0.704069,-0.823984,0.406377,1.64739,-1.8814,-1.17766,0.214088,-0.243175,-1.53157,-0.181276,0.963886,-1.40271,0.110572,0.198458,0.211712,0.803404,0.7989,-0.415096,-0.0797169,0.0339766,-0.0704864,-0.0138644,-0.0170734,-0.0437036,-0.0138077,-0.0308155,0.0173935,0.027616,0.0106593,0.0323336,-0.00204391,0.0402503,-0.0303773,2.41693e-05,-0.00503598,0.343617,0.0867705,1.40462,-0.214763,-0.179268,-0.205055,0.121663,-0.0603949,0.0431377,0.171238,-0.13573,0.144113,0.0744884,0.0665883,-0.0486977,-0.00229927,0.10422,-0.12197,0.060154,0.243855,-0.278494,-0.174323,0.0316904,-0.035996,-0.226711,-0.0268334,0.142679,-0.207637,0.0163674,0.0293767,0.0313386,0.118924,0.118257,-0.0614446,-0.0118001,0.148025
-210528,0.999297,0.0805087,6,63,0,210556,-3.14577,-2.54487,-1.19827,-1.46194,-1.70498,1.42811,-1.13949,0.331332,0.725499,-0.0969489,0.141736,-0.0694042,0.0638309,-0.759018,-0.0142421,0.171395,-0.696832,0.14422,2.11643,-1.5132,-1.56486,-0.457488,0.286407,-1.58797,-0.184506,0.936779,-1.56006,0.0711137,0.338572,0.0713291,0.960336,0.800085,0.0377506,0.509704,0.0338743,-0.0699645,-0.0207019,-0.017998,-0.040619,-0.000175485,-0.0381071,0.0185036,0.0296779,0.0121759,0.000849238,-0.010982,0.0308683,-0.0184682,-0.0100212,-0.0140414,0.915992,0.156361,1.40318,-0.195766,-0.238843,-0.278549,0.233316,-0.186163,0.054131,0.118528,-0.0158389,0.0231559,-0.0113388,0.0104283,-0.124004,-0.00232679,0.0280015,-0.113844,0.0235617,0.345769,-0.247217,-0.255658,-0.0747415,0.0467914,-0.259432,-0.0301434,0.153045,-0.254874,0.0116181,0.0553138,0.0116533,0.156894,0.130713,0.00616746,0.0832723,0.163374
-210527,0.911682,0.0805087,5,63,0,210554,-3.1527,-2.55054,-1.10864,-1.52218,-2.00211,1.30433,-1.29781,0.552455,0.817865,-0.0099252,0.222978,0.105732,-0.0192773,-0.693017,-0.142971,0.501034,-0.946363,0.464889,1.57015,-1.17253,-1.56666,-0.558033,0.143873,-1.11986,-0.276279,0.886449,-2.1186,0.312452,0.536206,0.259881,0.771234,0.902227,0.0295909,0.827539,0.0340447,-0.0765643,-0.0207893,-0.0224052,-0.0373328,-0.00617434,-0.0333,0.0181259,0.0206659,0.0215855,0.00923463,-0.00486916,0.0316835,-0.0265958,-0.00873676,-0.00647575,0.618952,0.111514,1.40558,-0.157141,-0.215759,-0.283784,0.184879,-0.183955,0.0783066,0.115926,-0.00140683,0.0316056,0.0149867,-0.00273242,-0.0982302,-0.0202651,0.071018,-0.13414,0.0658947,0.222558,-0.166198,-0.222063,-0.0790972,0.020393,-0.158732,-0.0391606,0.125648,-0.300296,0.0442879,0.0760034,0.0368362,0.109317,0.127884,0.0041943,0.117298,0.141743
-210535,0.948755,0.0805087,5,31,0,210551,-3.16437,-2.55331,-1.28856,-1.18753,-1.93887,1.60545,-1.0723,0.43087,0.871225,-0.300573,0.446841,0.136714,0.114593,-0.89518,-0.0344669,0.61391,-0.74167,0.467678,1.61084,-1.52513,-1.47574,-0.73081,0.139248,-1.44764,-0.203607,1.32729,-1.64418,0.121179,0.811396,0.298153,0.611414,0.837421,0.282892,0.565181,0.0340849,-0.0670329,-0.0210481,-0.0182186,-0.0301145,-0.00654639,-0.0424469,0.00341041,0.0185272,0.0229896,-0.000717705,-0.00382227,0.0225483,-0.0222415,-0.00586051,-0.00686519,0.945067,0.142859,1.40614,-0.189358,-0.174511,-0.284922,0.235925,-0.157578,0.0633175,0.128029,-0.04417,0.0656644,0.0200904,0.0168397,-0.131549,-0.00506501,0.0902157,-0.10899,0.0687266,0.236717,-0.224122,-0.216863,-0.107394,0.0204629,-0.212734,-0.0299206,0.195049,-0.241617,0.0178075,0.119237,0.0438143,0.089849,0.123061,0.0415718,0.0830549,0.146953
-210544,0.994451,0.0805087,6,63,0,210570,-3.15649,-2.56041,-1.23077,-1.70358,-1.84846,-0.0491352,-1.19283,-0.206996,1.30886,-0.848086,0.0945824,0.613161,0.196382,-0.236335,-0.299957,0.570198,-1.03524,0.126391,2.2561,-1.40155,-1.58812,-0.291178,0.0111252,-2.54067,-1.55255,0.663731,-2.25744,0.267056,-0.0950282,1.45194,1.36633,1.18496,-1.412,-0.625074,0.0342207,-0.0743009,-0.0366231,-0.0226532,-0.0347758,-0.0178052,-0.0365706,0.0121352,0.0327523,-0.00801467,0.0183051,-0.0027329,0.0327047,-0.0281866,-0.00409462,-0.00409535,0.601835,0.100988,1.40805,-0.160215,-0.221764,-0.240624,-0.00639619,-0.155277,-0.0269457,0.170382,-0.1104,0.0123123,0.0798185,0.025564,-0.030765,-0.0390471,0.0742258,-0.134763,0.016453,0.293689,-0.182447,-0.206734,-0.0379042,0.00144823,-0.330733,-0.202104,0.0864015,-0.293863,0.0347642,-0.0123703,0.189007,0.177863,0.154252,-0.183807,-0.0813692,0.130175
-210536,0.859994,0.0805087,6,63,0,210568,-3.14342,-2.56535,-1.33953,-2.2902,-1.94171,2.03364,-1.39233,0.504221,0.783969,-1.01328,0.518612,0.0588129,0.081414,-0.960044,-0.31202,0.599539,-1.23975,0.231274,2.27029,-1.77019,-2.10133,-0.350513,0.213792,-2.03468,-0.477726,0.847416,-1.96595,0.426138,0.3576,0.515678,0.715419,0.447601,-0.127779,-0.107291,0.0343663,-0.0711422,-0.0141562,-0.0158683,-0.0428775,0.00530014,-0.037399,0.019869,0.0201411,0.00416401,0.00867168,-0.0117087,0.0389957,-0.0262923,0.00162986,-0.00649644,1.2609,0.151277,1.4101,-0.180462,-0.308536,-0.261587,0.273972,-0.187575,0.0679286,0.105616,-0.136509,0.0698673,0.00792327,0.0109681,-0.129337,-0.0420353,0.0807698,-0.167019,0.0311572,0.305853,-0.23848,-0.28309,-0.0472211,0.028802,-0.274112,-0.0643591,0.114164,-0.264852,0.0574092,0.0481758,0.0694721,0.0963811,0.0603007,-0.0172144,-0.0144542,0.13472
-210536,0.997954,0.0805087,6,63,0,210569,-3.1533,-2.54259,-0.973374,-0.844496,-1.01801,0.78588,-1.02884,0.0524785,1.14478,0.456369,-0.231607,0.228125,-0.0872311,-0.610621,0.0156734,0.296509,-0.549552,0.574271,1.77416,-1.62781,-1.10197,-0.0769182,0.0285873,-1.52404,-0.5971,0.995941,-1.29572,-0.231397,0.374215,0.96742,0.158314,1.20308,-0.715338,0.329904,0.0339277,-0.0680594,-0.024681,-0.00738989,-0.0317843,-0.0210057,-0.0358963,0.0108834,0.017181,0.00569693,0.0128145,-0.00139649,0.0325683,-0.0302956,-0.00197226,-0.00644161,1.73511,0.238698,1.40393,-0.176387,-0.153032,-0.184475,0.142411,-0.186438,0.00950972,0.207448,0.0826994,-0.0419698,0.0413389,-0.0158073,-0.110652,0.0028402,0.053731,-0.0995851,0.104065,0.321499,-0.294979,-0.199689,-0.0139385,0.00518036,-0.276173,-0.108201,0.180476,-0.234799,-0.0419317,0.067812,0.175308,0.0286883,0.218012,-0.129627,0.0597823,0.181212
-210528,0.799822,0.0805087,5,31,0,210564,-3.13798,-2.53772,-0.887821,-1.15677,-1.20117,1.03096,-0.461578,-0.00703652,0.573701,-0.128549,0.21764,0.419195,0.191079,-0.415931,-0.0155626,0.478894,-0.587687,-0.0629648,1.55595,-0.864891,-1.00372,-0.427524,0.265254,-1.02719,0.202913,0.8337,-1.04541,0.220697,0.437965,0.311723,0.825257,0.395686,-0.0014535,0.542585,0.0335349,-0.0619711,-0.0298197,-0.00918352,-0.0328691,-0.00686218,-0.0305156,0.0199575,0.030051,-0.000937167,0.0254402,-0.00607336,0.034763,-0.0311925,-0.00105211,-0.0152215,1.97364,0.269126,1.39843,-0.170078,-0.2216,-0.230105,0.197498,-0.0884232,-0.00134797,0.109902,-0.0246258,0.0416927,0.0803042,0.0366045,-0.0796789,-0.0029813,0.0917405,-0.112582,-0.012062,0.29807,-0.165685,-0.19228,-0.0818997,0.050814,-0.196776,0.0388714,0.15971,-0.200266,0.0422784,0.0838999,0.0597161,0.158092,0.0758005,-0.000278443,0.103942,0.191567
-210528,0.940389,0.0805087,5,31,0,210557,-3.14878,-2.5465,-0.722895,-1.02023,-2.09921,1.12751,-1.10025,0.542302,0.636255,-0.419576,0.514757,-0.0752637,-0.186039,-0.487061,0.0624804,0.246409,-0.754762,0.400186,1.88846,-1.6521,-1.17724,-0.222078,-0.0527968,-1.67081,-1.0293,0.743661,-1.50687,0.0257964,0.322951,0.80371,0.640186,1.02609,-0.669078,-0.179783,0.0341726,-0.0739718,-0.0170188,-0.0109625,-0.0314246,-0.00583926,-0.0282061,0.01859,0.0261692,-0.000120558,-0.000608042,-0.00376632,0.0322994,-0.0235716,-0.00605915,0.00336803,1.69844,0.239836,1.40737,-0.133034,-0.187754,-0.386317,0.207496,-0.202478,0.0997998,0.11709,-0.0772146,0.0947306,-0.0138508,-0.0342368,-0.0896338,0.0114983,0.0453466,-0.138899,0.0736462,0.347532,-0.304036,-0.216648,-0.040869,-0.00971619,-0.307479,-0.189421,0.136856,-0.277309,0.00474731,0.0594327,0.147907,0.117813,0.188832,-0.12313,-0.0330854,0.18403
