# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloJerQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/jer_1.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_3.json
# random
#   seed = 1973870976 (Default)
# output
#   file = /scratch/juandiaz/jer1/jer1_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
-210520,0.980336,0.08623,5,31,0,210541,-3.19447,-2.5412,-0.836848,-0.642455,-1.26648,2.0788,-0.423011,0.371955,1.02869,-0.358759,0.152235,0.369264,0.141497,-0.271847,0.0582935,0.672557,-0.404325,0.311989,1.73006,-0.744522,-0.816348,-0.279846,0.457368,-1.19635,-0.31522,1.06938,-1.08253,0.233164,0.827888,1.15295,1.25096,1.09805,-0.102039,0.237913,0.0336804,-0.073655,-0.0190754,-0.0136369,-0.041412,0.00139121,-0.0283358,0.0226961,0.0238432,0.00211276,0.0129549,-0.0109346,0.0360476,-0.0329223,-0.0038962,-0.00314636,1.81419,0.244814,1.40046,-0.152104,-0.116772,-0.230193,0.37784,-0.0768859,0.0676059,0.186972,-0.0652074,0.0276701,0.0671169,0.0257183,-0.0494105,0.0105953,0.122243,-0.0734896,0.0567066,0.314452,-0.135323,-0.148378,-0.0508644,0.0831305,-0.217446,-0.057294,0.19437,-0.196758,0.0423796,0.150476,0.209558,0.227373,0.199581,-0.0185465,0.0432427,0.181759
-210524,0.978593,0.08623,5,31,0,210549,-3.19709,-2.54959,-0.0627997,-1.0541,-1.25459,0.963044,-0.338455,0.559671,0.798073,-0.172338,0.595139,0.599398,0.741777,-0.00840119,0.249303,0.655229,-0.339775,0.54051,1.70043,-0.482983,-0.993297,0.172799,0.376459,-1.2328,-0.324703,0.982941,-1.04015,0.555405,0.419986,1.16725,0.866145,0.887941,0.240862,0.64877,0.0338746,-0.0608511,-0.0260397,-0.0203871,-0.0413047,-0.00192226,-0.0439997,0.0277223,0.0412149,0.00612551,0.0141925,-0.000494047,0.03836,-0.0256468,-0.00228999,-0.0112655,1.46404,0.231509,1.40319,-0.0120157,-0.201685,-0.240045,0.184263,-0.0647578,0.107084,0.152698,-0.0329741,0.11387,0.114685,0.141927,-0.00160743,0.0477,0.125367,-0.0650103,0.103418,0.32535,-0.0924108,-0.190051,0.0330622,0.0720292,-0.235876,-0.0621265,0.18807,-0.199016,0.106268,0.0803575,0.223334,0.165723,0.169893,0.046085,0.124132,0.191334
-210523,0.961176,0.08623,5,31,0,210548,-3.22305,-2.55645,-1.07126,-0.792741,-1.35297,1.24852,-0.73261,0.53255,1.30672,-0.126115,0.253079,0.369941,0.168389,-0.500699,0.0841899,0.640234,-0.413508,0.599951,2.52741,-1.44797,-0.901765,-0.251109,0.338755,-1.13552,-0.177822,0.987,-1.21092,0.438581,0.68059,0.552058,1.10452,1.09373,-0.571619,0.230925,0.0343569,-0.07941,-0.0308778,-0.0144346,-0.0475762,-0.0165347,-0.0337274,0.0195906,0.0163061,0.00589685,0.021268,-0.0106193,0.0363957,-0.0345713,-0.00730312,-0.00414769,2.67458,0.308886,1.40997,-0.202332,-0.149727,-0.25554,0.235811,-0.13837,0.100584,0.246804,-0.0238196,0.0477998,0.0698719,0.0318041,-0.0945684,0.0159012,0.120923,-0.0781005,0.113315,0.47736,-0.273482,-0.170319,-0.0474276,0.0639816,-0.21447,-0.0335857,0.186418,-0.228711,0.0828361,0.128545,0.104269,0.208615,0.206576,-0.107963,0.0436156,0.188873
-210526,0.908834,0.08623,5,31,0,210554,-3.21259,-2.54461,-0.492451,-1.16361,-1.49296,1.7125,-0.487095,0.760855,1.28207,0.0193255,0.818441,0.76738,0.991117,-0.00645994,0.682799,0.789272,-0.498991,0.607487,1.90747,-0.548548,-1.08205,0.0992147,0.557539,-1.36639,-0.470177,1.48706,-1.09877,0.764793,0.823579,1.75398,1.18565,1.26134,0.524143,0.746668,0.033836,-0.0701648,-0.0203692,-0.0236681,-0.0313232,0.00411107,-0.0431488,0.0065955,0.034187,0.0053537,0.00656943,-0.00323238,0.0336291,-0.0214342,-0.00186319,-0.00890419,0.745416,0.125616,1.40265,-0.0716487,-0.169299,-0.217216,0.249159,-0.0708694,0.1107,0.186534,0.00281174,0.119078,0.111649,0.144202,-0.000939884,0.0993433,0.114834,-0.0726002,0.0883858,0.277526,-0.0798105,-0.157432,0.0144352,0.0811186,-0.198802,-0.0684079,0.216359,-0.159865,0.111273,0.119826,0.255194,0.172506,0.183517,0.0762597,0.108636,0.145494
-210525,0.985917,0.08623,5,63,0,210549,-3.2538,-2.56161,-0.500805,-0.733068,-1.76761,1.43531,0.0889995,0.561449,1.20323,0.0301227,0.249155,0.399274,0.578466,-0.222897,0.0443195,0.906064,-0.230866,0.620137,2.52915,-1.05052,-1.15018,-0.0137798,0.432543,-1.19531,0.173617,1.18607,-1.02748,0.746544,0.704441,0.629224,1.30078,1.17354,0.235742,0.333403,0.0346324,-0.0850806,-0.0182817,-0.0120668,-0.0417519,-0.0120854,-0.0385561,0.0142891,0.0360901,-0.00296452,0.0131315,-0.0102367,0.0337231,-0.0297723,-0.00297797,-0.00805813,0.381845,0.110575,1.41386,-0.0896157,-0.131177,-0.316303,0.256839,0.0159258,0.100467,0.215309,0.00539025,0.0445845,0.0714474,0.103513,-0.0398859,0.00793068,0.162134,-0.0413119,0.110969,0.452574,-0.187983,-0.205817,-0.00246581,0.0774006,-0.213892,0.0310675,0.21224,-0.18386,0.133589,0.126055,0.112595,0.232766,0.209997,0.0421844,0.0596602,0.178943
-210524,0.742511,0.08623,5,31,0,210548,-3.2156,-2.55605,-1.18021,-1.32995,-1.23345,1.45314,-0.96569,0.720833,1.18641,-0.277621,-0.0300915,0.779486,0.180627,-0.17095,0.494028,0.661409,-0.572662,0.744794,1.98241,-1.15994,-0.842079,-0.0438744,0.427,-1.24567,-0.69546,1.19492,-1.45426,0.414868,0.875,1.47261,1.05723,1.14231,-0.268896,0.246292,0.0344365,-0.0598436,-0.0234895,-0.0252407,-0.0238033,-0.00497824,-0.0307908,0.0106207,0.0274443,0.00449725,0.0119329,-0.00311111,0.0386914,-0.028256,-0.00599889,-0.00861502,0.342803,0.0880185,1.41109,-0.177424,-0.199934,-0.185427,0.218453,-0.145174,0.108364,0.178355,-0.0417353,-0.00452371,0.117182,0.027154,-0.0256992,0.0742683,0.0994309,-0.0860895,0.111966,0.29802,-0.174376,-0.126591,-0.00659573,0.0641917,-0.187264,-0.10455,0.179635,-0.218622,0.062368,0.131541,0.22138,0.158936,0.171726,-0.0404236,0.0370256,0.150332
-210532,0.984287,0.08623,5,31,0,210547,-3.22454,-2.57213,-0.355145,-0.910181,-2.04674,1.31126,-0.358638,0.990209,1.36674,-0.411091,0.507545,0.505398,0.6379,-0.679411,0.0461299,0.955808,-0.446701,0.243367,2.15821,-1.36304,-1.03247,-0.002887,0.23085,-1.57244,-0.0122306,1.70804,-1.42702,0.546996,0.460401,2.2824,1.20232,1.42459,-0.460747,0.513403,0.0343659,-0.0816074,-0.0201609,-0.0207922,-0.0383178,-0.00490203,-0.0354124,0.0144064,0.023891,0.00827599,0.00737767,-0.00435675,0.0369982,-0.0355316,-0.0080395,-0.0109821,0.295894,0.0808086,1.4101,-0.0527588,-0.135213,-0.304055,0.194796,-0.0532778,0.147101,0.203038,-0.0610699,0.0753987,0.0750799,0.0947637,-0.100931,0.00685286,0.141991,-0.0663601,0.0361536,0.320615,-0.202488,-0.153379,-0.000428881,0.0342941,-0.233596,-0.00181692,0.253739,-0.211992,0.0812595,0.0683952,0.339063,0.178612,0.211631,-0.0684466,0.076269,0.148556
-210537,0.948853,0.08623,5,31,0,210560,-3.2026,-2.5757,-1.32892,-1.5643,-1.53715,1.547,-1.24717,0.281719,1.09921,-0.4548,0.595913,0.658996,0.273783,-0.00906446,0.282425,0.72523,-0.629368,0.83897,2.69512,-0.965172,-1.50444,-0.683722,0.55423,-1.45242,-0.893101,0.709567,-1.60125,0.579998,1.20099,0.0310488,1.20707,0.920937,-0.0734761,-0.0684467,0.0344351,-0.0680946,-0.0290872,-0.0229113,-0.0207142,-0.00960431,-0.0293515,0.0098817,0.0290082,0.00109545,0.0184813,-0.00684589,0.0324003,-0.0213735,1.6715e-05,-0.00280375,0.351526,0.0830684,1.41107,-0.186189,-0.219168,-0.215363,0.216744,-0.174737,0.0394705,0.154006,-0.0637203,0.0834911,0.0923295,0.0383587,-0.00126999,0.0395694,0.101609,-0.0881784,0.117545,0.377603,-0.135227,-0.210781,-0.0957937,0.077651,-0.203493,-0.125129,0.0994147,-0.224345,0.0812613,0.168265,0.00435013,0.169117,0.129029,-0.0102945,-0.00958981,0.140106
-210534,0.987634,0.08623,5,31,0,210555,-3.19779,-2.57399,-1.34154,-1.58092,-1.64459,1.55994,-1.3949,0.311985,1.11535,-0.423942,0.62958,0.697951,0.337805,-0.019588,0.278836,0.708079,-0.596949,0.759086,2.64279,-0.900737,-1.42891,-0.622626,0.545736,-1.39688,-0.895338,0.737939,-1.64047,0.576403,1.1875,0.236893,1.25651,0.968495,-0.0370174,-0.0309376,0.034486,-0.0689267,-0.0292502,-0.0202329,-0.0207375,-0.00927094,-0.0296493,0.0117732,0.0303679,0.000137304,0.0169973,-0.00693214,0.0327646,-0.0221298,0.000530665,-0.00185788,0.328528,0.0787757,1.41179,-0.184378,-0.217279,-0.226029,0.214395,-0.191711,0.0428785,0.153291,-0.0582657,0.0865281,0.0959248,0.0464272,-0.00269213,0.0383226,0.0973168,-0.0820433,0.104327,0.363219,-0.123795,-0.196387,-0.0855723,0.0750047,-0.191985,-0.123053,0.101421,-0.225463,0.0792196,0.163207,0.0325581,0.172692,0.133108,-0.00508758,-0.004252,0.137438
-210532,0.957533,0.08623,5,63,0,210558,-3.18946,-2.55384,-1.0904,-1.00016,-1.86918,1.06138,-0.850172,0.597764,1.04484,-0.536307,1.20992,0.510036,0.679208,-0.20342,0.039132,0.69322,-0.79828,0.570145,1.57081,-1.04536,-1.34752,0.332234,0.0725941,-1.60369,-0.146251,1.05063,-1.65779,0.224013,0.611369,1.69913,1.02906,1.27601,-1.17734,1.26227,0.0341228,-0.072671,-0.0225093,-0.0180242,-0.0272343,0.00171519,-0.037506,0.0209,0.0207724,0.00603362,0.0224361,-0.00914223,0.0345495,-0.0316995,-0.00749288,-0.00627011,0.713578,0.114629,1.40667,-0.147965,-0.135719,-0.253643,0.144027,-0.115366,0.0811152,0.141782,-0.0727757,0.164183,0.0692106,0.0921669,-0.0276037,0.00531012,0.0940683,-0.108325,0.0773674,0.213155,-0.141852,-0.182855,0.0450833,0.00985085,-0.217617,-0.019846,0.142568,-0.224958,0.030398,0.0829614,0.230568,0.139641,0.173152,-0.159763,0.171287,0.135698
-210529,0.975929,0.08623,5,31,0,210556,-3.19385,-2.54873,-0.814962,-1.46783,-2.37059,1.42905,-0.338811,0.60175,1.46478,-0.0147412,0.688889,0.666279,0.385598,-0.637838,0.129125,0.869282,-0.503593,0.330379,2.6083,-1.6114,-1.15076,-0.462598,0.584491,-1.71046,-0.785199,1.38051,-1.26596,0.507641,0.717293,1.49009,1.53241,0.916074,0.173625,-0.354498,0.0340223,-0.0583198,-0.0196952,-0.0135314,-0.0306294,-0.00112505,-0.0386045,0.0105078,0.02146,0.012686,0.0129566,-0.00971149,0.0372565,-0.0327808,-0.00701322,-0.00614296,3.79701,0.261985,1.40526,-0.10957,-0.197347,-0.318722,0.192133,-0.0455525,0.0809042,0.196937,-0.00198192,0.09262,0.0895801,0.051843,-0.0857562,0.0173607,0.116873,-0.0677072,0.0444188,0.350681,-0.21665,-0.154718,-0.0621955,0.0785839,-0.229969,-0.105569,0.185607,-0.170206,0.0682515,0.0964389,0.20034,0.206031,0.123165,0.0233436,-0.0476617,0.134448
-210538,0.906783,0.08623,5,31,0,210563,-3.18891,-2.5393,-1.00412,-0.614006,-1.89255,0.7642,-0.71361,0.669285,0.888167,-0.0835379,0.625874,0.271276,0.91491,-0.547269,0.340951,0.470719,-0.691303,0.772878,2.46174,-0.839203,-1.36447,-0.171842,0.0876459,-1.53765,0.0995294,0.805702,-1.18308,0.426044,0.425302,1.13899,1.01149,1.20808,-0.30026,0.781945,0.0337882,-0.0792892,-0.0267742,-0.00156284,-0.0177671,-0.0107942,-0.0360715,0.0144012,0.0291771,0.0113708,0.0144201,-0.00296813,0.0273402,-0.0222943,-0.0108365,0.00117641,1.68873,0.212737,1.40198,-0.164379,-0.100516,-0.309821,0.125104,-0.116822,0.109566,0.145398,-0.0136756,0.102459,0.0444094,0.149776,-0.089591,0.0558156,0.0770592,-0.11317,0.126524,0.403,-0.137382,-0.223372,-0.0281315,0.0143481,-0.251722,0.0162935,0.131898,-0.193677,0.0697458,0.0696243,0.186459,0.165586,0.197769,-0.0491542,0.128009,0.163705
-210524,0.730613,0.08623,5,31,0,210558,-3.19672,-2.5511,-0.982365,-1.53248,-1.43931,1.67922,-0.594841,0.552881,1.18867,-0.438565,0.21046,0.494345,0.663578,-0.209257,-0.0098854,0.797819,-0.496342,0.501587,1.90317,-1.58782,-0.948023,-0.110409,0.500373,-1.37889,-0.551228,1.0477,-1.73094,0.527995,0.586124,1.12471,1.27505,0.658725,-0.330646,0.240968,0.0341158,-0.0718492,-0.0188045,-0.0284702,-0.0410592,-0.0161117,-0.0326238,0.0143343,0.0177648,0.00947962,0.0175123,-0.00116213,0.0387715,-0.0298747,-0.00351644,-0.007511,1.17043,0.18277,1.40658,-0.165961,-0.258897,-0.243157,0.283687,-0.100493,0.0934038,0.200814,-0.0740912,0.0355551,0.0835146,0.112105,-0.0353519,-0.00167004,0.134784,-0.083852,0.0847381,0.321522,-0.268246,-0.160159,-0.0186525,0.084533,-0.232949,-0.0931245,0.176998,-0.292425,0.0891995,0.0990199,0.190009,0.215407,0.111285,-0.0558594,0.0407092,0.16894
-210531,0.714905,0.08623,5,31,0,210548,-3.1832,-2.54701,-0.522022,-0.899536,-1.39635,1.07591,-0.76974,0.488121,0.93685,0.128849,0.637302,0.424178,-0.100003,-0.510704,0.247561,0.446985,-0.624408,0.61728,2.11559,-0.609094,-1.39568,-0.492135,0.207848,-1.35326,-0.483522,1.24941,-1.08075,0.5748,0.40909,0.390686,0.967818,1.36141,-0.150796,0.269139,0.033875,-0.0761778,-0.0199034,-0.0121246,-0.023042,0.00669626,-0.0285415,0.00923733,0.037974,-0.0121706,0.0125617,-0.0116104,0.0375616,-0.0272992,-0.00503469,-0.00410226,0.86408,0.136138,1.40319,-0.0764524,-0.131741,-0.204501,0.157572,-0.112732,0.0714873,0.137206,0.0188704,0.0933356,0.0621227,-0.0146458,-0.0747948,0.0362563,0.0654628,-0.0914473,0.0904034,0.309837,-0.0892045,-0.204403,-0.0720752,0.0304402,-0.198191,-0.0708138,0.182981,-0.15828,0.0841819,0.059913,0.0572176,0.141741,0.199385,-0.0220847,0.0394165,0.146454
-210525,0.970656,0.08623,5,31,0,210551,-3.18842,-2.5511,-0.998896,-1.11815,-1.66672,1.35872,-0.412707,0.502345,1.15018,-0.0193393,0.122917,0.565416,0.811318,-0.270956,0.0442073,0.752687,-0.489233,0.378228,2.11454,-1.15552,-0.721933,0.0712909,0.263321,-1.07727,-0.506389,0.732837,-1.26268,0.39774,0.5221,1.15602,0.944224,0.568936,-0.746506,0.286276,0.0339931,-0.068231,-0.0294203,-0.0106717,-0.0339998,-0.0104829,-0.0304136,0.0289048,0.0189553,0.0115396,0.0114032,-0.00215286,0.0344827,-0.0302852,-0.00655919,-0.00708245,1.91807,0.21485,1.40485,-0.154962,-0.173462,-0.258563,0.210782,-0.0640245,0.0779303,0.178431,-0.00300016,0.0190685,0.0877146,0.125862,-0.0420342,0.006858,0.116766,-0.075896,0.0586755,0.328035,-0.17926,-0.111995,0.0110596,0.0408497,-0.167121,-0.0785575,0.113687,-0.195884,0.0617025,0.0809948,0.179337,0.14648,0.0882607,-0.115808,0.0444108,0.155133
-210524,0.968383,0.08623,5,31,0,210549,-3.17674,-2.56149,-0.406402,-0.9321,-0.882743,0.866568,-1.29138,0.275377,0.652137,-0.189562,0.612007,0.0981239,-0.345751,-0.438006,-0.0673305,0.402595,-0.459969,0.316755,1.34769,-1.0237,-1.28339,-0.490421,0.140222,-1.39065,-0.397601,1.04147,-1.08143,0.316857,0.475286,0.490235,0.768011,0.865532,-0.00673992,-0.10787,0.0342856,-0.0788067,-0.0228002,-0.0205444,-0.03217,0.000220551,-0.0248571,0.0038994,0.0294956,-0.00116811,0.0219292,-0.0119113,0.0352333,-0.0290189,-0.00116624,0.00059132,0.909759,0.216008,1.40897,-0.0920369,-0.21109,-0.199913,0.196249,-0.292455,0.0623641,0.147688,-0.0429296,0.1386,0.0222219,-0.0783014,-0.0991942,-0.0152482,0.0911747,-0.104168,0.0717348,0.305207,-0.231835,-0.290647,-0.111065,0.0317556,-0.314938,-0.0900437,0.23586,-0.244909,0.0717577,0.107637,0.111022,0.17393,0.196015,-0.00152637,-0.0244291,0.226468
-210515,0.992848,0.08623,5,31,0,210542,-3.1532,-2.55687,-0.825396,-1.00146,-1.0025,1.39471,-0.783278,0.0214095,0.673735,-0.127497,0.0547155,0.09945,-0.0284985,-0.645922,0.12865,0.263068,-0.696476,0.17141,1.60956,-1.45311,-0.831587,-0.45136,0.115198,-1.34196,-0.609354,0.465039,-1.22933,0.048808,0.257269,0.416246,0.247738,0.431083,-0.593138,0.349262,0.0343105,-0.0773926,-0.018316,-0.0157818,-0.0323168,-0.0105026,-0.0322384,0.00981372,0.0330349,0.00332817,0.0122568,-0.0133848,0.0377365,-0.0277652,-0.00344308,-0.00799759,1.07508,0.242407,1.40932,-0.192969,-0.234131,-0.234374,0.326069,-0.183122,0.00500532,0.157512,-0.0298073,0.0127919,0.0232504,-0.00666264,-0.15101,0.0300769,0.0615024,-0.162829,0.0400737,0.376298,-0.339723,-0.194416,-0.105523,0.026932,-0.313737,-0.14246,0.108721,-0.287405,0.0114108,0.0601468,0.0973138,0.0579184,0.100783,-0.138669,0.0816538,0.233789
-210522,0.865925,0.08623,5,31,0,210542,-3.14893,-2.55739,-0.710721,-1.08784,-0.914796,1.20508,-0.809676,-0.0262901,0.851868,-0.209644,-0.331353,0.00965647,-0.113557,-0.418712,-0.0701716,0.380297,-0.732156,0.400969,1.37221,-1.39694,-0.916899,-0.395656,-0.166687,-1.4415,-0.650097,0.593891,-1.31605,0.0389741,0.260257,0.0297691,0.162697,0.399807,-0.581143,-0.0870785,0.0343377,-0.0767987,-0.0228739,-0.0165257,-0.0272339,-0.0123621,-0.0283946,0.0161861,0.0303749,-0.00188926,0.0124536,-0.0172195,0.0362291,-0.0298188,-0.00499939,-0.00925223,1.07031,0.228332,1.4097,-0.15686,-0.240091,-0.2019,0.265967,-0.1787,-0.00580235,0.188012,-0.0462694,-0.0731313,0.00213123,-0.0250625,-0.0924117,-0.0154872,0.0839335,-0.16159,0.0884959,0.302853,-0.308312,-0.202364,-0.0873231,-0.0367886,-0.318146,-0.14348,0.131075,-0.290458,0.00860178,0.0574399,0.00657019,0.035908,0.0882394,-0.128261,-0.0192187,0.220705
-210518,0.989789,0.08623,5,31,0,210545,-3.13721,-2.56229,-0.997382,-1.1254,-2.15705,0.761778,-1.01441,0.0829551,0.284742,-0.445116,-0.289735,0.126603,-0.000363372,-0.734947,-0.159358,0.0759788,-0.721768,0.110329,1.37032,-1.15278,-1.49729,-0.314887,-0.0664964,-1.19079,-0.468085,0.538377,-1.19836,0.269602,-0.0350801,0.739782,0.727806,0.585415,-0.576353,-0.113891,0.0343336,-0.077865,-0.028404,-0.0167209,-0.0291258,-0.00273792,-0.0404266,0.0142982,0.0313556,0.014178,0.0152485,-0.0173421,0.0377522,-0.0311888,-0.0116238,-0.00361891,1.55729,0.274055,1.40964,-0.219036,-0.247149,-0.473711,0.167295,-0.222776,0.0182178,0.0625324,-0.0977524,-0.0636288,0.0278034,-7.98004e-05,-0.161402,-0.0349967,0.0166858,-0.158508,0.0242294,0.300936,-0.253163,-0.32882,-0.0691525,-0.0146033,-0.261511,-0.102797,0.118233,-0.263174,0.0592075,-0.00770398,0.162464,0.159834,0.128563,-0.126573,-0.0250118,0.219611
-210526,0.966928,0.08623,5,31,0,210546,-3.16808,-2.57135,-1.49447,-1.49663,-0.656235,0.821508,-0.683248,0.240044,0.969008,-0.52015,0.116823,-0.000385079,-0.0578142,-0.568326,-0.279759,0.383994,-0.818055,-0.000112035,1.67856,-1.31139,-0.988849,-0.503181,-0.114514,-1.85136,-0.889004,0.778331,-1.71586,-0.0686403,0.596595,0.412749,0.448884,0.671638,-0.44709,-0.0595232,0.0347632,-0.0736231,-0.0326417,-0.0135507,-0.0289384,0.00540626,-0.0370592,0.00844054,0.0266416,0.000108806,0.0138766,0.00344741,0.0320921,-0.023763,-0.00117744,-0.0101623,0.640752,0.145661,1.41571,-0.271948,-0.27234,-0.119415,0.149489,-0.12433,0.0436806,0.17633,-0.0946514,0.0212582,-7.00726e-05,-0.0105204,-0.103418,-0.0509075,0.0698752,-0.148861,-2.03869e-05,0.305447,-0.238633,-0.17994,-0.0915635,-0.0208381,-0.336892,-0.161772,0.141632,-0.312233,-0.0124904,0.108562,0.0751076,0.0816831,0.122217,-0.0813566,-0.0108314,0.181969
-210535,0.990976,0.08623,5,31,0,210555,-3.1614,-2.57371,-1.81251,-1.44668,-1.09295,0.366734,-0.561892,0.210745,0.776457,-0.320902,0.261419,0.0519282,-0.0241365,-0.504993,-0.342603,0.292897,-0.918289,-0.20651,1.6139,-1.44392,-0.989555,-0.867317,0.134525,-1.59409,-0.998859,1.14744,-1.87702,-0.00733704,0.566964,-0.221553,0.339576,0.737606,-0.512419,-0.0427926,0.0347195,-0.0756334,-0.0318694,-0.0173239,-0.0274148,0.00214699,-0.0405956,0.00546009,0.0209605,-0.00573563,0.0109313,0.00507455,0.030025,-0.0246788,-1.03196e-05,-0.00635726,0.524776,0.127105,1.41509,-0.318022,-0.253834,-0.191767,0.0643468,-0.0985891,0.0369771,0.136236,-0.0563051,0.0458683,0.00911128,-0.00423497,-0.0886057,-0.0601128,0.0513914,-0.161122,-0.0362341,0.283173,-0.253349,-0.173627,-0.152179,0.0236037,-0.279697,-0.175259,0.201328,-0.32934,-0.00128735,0.099479,-0.0388734,0.0595817,0.12942,-0.0899087,-0.00750836,0.175459
-210533,0.936318,0.08623,5,31,0,210559,-3.14781,-2.57398,-1.73253,-1.45814,-1.51487,0.726339,-0.910655,0.178938,0.915521,-0.0487353,0.255093,-0.146296,-0.111353,-0.780328,-0.3009,0.210208,-1.07976,-0.048945,1.86267,-1.23977,-1.30923,-0.661433,0.271241,-1.87628,-0.780382,1.07085,-1.98668,0.0443028,0.615032,-0.410539,0.270571,0.772639,-0.585017,-0.068342,0.0346028,-0.0800734,-0.0290686,-0.0209059,-0.036151,-0.00679479,-0.0416121,0.00990893,0.027376,-0.00804213,0.00369531,0.00211368,0.036207,-0.0220697,-0.000578663,-0.00581102,0.481529,0.116016,1.41344,-0.289658,-0.243784,-0.253269,0.121435,-0.152251,0.0299162,0.153064,-0.00814795,0.0426485,-0.024459,-0.018617,-0.130461,-0.0503069,0.0351442,-0.180522,-0.00818301,0.311416,-0.207274,-0.218887,-0.110584,0.0453482,-0.313691,-0.13047,0.179032,-0.332149,0.00740689,0.102826,-0.0686372,0.0452362,0.129176,-0.0978079,-0.011426,0.167188
-210542,0.676591,0.08623,5,31,0,210569,-3.16551,-2.5757,-1.2774,-1.28086,-3.36197,0.784798,-0.681909,0.0879678,0.211859,-0.768527,-0.401363,0.127377,0.224714,-0.7017,-0.145133,0.312637,-0.716655,0.340408,1.42699,-1.26621,-1.25989,-7.30463e-05,-0.307169,-1.56135,-0.684618,0.383474,-1.28328,0.478658,0.0980903,0.552213,1.05934,0.419354,-0.500649,0.0888076,0.0346451,-0.0687478,-0.0131816,-0.0121094,-0.0245299,-0.0102904,-0.0470739,0.0241763,0.0371227,-0.0013912,0.0204606,-0.00815338,0.0404258,-0.0356672,-0.00534725,-0.00927386,0.787283,0.182376,1.41404,-0.262559,-0.263271,-0.691027,0.161309,-0.140161,0.0180811,0.0435461,-0.157965,-0.0824971,0.0261814,0.0461884,-0.144229,-0.029831,0.0642602,-0.147303,0.0699683,0.293308,-0.26026,-0.258962,-1.50141e-05,-0.0631363,-0.320923,-0.140718,0.0788203,-0.263768,0.0983846,0.0201617,0.113503,0.217738,0.086195,-0.102905,0.0182537,0.205542
-210524,0.997345,0.08623,5,31,0,210562,-3.1545,-2.55787,-0.866779,-1.34799,-0.781547,1.1555,-1.14747,0.231476,1.1167,-0.475793,0.751241,0.060899,-0.0362146,-0.638956,-0.178374,0.361697,-0.91616,-0.0388467,1.85199,-1.53549,-1.35818,-0.95582,0.184141,-1.49649,-0.565284,0.986248,-1.72311,-0.241648,0.475579,0.585825,0.227451,0.718085,-0.452591,0.176623,0.0343059,-0.0728913,-0.0298196,-0.0286689,-0.0327116,-0.00416506,-0.0296867,0.0144659,0.0261011,0.00728911,0.00306655,-0.00674558,0.0355752,-0.0222242,-0.00296463,-0.00804041,2.37728,0.267198,1.40925,-0.150211,-0.233604,-0.13544,0.200245,-0.198853,0.0401143,0.193521,-0.0824538,0.130188,0.0105536,-0.00627589,-0.110729,-0.0309117,0.0626811,-0.158768,-0.00673204,0.320945,-0.266096,-0.235369,-0.165641,0.0319112,-0.259338,-0.0979623,0.170914,-0.29861,-0.041877,0.0824167,0.101522,0.0394166,0.124442,-0.0784328,0.0306084,0.173297
